"","x"
"3885","YLR401C"
"3886","YLR402W"
"3887","YLR403W"
"3888","YLR404W"
"3889","YLR405W"
"3890","YLR406C"
"3891","YLR407W"
"3892","YLR408C"
"3893","YLR409C"
"3894","YLR410W"
"3895","YLR411W"
"3896","YLR412W"
"3897","YLR413W"
"3898","YLR414C"
"3899","YLR417W"
"3900","YLR418C"
"3901","YLR419W"
"3902","YLR420W"
"3903","YLR421C"
"3904","YLR422W"
"3905","YLR423C"
"3906","YLR424W"
"3907","YLR425W"
"3908","YLR426W"
"3909","YLR427W"
"3910","YLR429W"
"3911","YLR430W"
"3912","YLR431C"
"3913","YLR432W"
"3914","YLR433C"
"3915","YLR435W"
"3916","YLR436C"
"3917","YLR437C"
"3918","YLR438C-A"
"3919","YLR438W"
"3920","YLR439W"
"3921","YLR440C"
"3922","YLR441C"
"3923","YLR442C"
"3924","YLR443W"
"3925","YLR446W"
"3926","YLR447C"
"3927","YLR448W"
"3928","YLR449W"
"3929","YLR450W"
"3930","YLR451W"
"3931","YLR452C"
"3932","YLR453C"
"3933","YLR454W"
"3934","YLR455W"
"3935","YLR456W"
"3936","YLR457C"
"3937","YLR459W"
"3938","YLR460C"
"3939","YML001W"
"3940","YML002W"
"3941","YML003W"
"3942","YML004C"
"3943","YML005W"
"3944","YML006C"
"3945","YML007C-A"
"3946","YML007W"
"3947","YML008C"
"3948","YML009C"
"3949","YML009C-A"
"3950","YML010W"
"3951","YML010W"
"3952","YML011C"
"3953","YML012W"
"3954","YML013W"
"3955","YML014W"
"3956","YML015C"
"3957","YML016C"
"3958","YML017W"
"3959","YML018C"
"3960","YML019W"
"3961","YML020W"
"3962","YML021C"
"3963","YML022W"
"3964","YML023C"
"3965","YML024W"
"3966","YML025C"
"3967","YML026C"
"3968","YML027W"
"3969","YML028W"
"3970","YML029W"
"3971","YML030W"
"3972","YML031W"
"3973","YML032C"
"3974","YML034W"
"3975","YML035C"
"3976","YML036W"
"3977","YML037C"
"3978","YML038C"
"3979","YML041C"
"3980","YML042W"
"3981","YML043C"
"3982","YML046W"
"3983","YML048W"
"3984","YML049C"
"3985","YML050W"
"3986","YML051W"
"3987","YML052W"
"3988","YML053C"
"3989","YML054C"
"3990","YML055W"
"3991","YML056C"
"3992","YML057W"
"3993","YML058W"
"3994","YML059C"
"3995","YML060W"
"3996","YML061C"
"3997","YML062C"
"3998","YML063W"
"3999","YML064C"
"4000","YML065W"
"4001","YML066C"
"4002","YML067C"
"4003","YML068W"
"4004","YML069W"
"4005","YML070W"
"4006","YML071C"
"4007","YML072C"
"4008","YML073C"
"4009","YML074C"
"4010","YML075C"
"4011","YML076C"
"4012","YML077W"
"4013","YML078W"
"4014","YML079W"
"4015","YML080W"
"4016","YML081C-A"
"4017","YML081W"
"4018","YML082W"
"4019","YML083C"
"4020","YML085C"
"4021","YML086C"
"4022","YML087C"
"4023","YML088W"
"4024","YML089C"
"4025","YML090W"
"4026","YML091C"
"4027","YML092C"
"4028","YML093W"
"4029","YML094W"
"4030","YML095C"
"4031","YML096W"
"4032","YML097C"
"4033","YML098W"
"4034","YML099C"
"4035","YML099W-A"
"4036","YML100W"
"4037","YML101C"
"4038","YML102W"
"4039","YML103C"
"4040","YML104C"
"4041","YML105C"
"4042","YML106W"
"4043","YML107C"
"4044","YML108W"
"4045","YML109W"
"4046","YML110C"
"4047","YML111W"
"4048","YML112W"
"4049","YML113W"
"4050","YML114C"
"4051","YML115C"
"4052","YML116W"
"4053","YML117W"
"4054","YML117W"
"4055","YML118W"
"4056","YML119W"
"4057","YML120C"
"4058","YML121W"
"4059","YML122C"
"4060","YML123C"
"4061","YML124C"
"4062","YML125C"
"4063","YML126C"
"4064","YML127W"
"4065","YML128C"
"4066","YML129C"
"4067","YML130C"
"4068","YML131W"
"4069","YML132W"
"4070","YMR001C"
"4071","YMR001C-A"
"4072","YMR002W"
"4073","YMR003W"
"4074","YMR004W"
"4075","YMR005W"
"4076","YMR006C"
"4077","YMR007W"
"4078","YMR008C"
"4079","YMR009W"
"4080","YMR010W"
"4081","YMR011W"
"4082","YMR012W"
"4083","YMR013C"
"4084","YMR013C"
"4085","YMR014W"
"4086","YMR015C"
"4087","YMR016C"
"4088","YMR017W"
"4089","YMR018W"
"4090","YMR019W"
"4091","YMR020W"
"4092","YMR021C"
"4093","YMR022W"
"4094","YMR023C"
"4095","YMR024W"
"4096","YMR025W"
"4097","YMR026C"
"4098","YMR027W"
"4099","YMR028W"
"4100","YMR029C"
"4101","YMR030W"
"4102","YMR030W-A"
"4103","YMR031C"
"4104","YMR032W"
"4105","YMR033W"
"4106","YMR034C"
"4107","YMR035W"
"4108","YMR036C"
"4109","YMR037C"
"4110","YMR038C"
"4111","YMR039C"
"4112","YMR040W"
"4113","YMR041C"
"4114","YMR042W"
"4115","YMR043W"
"4116","YMR044W"
"4117","YMR047C"
"4118","YMR048W"
"4119","YMR049C"
"4120","YMR052W"
"4121","YMR053C"
"4122","YMR053C"
"4123","YMR054W"
"4124","YMR055C"
"4125","YMR056C"
"4126","YMR057C"
"4127","YMR058W"
"4128","YMR059W"
"4129","YMR060C"
"4130","YMR061W"
"4131","YMR062C"
"4132","YMR063W"
"4133","YMR064W"
"4134","YMR065W"
"4135","YMR066W"
"4136","YMR067C"
"4137","YMR068W"
"4138","YMR070W"
"4139","YMR071C"
"4140","YMR072W"
"4141","YMR073C"
"4142","YMR074C"
"4143","YMR075W"
"4144","YMR076C"
"4145","YMR077C"
"4146","YMR078C"
"4147","YMR079W"
"4148","YMR080C"
"4149","YMR081C"
"4150","YMR083W"
"4151","YMR084W"
"4152","YMR085W"
"4153","YMR086C-A"
"4154","YMR086W"
"4155","YMR087W"
"4156","YMR088C"
"4157","YMR089C"
"4158","YMR090W"
"4159","YMR091C"
"4160","YMR092C"
"4161","YMR093W"
"4162","YMR094W"
"4163","YMR095C"
"4164","YMR096W"
"4165","YMR097C"
"4166","YMR098C"
"4167","YMR099C"
"4168","YMR100W"
"4169","YMR101C"
"4170","YMR102C"
"4171","YMR103C"
"4172","YMR104C"
"4173","YMR105C"
"4174","YMR105W-A"
"4175","YMR106C"
"4176","YMR107W"
"4177","YMR108W"
"4178","YMR109W"
"4179","YMR110C"
"4180","YMR111C"
"4181","YMR112C"
"4182","YMR113W"
"4183","YMR114C"
"4184","YMR115W"
"4185","YMR116C"
"4186","YMR117C"
"4187","YMR118C"
"4188","YMR119W"
"4189","YMR119W"
"4190","YMR120C"
"4191","YMR121C"
"4192","YMR122C"
"4193","YMR122W-A"
"4194","YMR123W"
"4195","YMR124W"
"4196","YMR125W"
"4197","YMR126C"
"4198","YMR127C"
"4199","YMR128W"
"4200","YMR129W"
"4201","YMR130W"
"4202","YMR131C"
"4203","YMR132C"
"4204","YMR133W"
"4205","YMR134W"
"4206","YMR135C"
"4207","YMR136W"
"4208","YMR137C"
"4209","YMR138W"
"4210","YMR139W"
"4211","YMR140W"
"4212","YMR141C"
"4213","YMR141W-A"
"4214","YMR142C"
"4215","YMR143W"
"4216","YMR144W"
"4217","YMR145C"
"4218","YMR146C"
"4219","YMR147W"
"4220","YMR148W"
"4221","YMR149W"
"4222","YMR150C"
"4223","YMR151W"
"4224","YMR152W"
"4225","YMR153C-A"
"4226","YMR153W"
"4227","YMR154C"
"4228","YMR155W"
"4229","YMR156C"
"4230","YMR157C"
"4231","YMR158C-A"
"4232","YMR158W"
"4233","YMR160W"
"4234","YMR161W"
"4235","YMR162C"
"4236","YMR163C"
"4237","YMR164C"
"4238","YMR165C"
"4239","YMR166C"
"4240","YMR167W"
"4241","YMR168C"
"4242","YMR169C"
"4243","YMR170C"
"4244","YMR171C"
"4245","YMR172W"
"4246","YMR173W"
"4247","YMR173W"
"4248","YMR174C"
"4249","YMR175W"
"4250","YMR175W-A"
"4251","YMR176W"
"4252","YMR177W"
"4253","YMR178W"
"4254","YMR179W"
"4255","YMR180C"
"4256","YMR181C"
"4257","YMR182C"
"4258","YMR182W-A"
"4259","YMR183C"
"4260","YMR184W"
"4261","YMR185W"
"4262","YMR186W"
"4263","YMR187C"
"4264","YMR188C"
"4265","YMR189W"
"4266","YMR190C"
"4267","YMR191W"
"4268","YMR192W"
"4269","YMR193C-A"
"4270","YMR193W"
"4271","YMR194C-B"
"4272","YMR194W"
"4273","YMR195W"
"4274","YMR196W"
"4275","YMR197C"
"4276","YMR198W"
"4277","YMR199W"
"4278","YMR200W"
"4279","YMR201C"
"4280","YMR202W"
"4281","YMR203W"
"4282","YMR204C"
"4283","YMR205C"
"4284","YMR206W"
"4285","YMR207C"
"4286","YMR208W"
"4287","YMR209C"
"4288","YMR210W"
"4289","YMR211W"
"4290","YMR212C"
"4291","YMR213W"
"4292","YMR214W"
"4293","YMR215W"
"4294","YMR216C"
"4295","YMR217W"
"4296","YMR218C"
"4297","YMR219W"
"4298","YMR220W"
"4299","YMR221C"
"4300","YMR222C"
"4301","YMR223W"
"4302","YMR224C"
"4303","YMR225C"
"4304","YMR226C"
"4305","YMR227C"
"4306","YMR228W"
"4307","YMR229C"
"4308","YMR230W"
"4309","YMR231W"
"4310","YMR232W"
"4311","YMR233W"
"4312","YMR234W"
"4313","YMR235C"
"4314","YMR236W"
"4315","YMR237W"
"4316","YMR238W"
"4317","YMR239C"
"4318","YMR240C"
"4319","YMR241W"
"4320","YMR242C"
"4321","YMR243C"
"4322","YMR244C-A"
"4323","YMR245W"
"4324","YMR246W"
"4325","YMR247C"
"4326","YMR250W"
"4327","YMR251W"
"4328","YMR251W-A"
"4329","YMR252C"
"4330","YMR253C"
"4331","YMR254C"
"4332","YMR255W"
"4333","YMR256C"
"4334","YMR257C"
"4335","YMR258C"
"4336","YMR259C"
"4337","YMR260C"
"4338","YMR261C"
"4339","YMR262W"
"4340","YMR263W"
"4341","YMR264W"
"4342","YMR265C"
"4343","YMR266W"
"4344","YMR267W"
"4345","YMR268C"
"4346","YMR269W"
"4347","YMR270C"
"4348","YMR271C"
"4349","YMR272C"
"4350","YMR273C"
"4351","YMR274C"
"4352","YMR275C"
"4353","YMR276W"
"4354","YMR277W"
"4355","YMR278W"
"4356","YMR279C"
"4357","YMR280C"
"4358","YMR281W"
"4359","YMR282C"
"4360","YMR283C"
"4361","YMR284W"
"4362","YMR285C"
"4363","YMR286W"
"4364","YMR287C"
"4365","YMR288W"
"4366","YMR289W"
"4367","YMR290C"
"4368","YMR290W-A"
"4369","YMR291W"
"4370","YMR292W"
"4371","YMR293C"
"4372","YMR294W"
"4373","YMR294W-A"
"4374","YMR295C"
"4375","YMR296C"
"4376","YMR297W"
"4377","YMR298W"
"4378","YMR299C"
"4379","YMR300C"
"4380","YMR301C"
"4381","YMR302C"
"4382","YMR303C"
"4383","YMR304W"
"4384","YMR305C"
"4385","YMR305C"
"4386","YMR306W"
"4387","YMR307W"
"4388","YMR308C"
"4389","YMR309C"
"4390","YMR310C"
"4391","YMR311C"
"4392","YMR312W"
"4393","YMR313C"
"4394","YMR314W"
"4395","YMR315W"
"4396","YMR315W-A"
"4397","YMR316C-A"
"4398","YMR316C-B"
"4399","YMR316W"
"4400","YMR317W"
"4401","YMR318C"
"4402","YMR319C"
"4403","YMR320W"
"4404","YMR321C"
"4405","YMR322C"
"4406","YNL001W"
"4407","YNL002C"
"4408","YNL003C"
"4409","YNL004W"
"4410","YNL005C"
"4411","YNL006W"
"4412","YNL007C"
"4413","YNL008C"
"4414","YNL009W"
"4415","YNL010W"
"4416","YNL011C"
"4417","YNL012W"
"4418","YNL014W"
"4419","YNL015W"
"4420","YNL016W"
"4421","YNL018C"
"4422","YNL019C"
"4423","YNL020C"
"4424","YNL021W"
"4425","YNL022C"
"4426","YNL023C"
"4427","YNL024C"
"4428","YNL024C-A"
"4429","YNL025C"
"4430","YNL026W"
"4431","YNL027W"
"4432","YNL029C"
"4433","YNL030W"
"4434","YNL031C"
"4435","YNL032W"
"4436","YNL034W"
"4437","YNL035C"
"4438","YNL036W"
"4439","YNL037C"
"4440","YNL038W"
"4441","YNL039W"
"4442","YNL040W"
"4443","YNL041C"
"4444","YNL042W"
"4445","YNL043C"
"4446","YNL044W"
"4447","YNL045W"
"4448","YNL046W"
"4449","YNL047C"
"4450","YNL048W"
"4451","YNL049C"
"4452","YNL050C"
"4453","YNL051W"
"4454","YNL052W"
"4455","YNL053W"
"4456","YNL054W"
"4457","YNL054W-B"
"4458","YNL054W-B"
"4459","YNL055C"
"4460","YNL056W"
"4461","YNL058C"
"4462","YNL059C"
"4463","YNL061W"
"4464","YNL062C"
"4465","YNL063W"
"4466","YNL064C"
"4467","YNL065W"
"4468","YNL066W"
"4469","YNL067W"
"4470","YNL068C"
"4471","YNL069C"
"4472","YNL070W"
"4473","YNL071W"
"4474","YNL072W"
"4475","YNL073W"
"4476","YNL074C"
"4477","YNL075W"
"4478","YNL076W"
"4479","YNL077W"
"4480","YNL078W"
"4481","YNL079C"
"4482","YNL080C"
"4483","YNL081C"
"4484","YNL082W"
"4485","YNL083W"
"4486","YNL084C"
"4487","YNL085W"
"4488","YNL086W"
"4489","YNL087W"
"4490","YNL088W"
"4491","YNL090W"
"4492","YNL091W"
"4493","YNL092W"
"4494","YNL093W"
"4495","YNL094W"
"4496","YNL095C"
"4497","YNL096C"
"4498","YNL097C"
"4499","YNL098C"
"4500","YNL099C"
"4501","YNL100W"
"4502","YNL101W"
"4503","YNL102W"
"4504","YNL103W"
"4505","YNL103W-A"
"4506","YNL104C"
"4507","YNL106C"
"4508","YNL107W"
"4509","YNL108C"
"4510","YNL110C"
"4511","YNL111C"
"4512","YNL112W"
"4513","YNL113W"
"4514","YNL115C"
"4515","YNL116W"
"4516","YNL117W"
"4517","YNL118C"
"4518","YNL119W"
"4519","YNL121C"
"4520","YNL122C"
"4521","YNL123W"
"4522","YNL124W"
"4523","YNL125C"
"4524","YNL126W"
"4525","YNL127W"
"4526","YNL128W"
"4527","YNL129W"
"4528","YNL130C"
"4529","YNL131W"
"4530","YNL132W"
"4531","YNL133C"
"4532","YNL134C"
"4533","YNL135C"
"4534","YNL136W"
"4535","YNL137C"
"4536","YNL138W"
"4537","YNL138W-A"
"4538","YNL139C"
"4539","YNL139C"
"4540","YNL141W"
"4541","YNL142W"
"4542","YNL143C"
"4543","YNL144C"
"4544","YNL145W"
"4545","YNL146W"
"4546","YNL147W"
"4547","YNL148C"
"4548","YNL149C"
"4549","YNL150W"
"4550","YNL151C"
"4551","YNL152W"
"4552","YNL153C"
"4553","YNL154C"
"4554","YNL155W"
"4555","YNL156C"
"4556","YNL157W"
"4557","YNL158W"
"4558","YNL159C"
"4559","YNL160W"
"4560","YNL161W"
"4561","YNL162W"
"4562","YNL162W-A"
"4563","YNL163C"
"4564","YNL164C"
"4565","YNL165W"
"4566","YNL166C"
"4567","YNL167C"
"4568","YNL168C"
"4569","YNL169C"
"4570","YNL170W"
"4571","YNL172W"
"4572","YNL173C"
"4573","YNL175C"
"4574","YNL176C"
"4575","YNL177C"
"4576","YNL178W"
"4577","YNL179C"
"4578","YNL180C"
"4579","YNL181W"
"4580","YNL182C"
"4581","YNL183C"
"4582","YNL185C"
"4583","YNL185C"
"4584","YNL186W"
"4585","YNL187W"
"4586","YNL188W"
"4587","YNL189W"
"4588","YNL190W"
"4589","YNL191W"
"4590","YNL192W"
"4591","YNL193W"
"4592","YNL194C"
"4593","YNL195C"
"4594","YNL196C"
"4595","YNL197C"
"4596","YNL199C"
"4597","YNL199C"
"4598","YNL200C"
"4599","YNL201C"
"4600","YNL202W"
"4601","YNL206C"
"4602","YNL206C"
"4603","YNL206C"
"4604","YNL207W"
"4605","YNL208W"
"4606","YNL209W"
"4607","YNL210W"
"4608","YNL211C"
"4609","YNL212W"
"4610","YNL213C"
"4611","YNL214W"
"4612","YNL215W"
"4613","YNL216W"
"4614","YNL217W"
"4615","YNL218W"
"4616","YNL219C"
"4617","YNL220W"
"4618","YNL221C"
"4619","YNL222W"
"4620","YNL223W"
"4621","YNL224C"
"4622","YNL225C"
"4623","YNL227C"
"4624","YNL229C"
"4625","YNL230C"
"4626","YNL231C"
"4627","YNL232W"
"4628","YNL233W"
"4629","YNL234W"
"4630","YNL236W"
"4631","YNL237W"
"4632","YNL238W"
"4633","YNL239W"
"4634","YNL240C"
"4635","YNL241C"
"4636","YNL242W"
"4637","YNL243W"
"4638","YNL244C"
"4639","YNL245C"
"4640","YNL246W"
"4641","YNL247W"
"4642","YNL248C"
"4643","YNL249C"
"4644","YNL250W"
"4645","YNL251C"
"4646","YNL252C"
"4647","YNL253W"
"4648","YNL254C"
"4649","YNL255C"
"4650","YNL256W"
"4651","YNL257C"
"4652","YNL258C"
"4653","YNL259C"
"4654","YNL260C"
"4655","YNL261W"
"4656","YNL262W"
"4657","YNL263C"
"4658","YNL264C"
"4659","YNL265C"
"4660","YNL266W"
"4661","YNL267W"
"4662","YNL268W"
"4663","YNL270C"
"4664","YNL271C"
"4665","YNL272C"
"4666","YNL273W"
"4667","YNL274C"
"4668","YNL275W"
"4669","YNL276C"
"4670","YNL277W"
"4671","YNL278W"
"4672","YNL279W"
"4673","YNL280C"
"4674","YNL281W"
"4675","YNL282W"
"4676","YNL283C"
"4677","YNL284C"
"4678","YNL285W"
"4679","YNL286W"
"4680","YNL287W"
"4681","YNL288W"
"4682","YNL289W"
"4683","YNL290W"
"4684","YNL291C"
"4685","YNL292W"
"4686","YNL293W"
"4687","YNL294C"
"4688","YNL295W"
"4689","YNL297C"
"4690","YNL298W"
"4691","YNL299W"
"4692","YNL300W"
"4693","YNL301C"
"4694","YNL302C"
"4695","YNL304W"
"4696","YNL304W"
"4697","YNL305C"
"4698","YNL306W"
"4699","YNL307C"
"4700","YNL308C"
"4701","YNL309W"
"4702","YNL310C"
"4703","YNL311C"
"4704","YNL312W"
"4705","YNL313C"
"4706","YNL314W"
"4707","YNL315C"
"4708","YNL316C"
"4709","YNL317W"
"4710","YNL320W"
"4711","YNL321W"
"4712","YNL322C"
"4713","YNL323W"
"4714","YNL325C"
"4715","YNL326C"
"4716","YNL327W"
"4717","YNL328C"
"4718","YNL329C"
"4719","YNL330C"
"4720","YNL331C"
"4721","YNL333W"
"4722","YNL334C"
"4723","YNL335W"
"4724","YNL336W"
"4725","YNR001C"
"4726","YNR002C"
"4727","YNR003C"
"4728","YNR004W"
"4729","YNR006W"
"4730","YNR007C"
"4731","YNR008W"
"4732","YNR009W"
"4733","YNR010W"
"4734","YNR011C"
"4735","YNR012W"
"4736","YNR013C"
"4737","YNR014W"
"4738","YNR015W"
"4739","YNR016C"
"4740","YNR017W"
"4741","YNR018W"
"4742","YNR019W"
"4743","YNR020C"
"4744","YNR021W"
"4745","YNR022C"
"4746","YNR023W"
"4747","YNR024W"
"4748","YNR025C"
"4749","YNR026C"
"4750","YNR027W"
"4751","YNR028W"
"4752","YNR029C"
"4753","YNR030W"
"4754","YNR031C"
"4755","YNR032C-A"
"4756","YNR032W"
"4757","YNR033W"
"4758","YNR034W"
"4759","YNR034W-A"
"4760","YNR035C"
"4761","YNR036C"
"4762","YNR037C"
"4763","YNR038W"
"4764","YNR039C"
"4765","YNR040W"
"4766","YNR041C"
"4767","YNR043W"
"4768","YNR044W"
"4769","YNR045W"
"4770","YNR046W"
"4771","YNR047W"
"4772","YNR048W"
"4773","YNR049C"
"4774","YNR050C"
"4775","YNR051C"
"4776","YNR052C"
"4777","YNR053C"
"4778","YNR054C"
"4779","YNR055C"
"4780","YNR056C"
"4781","YNR057C"
"4782","YNR058W"
"4783","YNR059W"
"4784","YNR060W"
"4785","YNR061C"
"4786","YNR062C"
"4787","YNR063W"
"4788","YNR064C"
"4789","YNR065C"
"4790","YNR066C"
"4791","YNR067C"
"4792","YNR068C"
"4793","YNR069C"
"4794","YNR070W"
"4795","YNR071C"
"4796","YNR072W"
"4797","YNR073C"
"4798","YNR074C"
"4799","YNR075W"
"4800","YOL001W"
"4801","YOL002C"
"4802","YOL003C"
"4803","YOL004W"
"4804","YOL005C"
"4805","YOL006C"
"4806","YOL007C"
"4807","YOL008W"
"4808","YOL009C"
"4809","YOL010W"
"4810","YOL011W"
"4811","YOL012C"
"4812","YOL013C"
"4813","YOL014W"
"4814","YOL015W"
"4815","YOL016C"
"4816","YOL017W"
"4817","YOL018C"
"4818","YOL019W"
"4819","YOL020W"
"4820","YOL021C"
"4821","YOL022C"
"4822","YOL023W"
"4823","YOL024W"
"4824","YOL025W"
"4825","YOL026C"
"4826","YOL027C"
"4827","YOL028C"
"4828","YOL029C"
"4829","YOL030W"
"4830","YOL031C"
"4831","YOL032W"
"4832","YOL033W"
"4833","YOL034W"
"4834","YOL035C"
"4835","YOL036W"
"4836","YOL038W"
"4837","YOL039W"
"4838","YOL040C"
"4839","YOL041C"
"4840","YOL042W"
"4841","YOL043C"
"4842","YOL044W"
"4843","YOL045W"
"4844","YOL047C"
"4845","YOL048C"
"4846","YOL049W"
"4847","YOL051W"
"4848","YOL052C"
"4849","YOL052C-A"
"4850","YOL053W"
"4851","YOL054W"
"4852","YOL055C"
"4853","YOL056W"
"4854","YOL057W"
"4855","YOL058W"
"4856","YOL059W"
"4857","YOL060C"
"4858","YOL061W"
"4859","YOL062C"
"4860","YOL063C"
"4861","YOL064C"
"4862","YOL065C"
"4863","YOL066C"
"4864","YOL067C"
"4865","YOL068C"
"4866","YOL069W"
"4867","YOL070C"
"4868","YOL071W"
"4869","YOL072W"
"4870","YOL073C"
"4871","YOL075C"
"4872","YOL076W"
"4873","YOL077C"
"4874","YOL077W-A"
"4875","YOL078W"
"4876","YOL080C"
"4877","YOL081W"
"4878","YOL082W"
"4879","YOL083W"
"4880","YOL084W"
"4881","YOL085W-A"
"4882","YOL086C"
"4883","YOL086W-A"
"4884","YOL087C"
"4885","YOL088C"
"4886","YOL089C"
"4887","YOL090W"
"4888","YOL091W"
"4889","YOL092W"
"4890","YOL093W"
"4891","YOL094C"
"4892","YOL095C"
"4893","YOL096C"
"4894","YOL097C"
"4895","YOL098C"
"4896","YOL100W"
"4897","YOL101C"
"4898","YOL102C"
"4899","YOL103W"
"4900","YOL105C"
"4901","YOL106W"
"4902","YOL107W"
"4903","YOL108C"
"4904","YOL109W"
"4905","YOL110W"
"4906","YOL111C"
"4907","YOL112W"
"4908","YOL113W"
"4909","YOL114C"
"4910","YOL115W"
"4911","YOL116W"
"4912","YOL117W"
"4913","YOL118C"
"4914","YOL119C"
"4915","YOL120C"
"4916","YOL121C"
"4917","YOL122C"
"4918","YOL123W"
"4919","YOL124C"
"4920","YOL125W"
"4921","YOL126C"
"4922","YOL127W"
"4923","YOL128C"
"4924","YOL129W"
"4925","YOL130W"
"4926","YOL132W"
"4927","YOL133W"
"4928","YOL135C"
"4929","YOL136C"
"4930","YOL137W"
"4931","YOL138C"
"4932","YOL139C"
"4933","YOL140W"
"4934","YOL141W"
"4935","YOL142W"
"4936","YOL143C"
"4937","YOL144W"
"4938","YOL145C"
"4939","YOL146W"
"4940","YOL147C"
"4941","YOL148C"
"4942","YOL149W"
"4943","YOL151W"
"4944","YOL152W"
"4945","YOL153C"
"4946","YOL154W"
"4947","YOL155C"
"4948","YOL156W"
"4949","YOL157C"
"4950","YOL158C"
"4951","YOL159C"
"4952","YOL159C-A"
"4953","YOL162W"
"4954","YOL163W"
"4955","YOL164W"
"4956","YOL164W-A"
"4957","YOL165C"
"4958","YOR001W"
"4959","YOR002W"
"4960","YOR003W"
"4961","YOR004W"
"4962","YOR005C"
"4963","YOR006C"
"4964","YOR007C"
"4965","YOR008C"
"4966","YOR008W-B"
"4967","YOR009W"
"4968","YOR010C"
"4969","YOR011W"
"4970","YOR014W"
"4971","YOR015W"
"4972","YOR016C"
"4973","YOR017W"
"4974","YOR018W"
"4975","YOR019W"
"4976","YOR020C"
"4977","YOR020W-A"
"4978","YOR021C"
"4979","YOR022C"
"4980","YOR023C"
"4981","YOR025W"
"4982","YOR026W"
"4983","YOR027W"
"4984","YOR028C"
"4985","YOR030W"
"4986","YOR031W"
"4987","YOR032C"
"4988","YOR032W-A"
"4989","YOR033C"
"4990","YOR034C"
"4991","YOR034C-A"
"4992","YOR035C"
"4993","YOR036W"
"4994","YOR037W"
"4995","YOR038C"
"4996","YOR039W"
"4997","YOR040W"
"4998","YOR042W"
"4999","YOR043W"
"5000","YOR044W"
"5001","YOR045W"
"5002","YOR046C"
"5003","YOR047C"
"5004","YOR048C"
"5005","YOR049C"
"5006","YOR050C"
"5007","YOR051C"
"5008","YOR052C"
"5009","YOR054C"
"5010","YOR056C"
"5011","YOR057W"
"5012","YOR058C"
"5013","YOR059C"
"5014","YOR060C"
"5015","YOR061W"
"5016","YOR062C"
"5017","YOR063W"
"5018","YOR064C"
"5019","YOR065W"
"5020","YOR066W"
"5021","YOR067C"
"5022","YOR069W"
"5023","YOR070C"
"5024","YOR071C"
"5025","YOR073W"
"5026","YOR074C"
"5027","YOR075W"
"5028","YOR076C"
"5029","YOR077W"
"5030","YOR078W"
"5031","YOR079C"
"5032","YOR080W"
"5033","YOR081C"
"5034","YOR083W"
"5035","YOR084W"
"5036","YOR085W"
"5037","YOR086C"
"5038","YOR087W"
"5039","YOR089C"
"5040","YOR090C"
"5041","YOR091W"
"5042","YOR092W"
"5043","YOR093C"
"5044","YOR094W"
"5045","YOR095C"
"5046","YOR096W"
"5047","YOR097C"
"5048","YOR098C"
"5049","YOR099W"
"5050","YOR100C"
"5051","YOR101W"
"5052","YOR104W"
"5053","YOR104W"
"5054","YOR106W"
"5055","YOR107W"
"5056","YOR108W"
"5057","YOR109W"
"5058","YOR110W"
"5059","YOR111W"
"5060","YOR112W"
"5061","YOR113W"
"5062","YOR114W"
"5063","YOR115C"
"5064","YOR116C"
"5065","YOR117W"
"5066","YOR118W"
"5067","YOR119C"
"5068","YOR120W"
"5069","YOR121C"
"5070","YOR122C"
"5071","YOR123C"
"5072","YOR124C"
"5073","YOR125C"
"5074","YOR126C"
"5075","YOR127W"
"5076","YOR128C"
"5077","YOR129C"
"5078","YOR130C"
"5079","YOR131C"
"5080","YOR132W"
"5081","YOR133W"
"5082","YOR134W"
"5083","YOR135C"
"5084","YOR136W"
"5085","YOR137C"
"5086","YOR138C"
"5087","YOR140W"
"5088","YOR141C"
"5089","YOR142W"
"5090","YOR143C"
"5091","YOR144C"
"5092","YOR145C"
"5093","YOR147W"
"5094","YOR148C"
"5095","YOR149C"
"5096","YOR150W"
"5097","YOR151C"
"5098","YOR152C"
"5099","YOR153W"
"5100","YOR154W"
"5101","YOR155C"
"5102","YOR156C"
"5103","YOR157C"
"5104","YOR158W"
"5105","YOR159C"
"5106","YOR160W"
"5107","YOR161C"
"5108","YOR162C"
"5109","YOR163W"
"5110","YOR164C"
"5111","YOR165W"
"5112","YOR166C"
"5113","YOR167C"
"5114","YOR168W"
"5115","YOR170W"
"5116","YOR171C"
"5117","YOR172W"
"5118","YOR173W"
"5119","YOR174W"
"5120","YOR175C"
"5121","YOR176W"
"5122","YOR177C"
"5123","YOR178C"
"5124","YOR179C"
"5125","YOR180C"
"5126","YOR181W"
"5127","YOR182C"
"5128","YOR184W"
"5129","YOR185C"
"5130","YOR186W"
"5131","YOR187W"
"5132","YOR188W"
"5133","YOR189W"
"5134","YOR190W"
"5135","YOR191W"
"5136","YOR192C"
"5137","YOR192C-B"
"5138","YOR192C-B"
"5139","YOR193W"
"5140","YOR194C"
"5141","YOR195W"
"5142","YOR196C"
"5143","YOR197W"
"5144","YOR198C"
"5145","YOR201C"
"5146","YOR204W"
"5147","YOR204W"
"5148","YOR204W"
"5149","YOR205C"
"5150","YOR206W"
"5151","YOR207C"
"5152","YOR208W"
"5153","YOR209C"
"5154","YOR210W"
"5155","YOR211C"
"5156","YOR212W"
"5157","YOR213C"
"5158","YOR214C"
"5159","YOR215C"
"5160","YOR216C"
