,x
4763,YNR018W
4764,YNR019W
4765,YNR020C
4766,YNR021W
4767,YNR022C
4768,YNR023W
4769,YNR024W
4770,YNR026C
4771,YNR027W
4772,YNR028W
4773,YNR029C
4774,YNR030W
4775,YNR031C
4776,YNR032C-A
4777,YNR032W
4778,YNR033W
4779,YNR034W
4780,YNR034W-A
4781,YNR035C
4782,YNR036C
4783,YNR037C
4784,YNR038W
4785,YNR039C
4786,YNR040W
4787,YNR041C
4788,YNR043W
4789,YNR044W
4790,YNR045W
4791,YNR046W
4792,YNR047W
4793,YNR048W
4794,YNR049C
4795,YNR050C
4796,YNR051C
4797,YNR052C
4798,YNR053C
4799,YNR054C
4800,YNR055C
4801,YNR056C
4802,YNR057C
4803,YNR058W
4804,YNR059W
4805,YNR060W
4806,YNR061C
4807,YNR062C
4808,YNR063W
4809,YNR064C
4810,YNR065C
4811,YNR066C
4812,YNR067C
4813,YNR068C
4814,YNR069C
4815,YNR070W
4816,YNR071C
4817,YNR072W
4818,YNR073C
4819,YNR074C
4820,YNR075W
4821,YOL001W
4822,YOL002C
4823,YOL003C
4824,YOL004W
4825,YOL005C
4826,YOL006C
4827,YOL007C
4828,YOL008W
4829,YOL009C
4830,YOL010W
4831,YOL011W
4832,YOL012C
4833,YOL013C
4834,YOL015W
4835,YOL016C
4836,YOL017W
4837,YOL018C
4838,YOL019W
4839,YOL020W
4840,YOL021C
4841,YOL022C
4842,YOL023W
4843,YOL025W
4844,YOL026C
4845,YOL027C
4846,YOL028C
4847,YOL029C
4848,YOL030W
4849,YOL031C
4850,YOL032W
4851,YOL033W
4852,YOL034W
4853,YOL036W
4854,YOL038C-A
4855,YOL038W
4856,YOL039W
4857,YOL040C
4858,YOL041C
4859,YOL042W
4860,YOL043C
4861,YOL044W
4862,YOL045W
4863,YOL047C
4864,YOL048C
4865,YOL049W
4866,YOL050C
4867,YOL051W
4868,YOL052C
4869,YOL052C-A
4870,YOL053W
4871,YOL054W
4872,YOL055C
4873,YOL056W
4874,YOL057W
4875,YOL058W
4876,YOL059W
4877,YOL060C
4878,YOL061W
4879,YOL062C
4880,YOL063C
4881,YOL064C
4882,YOL065C
4883,YOL066C
4884,YOL067C
4885,YOL068C
4886,YOL069W
4887,YOL070C
4888,YOL071W
4889,YOL072W
4890,YOL073C
4891,YOL075C
4892,YOL076W
4893,YOL077C
4894,YOL077W-A
4895,YOL078W
4896,YOL080C
4897,YOL081W
4898,YOL082W
4899,YOL083W
4900,YOL084W
4901,YOL085C
4902,YOL085W-A
4903,YOL086C
4904,YOL086W-A
4905,YOL087C
4906,YOL088C
4907,YOL089C
4908,YOL090W
4909,YOL091W
4910,YOL092W
4911,YOL093W
4912,YOL094C
4913,YOL095C
4914,YOL096C
4915,YOL097C
4916,YOL098C
4917,YOL100W
4918,YOL101C
4919,YOL102C
4920,YOL103W
4921,YOL105C
4922,YOL107W
4923,YOL108C
4924,YOL109W
4925,YOL110W
4926,YOL111C
4927,YOL112W
4928,YOL113W
4929,YOL114C
4930,YOL115W
4931,YOL116W
4932,YOL117W
4933,YOL118C
4934,YOL119C
4935,YOL120C
4936,YOL121C
4937,YOL122C
4938,YOL123W
4939,YOL124C
4940,YOL125W
4941,YOL126C
4942,YOL127W
4943,YOL128C
4944,YOL129W
4945,YOL130W
4946,YOL131W
4947,YOL132W
4948,YOL133W
4949,YOL135C
4950,YOL136C
4951,YOL137W
4952,YOL138C
4953,YOL139C
4954,YOL140W
4955,YOL141W
4956,YOL142W
4957,YOL143C
4958,YOL144W
4959,YOL145C
4960,YOL146W
4961,YOL147C
4962,YOL148C
4963,YOL149W
4964,YOL151W
4965,YOL152W
4966,YOL153C
4967,YOL154W
4968,YOL155C
4969,YOL155W-A
4970,YOL156W
4971,YOL157C
4972,YOL158C
4973,YOL159C
4974,YOL159C-A
4975,YOL160W
4976,YOL162W
4977,YOL163W
4978,YOL164W
4979,YOL164W-A
4980,YOR001W
4981,YOR002W
4982,YOR003W
4983,YOR004W
4984,YOR005C
4985,YOR006C
4986,YOR007C
4987,YOR008C
4988,YOR008W-B
4989,YOR009W
4990,YOR010C
4991,YOR011W
4992,YOR013W
4993,YOR013W
4994,YOR014W
4995,YOR015W
4996,YOR016C
4997,YOR017W
4998,YOR018W
4999,YOR019W
5000,YOR020C
5001,YOR020W-A
5002,YOR021C
5003,YOR022C
5004,YOR023C
5005,YOR025W
5006,YOR026W
5007,YOR027W
5008,YOR028C
5009,YOR030W
5010,YOR031W
5011,YOR032C
5012,YOR032W-A
5013,YOR033C
5014,YOR034C
5015,YOR034C-A
5016,YOR035C
5017,YOR036W
5018,YOR037W
5019,YOR038C
5020,YOR039W
5021,YOR040W
5022,YOR042W
5023,YOR043W
5024,YOR044W
5025,YOR045W
5026,YOR046C
5027,YOR047C
5028,YOR048C
5029,YOR049C
5030,YOR050C
5031,YOR051C
5032,YOR052C
5033,YOR054C
5034,YOR056C
5035,YOR057W
5036,YOR058C
5037,YOR059C
5038,YOR060C
5039,YOR061W
5040,YOR062C
5041,YOR063W
5042,YOR064C
5043,YOR065W
5044,YOR066W
5045,YOR067C
5046,YOR069W
5047,YOR070C
5048,YOR071C
5049,YOR073W
5050,YOR074C
5051,YOR075W
5052,YOR076C
5053,YOR077W
5054,YOR078W
5055,YOR079C
5056,YOR080W
5057,YOR081C
5058,YOR083W
5059,YOR084W
5060,YOR085W
5061,YOR086C
5062,YOR087W
5063,YOR089C
5064,YOR090C
5065,YOR091W
5066,YOR092W
5067,YOR093C
5068,YOR094W
5069,YOR095C
5070,YOR096W
5071,YOR097C
5072,YOR098C
5073,YOR099W
5074,YOR100C
5075,YOR101W
5076,YOR103C
5077,YOR104W
5078,YOR104W
5079,YOR106W
5080,YOR107W
5081,YOR108W
5082,YOR109W
5083,YOR110W
5084,YOR111W
5085,YOR112W
5086,YOR113W
5087,YOR114W
5088,YOR115C
5089,YOR116C
5090,YOR117W
5091,YOR118W
5092,YOR119C
5093,YOR120W
5094,YOR121C
5095,YOR122C
5096,YOR123C
5097,YOR124C
5098,YOR125C
5099,YOR126C
5100,YOR127W
5101,YOR128C
5102,YOR129C
5103,YOR130C
5104,YOR131C
5105,YOR132W
5106,YOR133W
5107,YOR134W
5108,YOR135C
5109,YOR136W
5110,YOR137C
5111,YOR138C
5112,YOR140W
5113,YOR141C
5114,YOR142W
5115,YOR143C
5116,YOR144C
5117,YOR145C
5118,YOR147W
5119,YOR148C
5120,YOR149C
5121,YOR150W
5122,YOR151C
5123,YOR152C
5124,YOR153W
5125,YOR154W
5126,YOR155C
5127,YOR156C
5128,YOR157C
5129,YOR158W
5130,YOR159C
5131,YOR160W
5132,YOR161C
5133,YOR162C
5134,YOR163W
5135,YOR164C
5136,YOR165W
5137,YOR166C
5138,YOR167C
5139,YOR168W
5140,YOR170W
5141,YOR171C
5142,YOR172W
5143,YOR173W
5144,YOR174W
5145,YOR175C
5146,YOR176W
5147,YOR177C
5148,YOR178C
5149,YOR179C
5150,YOR180C
5151,YOR181W
5152,YOR182C
5153,YOR184W
5154,YOR185C
5155,YOR186W
5156,YOR187W
5157,YOR188W
5158,YOR189W
5159,YOR190W
5160,YOR191W
5161,YOR192C
5162,YOR192C-B
5163,YOR192C-B
5164,YOR193W
5165,YOR194C
5166,YOR195W
5167,YOR196C
5168,YOR197W
5169,YOR198C
5170,YOR201C
5171,YOR204W
5172,YOR204W
5173,YOR204W
5174,YOR205C
5175,YOR206W
5176,YOR207C
5177,YOR208W
5178,YOR209C
5179,YOR210W
5180,YOR211C
5181,YOR212W
5182,YOR213C
5183,YOR215C
5184,YOR216C
5185,YOR217W
5186,YOR219C
5187,YOR220W
5188,YOR221C
5189,YOR222W
5190,YOR223W
5191,YOR224C
5192,YOR226C
5193,YOR227W
5194,YOR228C
5195,YOR229W
5196,YOR230W
5197,YOR231W
5198,YOR232W
5199,YOR233W
5200,YOR234C
5201,YOR236W
5202,YOR237W
5203,YOR238W
5204,YOR239W
5205,YOR241W
5206,YOR242C
5207,YOR243C
5208,YOR244W
5209,YOR245C
5210,YOR246C
5211,YOR247W
5212,YOR247W
5213,YOR249C
5214,YOR250C
5215,YOR251C
5216,YOR252W
5217,YOR253W
5218,YOR254C
5219,YOR255W
5220,YOR256C
5221,YOR257W
5222,YOR258W
5223,YOR259C
5224,YOR260W
5225,YOR261C
5226,YOR262W
5227,YOR264W
5228,YOR265W
5229,YOR266W
5230,YOR267C
5231,YOR269W
5232,YOR270C
5233,YOR271C
5234,YOR272W
5235,YOR273C
5236,YOR274W
5237,YOR275C
5238,YOR276W
5239,YOR278W
5240,YOR279C
5241,YOR280C
5242,YOR281C
5243,YOR283W
5244,YOR284W
5245,YOR285W
5246,YOR286W
5247,YOR287C
5248,YOR288C
5249,YOR289W
5250,YOR290C
5251,YOR291W
5252,YOR292C
5253,YOR293W
5254,YOR294W
5255,YOR295W
5256,YOR296W
5257,YOR297C
5258,YOR298C-A
5259,YOR298W
5260,YOR299W
5261,YOR299W
5262,YOR301W
5263,YOR302W
5264,YOR303W
5265,YOR304C-A
5266,YOR304W
5267,YOR305W
5268,YOR306C
5269,YOR307C
5270,YOR308C
5271,YOR310C
5272,YOR310C
5273,YOR311C
5274,YOR312C
5275,YOR313C
5276,YOR315W
5277,YOR316C
5278,YOR317W
5279,YOR318C
5280,YOR319W
5281,YOR320C
5282,YOR321W
5283,YOR322C
5284,YOR323C
5285,YOR324C
5286,YOR326W
5287,YOR327C
5288,YOR328W
5289,YOR329C
5290,YOR330C
5291,YOR332W
5292,YOR334W
5293,YOR335C
5294,YOR336W
5295,YOR337W
5296,YOR338W
5297,YOR339C
5298,YOR340C
5299,YOR341W
5300,YOR342C
5301,YOR343C
5302,YOR343W-B
5303,YOR343W-B
5304,YOR344C
5305,YOR346W
5306,YOR347C
5307,YOR348C
5308,YOR349W
5309,YOR350C
5310,YOR351C
5311,YOR352W
5312,YOR353C
5313,YOR354C
5314,YOR355W
5315,YOR356W
5316,YOR357C
5317,YOR358W
5318,YOR359W
5319,YOR360C
5320,YOR361C
5321,YOR362C
5322,YOR363C
5323,YOR365C
5324,YOR367W
5325,YOR368W
5326,YOR369C
5327,YOR370C
5328,YOR371C
5329,YOR372C
5330,YOR373W
5331,YOR374W
5332,YOR375C
5333,YOR376W
5334,YOR376W-A
5335,YOR377W
5336,YOR378W
5337,YOR380W
5338,YOR381W
5339,YOR382W
5340,YOR383C
5341,YOR384W
5342,YOR385W
5343,YOR386W
5344,YOR387C
5345,YOR388C
5346,YOR389W
5347,YOR390W
5348,YOR391C
5349,YOR392W
5350,YPL001W
5351,YPL002C
5352,YPL003W
5353,YPL004C
5354,YPL005W
5355,YPL006W
5356,YPL007C
5357,YPL008W
5358,YPL009C
5359,YPL010W
5360,YPL011C
5361,YPL012W
5362,YPL013C
5363,YPL014W
5364,YPL015C
5365,YPL016W
5366,YPL017C
5367,YPL018W
5368,YPL019C
5369,YPL020C
5370,YPL022W
5371,YPL023C
5372,YPL024W
5373,YPL025C
5374,YPL026C
5375,YPL027W
5376,YPL028W
5377,YPL029W
5378,YPL030W
5379,YPL031C
5380,YPL032C
5381,YPL034W
5382,YPL035C
5383,YPL036W
5384,YPL037C
5385,YPL038W
5386,YPL039W
5387,YPL040C
5388,YPL041C
5389,YPL042C
5390,YPL043W
5391,YPL045W
5392,YPL046C
5393,YPL047W
5394,YPL048W
5395,YPL049C
5396,YPL050C
5397,YPL051W
5398,YPL052W
5399,YPL053C
5400,YPL054W
5401,YPL055C
5402,YPL056C
5403,YPL057C
5404,YPL058C
5405,YPL059W
5406,YPL060W
5407,YPL061W
5408,YPL063W
5409,YPL064C
5410,YPL065W
5411,YPL066W
5412,YPL067C
5413,YPL068C
5414,YPL069C
5415,YPL070W
5416,YPL071C
5417,YPL072W
5418,YPL074W
5419,YPL075W
5420,YPL076W
5421,YPL077C
5422,YPL078C
5423,YPL079W
5424,YPL081W
5425,YPL082C
5426,YPL083C
5427,YPL084W
5428,YPL085W
5429,YPL086C
5430,YPL087W
5431,YPL088W
5432,YPL089C
5433,YPL090C
5434,YPL091W
5435,YPL092W
5436,YPL093W
5437,YPL094C
5438,YPL095C
5439,YPL096C-A
5440,YPL096W
5441,YPL097W
5442,YPL098C
5443,YPL099C
5444,YPL100W
5445,YPL101W
5446,YPL103C
5447,YPL104W
5448,YPL105C
5449,YPL106C
5450,YPL107W
5451,YPL108W
5452,YPL109C
5453,YPL110C
5454,YPL111W
5455,YPL112C
5456,YPL113C
5457,YPL115C
5458,YPL116W
5459,YPL117C
5460,YPL118W
5461,YPL119C
5462,YPL119C-A
5463,YPL120W
5464,YPL122C
5465,YPL123C
5466,YPL124W
5467,YPL125W
5468,YPL126W
5469,YPL127C
5470,YPL128C
5471,YPL129W
5472,YPL131W
5473,YPL132W
5474,YPL133C
5475,YPL134C
5476,YPL135W
5477,YPL137C
5478,YPL138C
5479,YPL139C
5480,YPL140C
5481,YPL141C
5482,YPL144W
5483,YPL145C
5484,YPL146C
5485,YPL147W
5486,YPL148C
5487,YPL149W
5488,YPL150W
5489,YPL151C
5490,YPL152W
5491,YPL153C
5492,YPL154C
5493,YPL155C
5494,YPL156C
5495,YPL157W
5496,YPL158C
5497,YPL159C
5498,YPL160W
5499,YPL161C
5500,YPL162C
5501,YPL163C
5502,YPL164C
5503,YPL165C
5504,YPL166W
5505,YPL167C
5506,YPL168W
5507,YPL169C
5508,YPL170W
5509,YPL171C
5510,YPL172C
5511,YPL173W
5512,YPL174C
5513,YPL175W
5514,YPL176C
5515,YPL177C
5516,YPL178W
5517,YPL179W
5518,YPL180W
5519,YPL181W
5520,YPL183C
5521,YPL183W-A
5522,YPL184C
5523,YPL185W
5524,YPL186C
5525,YPL187W
5526,YPL188W
5527,YPL189C-A
5528,YPL189W
5529,YPL190C
5530,YPL191C
5531,YPL192C
5532,YPL193W
5533,YPL194W
5534,YPL195W
5535,YPL196W
5536,YPL198W
5537,YPL199C
5538,YPL200W
5539,YPL201C
5540,YPL202C
5541,YPL203W
5542,YPL204W
5543,YPL206C
5544,YPL207W
5545,YPL208W
5546,YPL209C
5547,YPL210C
5548,YPL211W
5549,YPL212C
5550,YPL213W
5551,YPL214C
5552,YPL215W
5553,YPL216W
5554,YPL217C
5555,YPL218W
5556,YPL219W
5557,YPL220W
5558,YPL221W
5559,YPL222W
5560,YPL223C
5561,YPL224C
5562,YPL225W
5563,YPL226W
5564,YPL227C
5565,YPL228W
5566,YPL229W
5567,YPL230W
5568,YPL231W
5569,YPL232W
5570,YPL233W
5571,YPL234C
5572,YPL235W
5573,YPL236C
5574,YPL237W
5575,YPL239W
5576,YPL240C
5577,YPL241C
5578,YPL242C
5579,YPL243W
5580,YPL244C
5581,YPL245W
5582,YPL246C
5583,YPL247C
5584,YPL248C
5585,YPL249C
5586,YPL250C
5587,YPL252C
5588,YPL253C
5589,YPL254W
5590,YPL255W
5591,YPL256C
5592,YPL257W
5593,YPL258C
5594,YPL259C
5595,YPL260W
5596,YPL262W
5597,YPL263C
5598,YPL264C
5599,YPL265W
5600,YPL266W
5601,YPL267W
5602,YPL268W
5603,YPL269W
5604,YPL270W
5605,YPL271W
5606,YPL272C
5607,YPL273W
5608,YPL274W
5609,YPL277C
5610,YPL278C
5611,YPL279C
5612,YPL280W
5613,YPR001W
5614,YPR002C-A
5615,YPR002W
5616,YPR003C
5617,YPR004C
5618,YPR005C
5619,YPR006C
5620,YPR007C
5621,YPR008W
5622,YPR009W
5623,YPR010C
5624,YPR010C-A
5625,YPR011C
5626,YPR012W
5627,YPR013C
5628,YPR014C
5629,YPR015C
5630,YPR016C
5631,YPR016W-A
5632,YPR017C
5633,YPR018W
5634,YPR019W
5635,YPR020W
5636,YPR021C
5637,YPR022C
5638,YPR023C
5639,YPR024W
5640,YPR025C
5641,YPR026W
5642,YPR027C
5643,YPR028W
5644,YPR029C
5645,YPR030W
5646,YPR031W
5647,YPR032W
5648,YPR033C
5649,YPR034W
5650,YPR035W
5651,YPR036W
5652,YPR036W-A
5653,YPR037C
5654,YPR040W
5655,YPR040W
5656,YPR040W
5657,YPR041W
5658,YPR042C
5659,YPR045C
5660,YPR046W
5661,YPR047W
5662,YPR048W
5663,YPR049C
5664,YPR051W
5665,YPR053C
5666,YPR053C
5667,YPR054W
5668,YPR055W
5669,YPR056W
5670,YPR057W
5671,YPR058W
5672,YPR060C
5673,YPR061C
5674,YPR062W
5675,YPR063C
5676,YPR064W
5677,YPR065W
5678,YPR066W
5679,YPR067W
5680,YPR068C
5681,YPR069C
5682,YPR070W
5683,YPR071W
5684,YPR072W
5685,YPR073C
5686,YPR074C
5687,YPR075C
5688,YPR078C
5689,YPR078C
5690,YPR079W
5691,YPR080W
5692,YPR081C
5693,YPR082C
5694,YPR083W
5695,YPR084W
5696,YPR085C
5697,YPR086W
5698,YPR088C
5699,YPR089W
5700,YPR091C
5701,YPR093C
5702,YPR094W
5703,YPR095C
5704,YPR097W
5705,YPR098C
5706,YPR100W
5707,YPR101W
5708,YPR102C
5709,YPR103W
5710,YPR104C
5711,YPR105C
5712,YPR106W
5713,YPR107C
5714,YPR108W
5715,YPR109W
5716,YPR110C
5717,YPR111W
5718,YPR112C
5719,YPR113W
5720,YPR114W
5721,YPR115W
5722,YPR116W
5723,YPR117W
5724,YPR118W
5725,YPR119W
5726,YPR120C
5727,YPR121W
5728,YPR122W
5729,YPR124W
5730,YPR125W
5731,YPR127W
5732,YPR128C
5733,YPR129W
5734,YPR131C
5735,YPR132W
5736,YPR133C
5737,YPR133W-A
5738,YPR134W
5739,YPR135W
5740,YPR137W
5741,YPR138C
5742,YPR139C
5743,YPR140W
5744,YPR141C
5745,YPR143W
5746,YPR144C
5747,YPR145C-A
5748,YPR145W
5749,YPR147C
5750,YPR147C
5751,YPR148C
5752,YPR149W
5753,YPR150W
5754,YPR151C
5755,YPR152C
5756,YPR153W
5757,YPR154W
5758,YPR155C
5759,YPR156C
5760,YPR157W
5761,YPR158W
5762,YPR158W-B
5763,YPR158W-B
5764,YPR159W
5765,YPR160W
5766,YPR160W
5767,YPR161C
5768,YPR162C
5769,YPR163C
5770,YPR164W
5771,YPR165W
5772,YPR166C
5773,YPR167C
5774,YPR168W
5775,YPR169W
5776,YPR170C
5777,YPR170W-B
5778,YPR170W-B
5779,YPR170W-B
5780,YPR171W
5781,YPR172W
5782,YPR173C
5783,YPR174C
5784,YPR175W
5785,YPR176C
5786,YPR178W
5787,YPR179C
5788,YPR180W
5789,YPR181C
5790,YPR182W
5791,YPR183W
5792,YPR184W
5793,YPR185W
5794,YPR186C
5795,YPR187W
5796,YPR188C
5797,YPR189W
5798,YPR190C
5799,YPR191W
5800,YPR192W
5801,YPR193C
5802,YPR194C
5803,YPR195C
5804,YPR196W
5805,YPR198W
5806,YPR199C
5807,YPR200C
5808,YPR201W
5809,YPR204W
