"","chr","tracking_id","ratio","l2All[, 3]","l3All[, 3]","l4All[, 3]","l5All[, 3]","l7All[, 3]","l8All[, 3]","l9All[, 3]","l11All[, 3]","l18All[, 3]","l21All[, 3]","l31All[, 3]","l49All[, 3]","l59All[, 3]","l61All[, 3]","l66All[, 3]","l69All[, 3]","l76All[, 3]","l77All[, 3]"
"YAL013W",1,"YAL013W",-0.276366671168869,0.116816809531612,0.370266759273683,-0.0557602713494443,0.199208735623079,-0.084030323096049,-0.774111023443322,0.0418927179823212,-0.0453815899206482,0.275618842503728,0.148138369860578,0.28769859262714,-0.0642368187025899,-0.755809894580461,0.188237778996032,-0.0322446297285356,-0.561312341795871,0.0731723979121662,-0.079323391922253
"YAR029W",1,"YAR029W",-0.604598059058913,0.0188437240516149,0.461243671100647,-0.0374178846680222,0.378207537410858,-0.0626001981762226,-0.514081418826594,0.134100677804614,0.000108415904987644,0.220868866326719,0.0862364110696042,0.104706381123518,-0.0140954264544657,-1.4375886346561,0.209755502694003,-0.0252232571085868,-0.332745448441719,0.105141096358568,0.743604361856635
"YAL026C-A",1,"YAL026C-A",-0.748442166725565,0.0609800181781595,0.490089864741478,-0.0926251016155137,0.135388956016562,-0.00898288797443196,-0.72171339990116,0.178429336895657,-0.0260357697495638,0.21067922189657,0.135675582515955,0.23507500211968,-0.108535813375171,-0.792911786582031,0.215363499425194,-0.104997498669576,-0.696150015834426,0.0731002377170817,-0.179497242628341
"YAL011W",1,"YAL011W",-0.512623428338838,0.0264632864618381,0.294983437730758,-0.133604492628852,0.330084218585324,-0.0828027722829917,-0.475214266303788,0.189065881206361,-0.0502049077133909,0.424958577875652,0.0604244238656994,0.165128791171078,0.461151932069585,-0.599794971068252,0.225570560319414,-0.0645368213624673,-0.285377783425127,0.105578642902217,-0.205919620860073
"YAL009W",1,"YAL009W",-0.6849100582455,0.0234127235099603,0.579524151939475,-0.0835179750536451,0.265770147684376,-0.0588179800297704,-0.417819872450795,0.223892862206917,-0.0263663196461083,0.0962727681029614,0.101031583258316,0.229018229759092,-0.0294778195985919,-0.380827056683212,0.150718318701204,-0.0539239709634293,-0.463851467284348,0.104932891646728,-0.130024498217187
"YAL014C",1,"YAL014C",-0.890380448911497,0.0110735166334268,0.239682062001435,-0.0552300746250056,0.353952604333021,0.000136437199568297,-0.257186802450215,0.130996551206989,-0.0513162361329402,0.267034579742329,0.511389853178191,0.0821272312905766,-0.0995145762451388,-0.695082349517774,0.262204613792583,-0.0553457254021997,-0.398038455801802,0.198162966496054,-0.0849219945068634
"YAL055W",1,"YAL055W",-0.662682348733521,-0.000444751334324642,0.5261179970924,-0.135466301466682,0.15677119671985,-0.0787276091414897,-0.474284972361774,0.266568872527165,-0.0545497200654067,0.253867115605238,0.175169582154102,0.110124917272928,-0.124114290135112,-0.435306706425108,0.125785116726795,-0.0252105582310295,-0.0632647632743779,0.206408124164163,-0.0630747792300581
"YAR030C",1,"YAR030C",-1.58365484991788,-0.0056696877694629,0.371360818268264,-0.144827571550705,0.183334505413303,-0.100971944264596,0.00560799231328224,0.0843215577424973,-0.0200608476073584,0.402074820674422,0.162635928162102,0.0893073258383105,-0.081105170281574,-0.554751423605174,0.320092799253232,0.468013310992403,-0.352762549034956,0.270508350267909,-0.148096838278166
"YAL033W",1,"YAL033W",-0.15908877163283,0.0449618442104566,0.379800782029413,-0.0651695692977235,0.117679017344653,0.507143997201032,0.150969081850835,0.232872515483495,-0.094141469755458,0.102692330068616,0.237510898224884,0.134097715953099,-0.155584904720155,-0.468610182453136,0.231088043659008,-0.0667859153706563,-0.334934613411508,0.26119783185519,-0.085316258644141
"YAR053W",1,"YAR053W",-0.915420176538823,-0.00394304807063355,0.191295976516324,-0.188175106230368,0.227241064658925,-0.0736253184944056,0.00108208196529548,0.178035584819862,-0.023012810122394,0.147281949072149,0.231670362188502,0.0748350867386687,-0.0428221164363874,-0.323665083586157,0.265095702264855,-0.0116199288931781,-0.184985095250731,0.174930651364163,-0.120986339897215
"snR18",1,"snR18",-0.641834550647789,0.0398207283201373,0.24696225299747,-0.161890596863381,0.102042082847044,-0.0215625792219653,-0.301328771453264,0.18054974651031,-0.0103186001790552,0.101860376712161,0.154372733078588,0.0822279367565446,-0.0817969319743625,-0.550141627163786,0.139964904039973,-0.0267517308063818,-0.418925192168342,0.334987238079173,-0.060677131725526
"YAL039C",1,"YAL039C",-1.90559087218894,0.0609881312579103,0.158898858571368,-0.131022053896653,0.113094419788195,-0.022577006404455,-0.387597467844896,0.114114677779163,0.0373660557105994,0.2132670381769,0.315010070444783,0.0620554630599098,-0.0635260278259354,-0.738873582184008,0.13206704642135,-0.00914908658221223,-0.252900449458072,0.115989335960593,-0.0488128622402608
"YAL012W",1,"YAL012W",-0.141724171348658,0.080518386852449,0.254119881244758,-0.215738586085959,0.103432665640728,-0.0740481940768712,-0.467788109302009,0.11927973407729,-0.0272296556844781,0.103318943618164,0.143564324254037,0.0706302993303579,-0.140588746185376,-0.521001295500902,0.100628258682172,-0.0476435328347209,-0.314160944884746,0.34047148321461,-0.150654108511235
"YAL067W-A",1,"YAL067W-A",-0.151057160922711,0.0518645961044032,0.145408837489022,-0.0937531003885584,0.119008326297863,-0.0498388896204128,-0.378316635886742,0.0726215839111303,-0.0346350289660335,0.109365582181123,0.303871432701344,0.0742976923010573,0.483680332422041,-1.25960059035357,0.124371835393173,-0.0713718660889534,-0.23171247893137,0.215945845914656,-0.175881435400399
"YBR141W-A",2,"YBR141W-A",-0.417876879599528,0.0442233200309676,0.2044621601114,-0.161898176152696,0.134740653009078,-0.0632091232134511,-0.758105645453641,0.0747805410081254,0.0418509264192001,0.0983744118359761,0.234137836534426,0.134308608860832,-0.0794142307965746,-1.25550109737911,0.0795132442471338,-0.0194467249274949,-0.192816732783805,0.852309396089727,-0.10043623408114
"YBR131C-A",2,"YBR131C-A",-0.770846349488478,0.029104459439611,0.148303546114275,-0.160482092961995,0.213180457470269,-0.0351313785029607,-0.791266718545227,0.368051085214326,-0.000359344126861654,0.124404288092704,0.336845907412449,0.171227118976766,-0.0433578588270174,-0.60385525078434,0.0779454861615836,0.00145061822251861,-0.284418905757129,0.137620321662012,-0.235133267754708
"YBR221W-A",2,"YBR221W-A",-0.509198001230852,0.0410473505448748,0.166880782934512,-0.147170377703917,0.241979980535443,-0.0340240160287263,-0.494985643605672,0.654564835470938,0.0670328058771523,0.706534807563763,0.159914346910159,0.169324254972353,-0.098818276196415,-1.53457319337737,0.0543622751479146,-0.0363097748833925,-0.392088499880117,0.137557958253661,-0.19341122113137
"YBR117C",2,"YBR117C",-0.550890817737919,0.0651027158091646,0.13164757220914,-0.133039500515424,0.279925192866111,0.500272257364851,-0.953204463016364,0.352764177874348,0.0236218241924129,0.270196117692911,0.17853107144896,0.169731652659567,-0.0606583995737129,-0.473017085003875,0.119558786558468,-0.145048817310803,-0.321695051850511,0.0998139936919595,-0.109502633152332
"YBR067C",2,"YBR067C",-0.487966178363515,0.0743888381574344,0.310845817571944,-0.0835211658152272,0.30058549730676,-0.0395325186927553,-0.325442262981217,0.0961064814835198,-0.056192604857098,0.237600536487383,0.112383669818743,0.14209836102189,-0.0808986901264632,-1.24431253208611,0.087459415011293,-0.0525389781146228,-0.524781168608251,0.139010024429443,-0.274385114393571
"YBR116C",2,"YBR116C",-0.264457569087566,0.128506139548546,0.373363180244264,-0.0555138386711839,0.200365485086066,-0.0837984310271008,-0.765237602041938,0.0431394910929489,-0.0435888686830864,0.285619063013336,0.148659222241871,0.289175063770452,-0.0640505418135332,-0.73325534684959,0.192147657098112,-0.0278860472799621,-0.549243114775972,0.075204585469475,-0.0784850606099338
"YBR296C-A",2,"YBR296C-A",-0.596121482729217,0.018897894617584,0.486975824547085,-0.0370685912250631,0.381767957749249,-0.062134393812578,-0.509422544951344,0.135902336412014,0.000169714949407612,0.226096952851817,0.0869864515365813,0.104945026187473,-0.0136073868646561,-1.42629372526081,0.211311281459773,-0.0250167723730183,-0.329890592807665,0.105208003270339,0.744844486931917
"YBR196C-B",2,"YBR196C-B",-0.742886044492009,0.0627333325527976,0.492147537911089,-0.0924982228819525,0.135398055661601,-0.00865710032287691,-0.717293719527694,0.178437258714922,-0.0230439623553609,0.211954262262756,0.142257745168549,0.246369709022246,-0.108174483197485,-0.769569426441541,0.215828084202145,-0.103121175872008,-0.665362592850725,0.0738564211686993,-0.174625414275157
"YBR296C",2,"YBR296C",-0.449929706705754,0.0273126614524025,0.316189036108764,-0.132373779666554,0.332173706894245,-0.0805453738124096,-0.470395416748258,0.189145957318144,-0.0486643529640443,0.438361589886176,0.0606359421407754,0.168663782999541,0.462720782510264,-0.599349385927445,0.233842625288598,-0.0643417021783711,-0.279687160900674,0.105698018307854,-0.203657265857671
"YBL096C",2,"YBL096C",-0.664360280375187,0.0265312269255909,0.618743500568062,-0.0833170224197841,0.266377481619354,-0.056109596119185,-0.408906028601307,0.228545841158982,-0.0239543231978541,0.0990106855693311,0.101063918136653,0.23389682845432,-0.0292232303169872,-0.372763827860312,0.151268804663123,-0.0522581848588039,-0.46359227056374,0.104939098833548,-0.128862196081151
"YBR101C",2,"YBR101C",-0.820513426902461,0.0112752217606762,0.241472907292292,-0.05445102637069,0.3558241512536,0.00412184722178793,-0.255250850425698,0.132824650518465,-0.0504448629395698,0.269669093543848,0.513092708634578,0.0839048324619727,-0.0897649188872705,-0.685420564190349,0.271118125240995,-0.0536161068806652,-0.397254640318145,0.198330228105104,-0.0843348160010162
"snR161",2,"snR161",-0.592546611620736,0.000328002411114432,0.549354708554129,-0.134990970328578,0.156978882189419,-0.0676164279414958,-0.473603219470533,0.267232998852663,-0.0542228995284245,0.263610154327468,0.175631687797696,0.110337540909749,-0.118704649423048,-0.434742947259109,0.130153979023886,-0.0233382654292547,-0.055968630071117,0.207696089851076,-0.062667032468668
"YBR200W-A",2,"YBR200W-A",-1.05749646393751,-0.00454955422288496,0.386388762424361,-0.144490253269108,0.183876501219022,-0.0899777032716673,0.015499480677197,0.0860602438915976,-0.0197589225769194,0.407621628027197,0.165119242124627,0.0907226312498544,-0.0808321638784775,-0.544744474131002,0.321357874471272,0.470587056318178,-0.350712597331331,0.271259945190091,-0.146192478125395
"YBR285W",2,"YBR285W",-0.0685382078060559,0.0454924131624826,0.379880416302024,-0.0638617071053886,0.117971042741383,0.516029648096172,0.155399556730396,0.234735010595506,-0.0940025915788221,0.105556159497307,0.251945759784745,0.134955012437434,-0.153446493371826,-0.466108172896625,0.231169386507764,-0.0650170784113821,-0.334580349412445,0.268107063676142,-0.0830829270385883
"YBR051W",2,"YBR051W",-0.668515038248182,-0.00392207484704459,0.197502152778929,-0.187255223051212,0.229419383417862,-0.0599182309886642,0.00995179982133569,0.179073461799239,-0.0217147547111221,0.158760474362144,0.232422205653844,0.0749256486676199,-0.0425182230700146,-0.311673094643196,0.266393858740052,-0.0115483440903413,-0.183990749364336,0.17519022020162,-0.120333807612478
"YBL098W",2,"YBL098W",-0.621409124678133,0.0407538997160393,0.257290123788469,-0.161461845672826,0.1038147507024,-0.0215436222837834,-0.292480969189241,0.183435208888875,-0.00466186463027567,0.103748478943617,0.158328986758305,0.0830758815007023,-0.0811162542117004,-0.533699581995031,0.140389237085238,-0.020080290850509,-0.406185201111266,0.339858031648969,-0.0600786755683567
"YBR043C",2,"YBR043C",-1.78534765107003,0.0622470288704245,0.163204382017268,-0.130936654743207,0.113563056612262,-0.0168451929931683,-0.381979589934982,0.114266123609941,0.0402051669571441,0.215143060442086,0.319980257824468,0.0620718308760949,-0.062151185947192,-0.731846385966354,0.132999501628808,-0.00709896486065917,-0.246261426043785,0.116091486410871,-0.0484288427462512
"YBR050C",2,"YBR050C",-0.135806173790933,0.0810888694226049,0.255087312653775,-0.215540823823988,0.103641344340528,-0.0673939848876992,-0.458040324088752,0.122927758860353,-0.0205695403441092,0.106261954059121,0.144884097528521,0.0707237124878152,-0.137583634552691,-0.496111787610473,0.100820329047539,-0.0447321826538045,-0.308524797064044,0.341107880556244,-0.14867336066588
"YBR026C",2,"YBR026C",-0.146480605553082,0.0554730350517264,0.145744810279312,-0.0936137071819266,0.119995612734048,-0.0477434603306032,-0.377074737712052,0.0734305849260736,-0.0304562601963693,0.10950406012104,0.306431426906031,0.0758677207017256,0.484047575640936,-1.22646912408582,0.126486506199399,-0.0713644526269555,-0.230843243994487,0.216269507693398,-0.174757802667419
"YBR168W",2,"YBR168W",-0.357580227094105,0.0453052864521059,0.206877412964491,-0.159199528794391,0.137666285660515,-0.0628490239469367,-0.737582865760551,0.0753635049279687,0.0434360312941463,0.106967029222889,0.235457917153912,0.13508192301609,-0.0781232034215416,-1.23762555610832,0.0796849859134095,-0.0179224200590951,-0.192258091194871,0.853053802389032,-0.100132298829844
"YBR038W",2,"YBR038W",-0.715155770048943,0.0347196007968407,0.154890717561308,-0.160390402719753,0.215666750124742,-0.034659827919887,-0.778033714869374,0.37110749658993,-0.000261208642276169,0.125690068644636,0.33802301594934,0.173103137229143,-0.0430660041254829,-0.591278272816255,0.0802066901372371,0.00253667959780935,-0.284401509030066,0.143820426529702,-0.232249827849387
"YBR265W",2,"YBR265W",-0.47478399368113,0.0415131030491759,0.171048501019871,-0.146813409612249,0.242891934695178,-0.0337949119301571,-0.49249161622271,0.655385480395596,0.0701352027589042,0.708108502706617,0.160059470502306,0.173807347890527,-0.098331377643058,-1.51136327958473,0.0572899412269221,-0.035969930071398,-0.390612646767217,0.139959348727077,-0.192587171235536
"YBR249C",2,"YBR249C",-0.480668654241606,0.0732090991226234,0.132317445330157,-0.131708683912358,0.280460459601708,0.500455669629878,-0.950044860487537,0.354055091432793,0.0259247249240573,0.276289675856947,0.178578818621456,0.178528671967858,-0.0599763329052282,-0.463184872129435,0.120091962023465,-0.144144094899562,-0.312345017747417,0.0999693031346296,-0.108255718556986
"YBL042C",2,"YBL042C",-0.437874263582068,0.0748917130729026,0.315285845030734,-0.0817308827963267,0.302210743956744,-0.0375052888842197,-0.325327630988159,0.0971795940026806,-0.0548337777941911,0.252813498114945,0.112568861964283,0.143173445497262,-0.0807281908947386,-1.23138129402231,0.0912341159233133,-0.0496668660489457,-0.521866529181426,0.139296003718308,-0.271732992070173
"YBR019C",2,"YBR019C",-0.248061744340733,0.131637435385426,0.395334930212313,-0.0550555221417004,0.201878404554111,-0.0823360971570145,-0.76502596592885,0.0451208216164012,-0.0424942479344013,0.286369862155259,0.151805182796859,0.302563465143334,-0.0628018025334023,-0.72265394957073,0.192808024893546,-0.0267570422623198,-0.54528111865827,0.0756421132752959,-0.0762361076824335
"YBR169C",2,"YBR169C",-0.591584581101465,0.0199055774121442,0.489774102357865,-0.0368952503029668,0.38488313398049,-0.0606944270542835,-0.506365971792849,0.137628100005978,0.00064388764611118,0.229260582779874,0.0873546173031843,0.10553617268115,-0.0113908003871581,-1.41623968833012,0.211602015800733,-0.0247573133378643,-0.329229440777119,0.105401379932942,0.748136866361365
"YBL031W",2,"YBL031W",-0.627848529244077,0.0641996215649037,0.511788649102078,-0.0919189545690834,0.136212964883117,-0.00821122165579535,-0.714011310698294,0.179241797353805,-0.0230084846110345,0.21726667377041,0.142436997127955,0.249628640769924,-0.107927777809676,-0.765872987462421,0.217611278753483,-0.102839571821493,-0.664672920537166,0.0759110278223379,-0.171499452472273
"YBR167C",2,"YBR167C",-0.339998000854917,0.0278189726701606,0.329485905036723,-0.132090989807692,0.334539408817243,-0.0799112831513513,-0.4623120615998,0.198829260893013,-0.0439757290384583,0.44286430774144,0.0631138331476347,0.169485637593144,0.464148180862576,-0.595806234831433,0.235767060227029,-0.0641537777169218,-0.279216162011261,0.105938312959918,-0.20279457799594
"YBR280C",2,"YBR280C",-0.653059539496486,0.0272046336098425,0.620546158197225,-0.0831715188774222,0.269468979160841,-0.0550667693059744,-0.405193541442571,0.230864288264416,-0.020239953085374,0.105508593551828,0.101648204397987,0.235498205752217,-0.0291098091106179,-0.36704259700002,0.155064977351363,-0.0513723779463609,-0.461728130378714,0.104976709203292,-0.122881064313222
"YBR023C",2,"YBR023C",-0.820032072546264,0.0113381860260113,0.245385069228502,-0.0522462558745192,0.356118984435423,0.00462018082179659,-0.248672460156529,0.134832423239646,-0.0497698317846966,0.285404138541363,0.513570857681801,0.0866145920460787,-0.0896763354231436,-0.645780801425094,0.280162933640634,-0.0527598801040068,-0.390941967951461,0.200081581418371,-0.0812711488784237
"YBR084W",2,"YBR084W",-0.560578631012082,0.000751804242379137,0.550876537081051,-0.134295599760529,0.157569939656824,-0.0673763243584584,-0.471577701015458,0.273826372413974,-0.0537675297021499,0.281734035485404,0.180403957615244,0.112887848247048,-0.109972164678042,-0.387737423727408,0.132082404402928,-0.0228182955158192,-0.0540694888856437,0.208209674415709,-0.0612643134162682
"YBL015W",2,"YBL015W",-0.98431947953024,-0.00321963509905408,0.392132233038871,-0.142359017019789,0.184381947891486,-0.0823668189177849,0.0176622780223903,0.0863337452439475,-0.0195644238142684,0.41143693242807,0.166344787237483,0.0912807597855275,-0.079065256581962,-0.529086178796558,0.32265617596341,0.47250602303906,-0.347981087993451,0.27278009321378,-0.145848809896783
