"","chr","tracking_id","X112_2","X112_0","X112_1","X115_0","X115_1","X115_2","X117_0","X117_1","X117_2","X123_1","X123_0","X123_2","X141_1","X141_0","X141_2","X152_1","X152_0","X152_2","X29_1","X29_0","X29_2","X50_1","X50_0","X50_2"
"158",2," YBL025W",78.4674,46.4442,152.443,123.119,138.838,71.4446,134.557,125.17,66.3972,128.119,144.598,73.0517,80.8723,71.3718,59.9052,80.6275,102.402,81.3564,88.6687,177.352,68.6873,169.765,167.934,77.9049
"159",2," YBL026W",830.142,725.452,1048.2,690.463,700.057,616.738,695.688,696.806,571.042,699.794,603.102,575.005,1003.03,510.595,762.959,639.33,1068.71,712.637,732.781,554.532,738.71,638.689,811.25,695.395
"160",2," YBL027W",1182.32,5200.93,654.622,751.538,950.595,1520.98,731.715,1019.44,954.674,702.39,787.375,1068.22,961.713,1283.5,5287.76,961.565,1564.04,4675.48,840.875,439.952,1454.88,455.628,603.756,1403.01
"161",2," YBL028C",89.256,321.615,96.5952,105.741,60.3304,188.234,85.5481,57.571,103.479,58.4774,123.154,99.0148,138.045,95.0683,216.418,152.132,286.749,212.929,87.8252,60.4845,246.009,65.3135,75.3217,126.43
"162",2," YBL029C-A",730.721,811.175,2251.24,1633.88,1391.12,855.937,1964.43,1678.06,989.899,1186.2,1703.88,1001.06,996.947,1234.82,560.904,528.759,1083.51,513.161,716.261,1844.82,768.372,938.446,1310.63,816.09
"163",2," YBL029W",80.3371,39.9208,701.986,144.123,239.367,55.8683,166.097,263.731,71.0654,115.072,147.786,89.8723,68.9637,103.674,40.8929,54.541,86.3001,36.3466,104.265,131.605,43.6305,116.905,154.496,79.1095
"164",2," YBL030C",503.157,501.748,1134.06,3041.57,1571.82,455.94,2653.44,1529.88,634.74,2213.79,3648.41,721.633,259.106,2627.36,540.088,679.871,669.932,465.601,2579.94,1386.51,283.499,4050.89,2957.86,751.791
"165",2," YBL031W",5.18062,17.5395,2.87971,5.0691,5.98621,8.89519,1.352368,4.37534,7.32316,5.78302,4.99874,5.46321,6.07967,15.791,18.1942,12.9641,10.5299,21.6355,11.8045,1.81025,5.28438,1.87348,2.01761,7.09495
"166",2," YBL032W",30.7751,98.8656,30.4639,31.2785,24.615,30.1848,25.7385,21.1608,33.7892,39.4926,31.6637,37.5967,27.4037,65.546,87.0911,34.2138,28.9729,80.6035,40.4406,45.6998,32.1339,42.9057,27.549,29.9494
"167",2," YBL033C",312.305,198.601,282.858,342.332,273.387,338.445,282.139,293.409,389.647,363.346,399.948,372.114,265.5,208.002,213.071,356.214,359.157,194.145,288.992,777.184,398.433,483.105,532.682,333.329
"168",2," YBL034C",7.35286,7.51797,49.494,13.6346,20.5782,7.07948,7.25971,18.4141,8.97589,9.46401,14.3918,8.6949,7.17293,8.67447,7.83293,8.16456,12.4898,6.00012,19.2807,14.9251,4.96383,23.0792,28.8186,9.49719
"169",2," YBL035C",10.7152,11.6158,22.1321,9.75577,17.5117,11.3428,8.92198,16.0899,11.4794,8.98031,10.824,11.1359,10.16581,17.6105,9.47388,17.0938,12.9762,10.3208,19.0818,15.2957,11.4017,13.0628,13.6385,14.8358
"170",2," YBL036C",192.233,180.233,283.547,182.864,230.983,175.724,200.949,213.543,175.799,242.708,177.673,156.597,244.149,151.79,175.803,211.757,206.019,193.712,163.845,121.316,240.214,171.324,158.154,158.682
"171",2," YBL037W",14.9074,17.7601,7.11654,10.8701,11.6711,13.2158,8.74668,11.7681,12.5858,14.1064,10.15112,11.8585,17.7242,19.7306,19.3431,17.3166,11.0989,15.599,14.7152,11.5768,14.4316,11.9177,9.95598,14.1285
"172",2," YBL038W",119.773,129.529,220.656,211.146,134.378,143.358,286.141,124.465,121.306,195.9,207.146,127.412,114.612,311.717,130.033,124.375,121.894,111.402,208.847,106.312,103.758,263.081,287.302,121.993
"173",2," YBL039C",35.667,145.98,8.03841,13.9959,12.6467,68.9798,8.97536,7.10313,25.8196,18.9868,15.5938,28.8479,22.6775,25.6237,86.9668,63.1152,46.89,97.3098,15.5172,1.99883,62.6872,8.33157,4.1501,44.2171
"175",2," YBL039W-B",252.227,276.48,887.846,426.02,654.509,157.718,433.26,792.22,224.417,460.668,471.569,240.848,393.135,374.134,277.92,288.146,360.51,217.303,285.805,33.2165,239.428,82.8083,168.918,373.76
"176",2," YBL040C",231.279,351.202,246.199,260.289,258.105,236.86,231.449,237.039,240.986,213.873,248.894,250.66,333.346,252.128,319.878,274.377,312.888,331.253,275.587,105.674,250.546,119.274,143.603,240.065
"177",2," YBL041W",397.587,446.054,550.683,460.971,517.479,401.803,422.37,505.445,342.798,312.956,447.325,340.233,400.654,364.901,409.006,486.234,514.283,426.325,339.634,451.138,543.958,326.626,517.054,373.442
"178",2," YBL042C",7.21902,29.002,10.01888,10.8848,23.4928,12.9937,7.48004,22.9699,10.17066,8.04581,9.07015,9.23983,5.89196,59.0905,39.3814,24.768,14.913,31.7513,13.7657,6.27752,14.9231,9.7791,7.43083,15.594
"179",2," YBL043W",78.9946,54.4857,130.683,211.993,120.928,62.9085,290.917,126.412,68.2227,179.126,176.428,67.7981,60.3246,606.201,27.8543,107.816,141.645,24.8353,586.459,77.298,28.8358,683.798,415.607,107.561
"181",2," YBL045C",288.619,258.856,530.327,924.268,571.397,219.775,1150.12,592.207,293.705,955.366,1008.56,325.722,263.715,2109.52,286.824,343.161,229.827,272.112,985.854,1099.9,198.856,1675.96,1120.58,309.272
"182",2," YBL046W",33.3236,30.4884,51.0059,26.8577,56.3282,32.2375,18.693,43.9609,25.8891,24.9457,21.8148,31.187,26.1904,34.6201,34.4409,28.2376,33.7608,34.8867,44.9137,40.1584,40.2265,28.8219,33.6851,33.2653
"183",2," YBL047C",56.178,66.1992,32.4292,41.2036,44.8767,52.5674,30.7248,48.8306,54.2277,34.2092,39.6908,52.5139,55.4498,77.6252,82.6405,53.924,36.9755,65.3261,41.015,64.0033,55.4292,49.5511,39.4928,53.1402
"184",2," YBL048W",1077.84,108.921,4122.25,1891.16,2153.62,701.823,2206.8,2852.63,1042.78,1336.64,1665.79,1452.24,1065.64,654.406,178.628,589.958,928.042,112.424,1483.97,2987.35,1005.76,2353.68,2697.44,1037.81
"185",2," YBL049W",1445.95,164.087,4612.55,2485.04,2545.48,846.337,2859.26,3347.32,1185.03,1553.06,2483.31,1623.64,1276.19,845.192,251.646,768.171,1154.76,175.372,1712.24,4661.53,1158.81,2915.02,3717.87,1114.75
"186",2," YBL050W",297.664,251.305,555.821,410.568,416.824,269.256,449.801,503.671,303.259,353.373,400.508,328.014,385.512,278.033,229.232,300.051,330.179,215.258,321.186,650.876,325.753,599.011,564.104,289.775
"187",2," YBL051C",50.5191,76.3488,36.0206,48.802,44.5796,42.3958,41.8235,46.5922,60.0997,57.339,48.7813,58.4491,47.4786,48.9854,69.4138,47.495,43.0569,56.538,46.4056,75.7057,46.1834,51.8761,44.1674,54.2
"188",2," YBL052C",14.0545,19.4923,46.5978,15.7782,24.3347,13.0381,14.7114,22.2314,12.3528,16.0479,17.8902,15.8114,13.9478,11.8358,16.3549,17.8232,18.5965,19.7634,20.1363,12.3106,10.00306,19.5804,17.8454,14.2284
"189",2," YBL053W",7.47571,21.319,23.5528,14.8552,10.7863,2.53315,8.06898,9.0321,6.16549,7.64107,10.34071,9.24175,14.0128,7.82096,9.46899,8.73242,19.2238,6.58698,6.97635,8.96181,6.01753,9.8136,9.48418,9.72808
"190",2," YBL054W",45.2472,39.4723,56.7939,43.8081,40.2052,53.5356,36.8176,56.349,50.2227,38.2199,40.3415,55.821,33.7424,20.43,43.5021,37.6291,45.7766,34.7655,20.0923,26.673,43.6782,31.9634,36.3404,46.446
"191",2," YBL055C",91.429,89.9926,36.957,74.5866,53.0415,92.1048,61.0804,43.8321,95.2087,73.736,71.2258,91.0798,93.2033,40.828,89.8249,54.8196,87.9148,78.6439,51.023,97.497,96.6004,46.9961,74.2279,76.8972
"192",2," YBL056W",209.031,225.646,137.07,164.788,125.027,150.163,194.671,125.518,165.03,185.171,171.244,168.73,215.918,212.256,215.23,162.05,123.566,200.508,145.321,305.167,201.387,175.534,178.761,157.903
"193",2," YBL057C",128.114,182.556,124.606,130.257,128.346,172.791,162.943,128.092,146.224,134.581,121.312,125.417,100.925,109.639,178.539,117.774,149.027,199.765,144.894,145.6,159.801,53.0278,79.6456,117.976
"194",2," YBL058W",225.506,209.522,383.207,294.921,307.671,228.357,308.959,329.144,192.73,229.066,284.93,193.398,239.788,263.475,206.507,229.215,222.826,221.377,206.119,334.206,269.493,270.217,374.453,200.276
"195",2," YBL059C-A",287.447,223.032,862.147,948.221,674.954,271.708,1371.24,550.497,239.625,906.328,1067.59,268.839,326.567,744.078,205.636,275.501,302.724,184.849,779.486,606.413,262.023,1673.51,1536.83,313.888
"196",2," YBL059W",41.7975,50.0003,113.458,160.315,98.931,67.7234,208.946,99.236,55.7684,154.716,184.541,53.8803,46.0567,136.14,48.5889,59.3528,84.6115,42.779,178.33,103.999,57.6943,190.14,238.797,67.105
"197",2," YBL060W",27.3302,18.0937,46.7517,33.5419,36.2846,28.1214,31.5157,33.5084,29.1296,25.7711,31.5513,28.0275,27.0256,24.5634,20.1356,27.1231,31.8698,22.2067,38.1623,48.4626,25.9164,38.8062,45.104,26.3017
"198",2," YBL061C",66.6136,54.2385,46.0202,53.3303,36.6836,65.0473,40.712,25.1661,73.3503,45.5678,57.5355,62.1945,76.1031,42.5697,56.3527,65.1906,69.2059,62.5272,63.049,142.418,73.5028,84.5679,75.8985,58.7285
"200",2," YBL063W",5.24763,8.19985,19.1224,6.82181,16.3319,4.84118,3.95264,13.1158,6.44767,7.17083,6.20322,6.09962,3.84428,7.35842,6.77714,7.87293,11.1971,6.4963,15.3026,8.63044,5.97818,9.27132,9.26315,7.62368
"201",2," YBL064C",1146.66,524.2,2816.36,2814.49,2399.66,936.278,2915.53,3012.14,1142.06,1769.95,2840.17,1396.19,1123.5,2081.94,531.901,1523.39,1211.07,366.103,1562.93,2278.89,1242.43,2153.94,3079.11,965.162
"202",2," YBL065W",8.96166,7.71539,11.6854,15.0109,18.1765,10.36498,8.84664,25.339,8.51773,4.83113,10.7317,8.45293,0.5,13.9687,7.75303,12.1504,20.7569,10.5686,13.3552,17.1795,9.87002,23.0951,12.3887,5.66638
"203",2," YBL066C",11.7375,9.20083,19.9895,21.1896,29.3994,11.6622,17.7036,40.3929,14.7135,24.7349,23.6181,12.8551,9.7457,40.2527,9.18202,13.6324,10.30874,10.19885,33.7038,26.7817,9.94313,61.3724,22.5201,15.3568
"204",2," YBL067C",41.3345,44.7113,39.6369,45.0917,62.1554,43.1876,47.622,82.0919,45.3392,48.1348,46.8497,46.6838,44.3264,55.9795,49.3759,36.1345,35.031,47.1546,36.3773,31.7297,39.7787,30.454,27.2271,40.3796
"205",2," YBL068W",47.6029,84.6865,32.3795,89.936,43.6563,67.2761,91.0463,34.7908,59.0568,88.0665,104.387,58.2687,44.2973,78.7246,70.2678,66.7123,100.77,70.2086,66.5259,108.147,75.6094,83.2982,90.3281,65.2276
"206",2," YBL068W-A",177.283,123.239,54.4136,147.923,44.5656,136.975,100.996,54.3485,178.592,111.201,230.484,130.426,200.917,52.4178,102.36,135.086,121.267,90.7254,85.8413,369.717,359.44,98.1661,177.976,150.156
"207",2," YBL069W",64.8824,45.6834,6.99346,34.97,10.9383,60.9351,22.5829,10.0717,66.8498,38.9819,43.7044,53.8037,68.614,14.3658,50.3299,59.1806,45.7652,45.3631,23.8754,109.43,104.526,34.7667,58.4107,64.5027
"209",2," YBL071C",212.404,108.198,256.498,369.19,275.034,221.37,319.434,235.31,239.089,272.498,438.298,320.57,180.412,149.547,146.451,185.254,299.398,139.431,248.758,621.842,361.025,589.366,590.696,240.412
"211",2," YBL071W-A",401.321,271.176,431.958,675.874,476.511,430.16,599.131,497.989,370.461,426.428,924.29,578.085,394.642,265.882,277.2,384.286,523.502,268.524,401.917,1390.61,647.336,1211.4,1242.72,469.149
"212",2," YBL072C",280.471,1070.25,125.977,130.81,188.7,276.158,143.713,210.564,149.494,144.245,122.117,137.019,266.571,262.713,913.631,206.939,279.868,1138.41,141.221,67.1703,283.859,83.2389,109.681,218.21
"213",2," YBL073W",14.1718,9.8265,18.5726,11.754,19.3163,18.0331,15.6042,19.2288,16.7857,21.9603,13.7253,17.6331,17.835,7.57856,8.31264,11.2565,21.1297,9.17631,16.1933,20.4013,14.3418,13.0169,12.0254,16.082
"214",2," YBL074C",11.6767,11.4745,14.2297,13.2779,18.3129,13.9251,13.1952,23.3668,14.437,16.6801,13.4686,15.9211,14.3373,13.0829,9.20932,19.4193,13.7677,12.5364,18.3375,21.042,14.4303,15.7455,10.9689,11.8045
"215",2," YBL075C",45.8871,41.2693,741.307,93.0413,586.126,43.9619,66.9874,1002,30.6415,97.9327,105.748,32.4829,36.5338,60.2919,39.4759,50.6551,41.1995,39.9123,58.5184,35.7847,24.4066,36.4669,45.9097,35.1354
"216",2," YBL076C",78.6888,240.184,25.471,52.1443,46.9419,117.362,40.7562,41.0484,89.5167,60.7916,54.2525,74.3465,95.2584,112.814,243.99,115.671,94.5099,211.346,54.3061,44.6677,150.487,48.5696,41.127,125.6
"217",2," YBL077W",62.3337,173.11,30.3269,32.2,47.8493,50.5825,15.9088,31.0704,77.3274,36.4808,26.2097,52.7025,86.6956,69.9936,152.996,73.9001,61.3165,127.722,38.2954,20.2386,131.471,28.8053,25.4961,89.5185
"218",2," YBL078C",1121.47,422.88,3744.22,1674.84,1987.39,780.916,1705.31,1977.19,1017.29,1150.42,1711.56,1198.77,1240.64,1002.21,466.576,786.191,1036.09,369.133,1146.25,2150.57,750.728,1980.37,2598.9,846.667
"219",2," YBL079W",10.21501,23.2453,7.74889,9.92728,13.8773,14.194,8.13965,13.0202,10.8371,9.579,8.49519,10.39802,12.1361,21.3843,15.1237,17.4026,11.5799,15.2151,16.2478,6.41287,16.0933,10.4429,8.45834,14.5816
"220",2," YBL080C",23.9131,19.5015,28.6441,22.6184,23.3146,21.3312,32.6707,24.8163,26.41,24.1878,20.1188,24.9505,20.6092,28.5781,20.6862,18.9207,20.4647,21.8751,29.6214,20.5551,18.3041,16.9526,21.18,22.319
"221",2," YBL081W",33.3849,44.2889,10.6359,19.9463,16.7436,60.3687,12.2607,12.0713,41.9,16.5307,23.4833,46.5149,31.5381,20.7881,55.1167,37.971,53.8062,49.332,28.2826,13.2729,89.2697,15.2075,12.9423,48.7671
"222",2," YBL082C",39.4209,54.2767,10.658,19.9281,21.7502,38.0838,17.692,15.6084,34.8895,22.398,27.7791,38.3515,23.1383,37.8553,51.4526,34.9653,30.6029,48.7066,32.8549,42.7311,40.3666,22.0001,23.2644,38.1009
"223",2," YBL083C",34.9795,44.2592,16.6887,26.4827,29.0807,32.6303,19.5564,18.2013,43.2779,22.6009,34.1114,35.8629,33.4809,19.0287,43.3848,36.1078,44.9832,41.7547,39.032,26.0722,50.5345,27.4289,22.3624,41.9974
"224",2," YBL084C",28.8604,21.0828,45.0282,44.4286,31.2164,26.6721,53.3677,27.2175,29.4587,46.9427,41.3451,34.8939,27.4669,38.7083,21.5723,24.0496,23.5346,21.5348,28.7725,46.768,23.8338,50.7544,43.3458,25.3064
"225",2," YBL085W",29.566,35.1355,27.4752,23.8342,26.6664,28.2422,24.4449,23.2111,35.838,26.7673,21.9138,36.302,23.2993,19.205,35.301,19.8501,25.9265,39.2834,15.0575,32.9815,23.7428,19.792,20.1461,29.7094
"226",2," YBL086C",86.9197,66.281,82.3592,101.143,51.9775,64.5372,107.706,58.4267,70.82,58.7291,102.931,76.2682,107.461,98.5073,63.1366,43.7795,50.2999,69.8287,77.1482,288.784,59.0457,188.335,173.941,76.0201
"227",2," YBL087C",938.994,2777.9,381.594,436.477,621.826,963.44,462.949,517.828,656.569,460.342,572.754,643.833,755.313,585.92,2887.44,801.245,1221.67,2984.7,542.904,299.273,1133.57,344.468,414.838,992.68
"228",2," YBL088C",10.44243,8.47577,10.18995,9.35268,10.818,9.46923,8.21905,12.342,9.75893,9.73401,9.47887,8.18004,10.2069,12.3695,7.17095,10.01234,8.87034,6.83227,11.6003,10.37363,10.07811,10.9045,10.4983,10.36681
"229",2," YBL089W",43.8631,33.2383,38.2761,40.132,30.059,47.1435,45.2101,23.9644,45.1705,46.2054,36.6578,47.5231,35.509,36.5771,40.9708,36.9955,39.2946,41.0292,38.9237,38.4813,37.6093,40.3139,39.0221,41.8702
"230",2," YBL090W",121.196,131.627,216.775,206.256,128.38,162.581,271.77,126.036,110.87,191.175,255.631,121.129,153.535,239.077,101.147,114.218,128.919,94.968,185.827,147.451,131.749,276.752,333.796,138.788
"231",2," YBL091C",227.196,235.708,130.41,203.968,145.147,250.029,237.501,171.007,205.148,183.3,185.241,202.771,254.331,169.588,241.34,209.215,205.874,236.082,166.579,290.685,298.89,158.334,180.866,200.401
"232",2," YBL091C-A",174.013,104.575,215.617,159.509,109.291,153.942,128.079,94.5256,171.629,128.241,184.793,191.117,201.961,95.4535,110.322,147.644,123.665,107.435,111.815,413.168,163.029,183.956,213.36,130.261
"233",2," YBL092W",2988.82,10505,1725.14,1264.04,2557.92,3357.66,1365.78,2146.7,1972.16,1614.63,1259.91,2033.7,2644.38,2974.28,12649.7,1772.47,3279.78,11477.1,1594.8,449.676,2971.74,825.187,1176.8,3199.05
"234",2," YBL093C",263.056,177.151,182.218,221.236,197.544,253.965,173.074,183.783,302.852,168.542,173.435,334.878,184.996,115.156,179.811,168.948,334.426,203.698,124.164,284.034,263.484,280.452,287.817,289.574
"235",2," YBL094C",182.861,89.077,447.022,363.901,369.256,172.736,497.794,293.004,167.982,347.086,356.847,177.924,140.339,440.124,108.666,205.12,212.168,121.356,260.013,140.507,120.275,332.476,268.61,183.722
"236",2," YBL095W",53.4672,34.3744,117.831,96.1229,83.5753,42.884,139.382,71.4101,44.04,87.2565,110.156,43.7456,52.3957,117.203,28.0161,53.2858,71.6207,42.9756,62.1116,41.3872,32.1879,95.2818,98.1471,38.1318
"237",2," YBL096C",0.5,4.08995,6.68353,4.35054,3.25914,7.0443,6.03706,0.5,5.05903,3.37321,5.02504,8.70691,4.45411,7.56942,5.31157,4.18035,11.0877,4.9529,5.23775,0.5,2.27599,4.78266,0.5,3.92731
"239",2," YBL098W",53.7908,48.9009,38.5073,30.2544,32.4202,34.7431,29.546,29.1189,46.5326,24.9436,30.771,38.8093,49.0383,105.819,38.3179,23.7064,50.9192,34.7911,23.5958,19.5925,22.1441,17.7086,26.1545,46.2037
"240",2," YBL099W",509.432,455.226,656.74,1927.36,874.593,454.108,2030.01,943.864,626.494,1547.64,2255.54,710.249,447.366,2880.76,542.117,665.45,564.748,360.827,1502.52,1544.26,493.93,2221.91,2045.51,679.003
"241",2," YBL100C",155.084,216.405,245.946,916.451,280.849,222.668,970.077,306.93,283.345,748.995,886.756,338.953,190.119,1075.91,213.724,277.294,245.665,145.114,741.933,692.369,192.759,904.353,997.831,287.989
"244",2," YBL100W-C",0.5,54.1574,111.407,259.486,62.3594,147.222,149.468,0.5,68.6418,215.223,0.5,53.0708,0.5,106.164,216.249,66.5103,73.5381,40.4334,170.451,153.162,80.1346,480.583,59.4404,205.406
"245",2," YBL101C",27.1567,23.4279,34.5953,23.8965,45.0853,25.265,19.7095,66.2973,27.3619,26.241,22.3243,27.6419,23.7108,30.2505,26.4169,25.5993,19.462,29.1939,32.8106,46.1966,24.3372,38.6329,23.0845,28.1912
"246",2," YBL102W",230.293,180.354,334.025,289.411,264.16,201.234,395.833,297.926,205.957,277.998,269.019,213.227,287.852,287.583,245.341,204.046,168.067,178.69,231.003,351.144,244.381,296.572,293.898,195.119
"247",2," YBL103C",40.9429,34.0944,44.7436,46.4979,47.1126,45.0758,65.2461,53.6052,49.8329,64.8232,42.3765,43.997,43.7238,56.3609,55.6206,38.1101,36.6511,54.6339,46.7972,37.4351,38.7396,51.4826,39.7968,43.5471
"248",2," YBL104C",9.70919,13.4315,7.38068,6.19916,8.66756,10.9447,7.13527,11.519,10.14742,9.79087,5.42224,9.86635,9.38443,14.4022,13.9423,13.6784,7.38408,12.5062,9.86101,7.2998,15.2583,7.48788,5.32868,8.73046
"249",2," YBL105C",28.1126,28.8236,29.5347,24.3609,37.5597,25.8982,21.6177,43.572,30.7899,33.2336,26.228,32.1822,29.0443,31.6244,28.3182,29.2547,20.5054,30.6538,36.5779,45.6858,33.0622,50.8755,26.4059,32.2479
"250",2," YBL106C",15.91,12.0142,14.9885,16.5857,18.3849,14.8605,9.40677,21.4284,18.9734,10.7003,14.8334,19.6175,17.1999,20.787,10.8668,15.3409,13.2718,9.20006,20.092,16.067,12.3708,17.0933,17.3478,19.0028
"251",2," YBL107C",292.294,159.458,480.261,342.102,264.538,303.43,370.961,216.407,260.455,323.488,318.831,234.744,281.882,123.9,161.374,241.349,279.135,169.26,222.696,306.002,300.448,411.204,554.614,308.659
"252",2," YBL107W-A",1179.49,1382.84,2857.74,202.685,1739.03,687.759,930.87,1442.54,1277.23,905.704,950.907,985.483,1661.48,2248.34,842.656,773.494,2053.2,935.756,995.583,894.35,1679.07,450.25,414.622,960.297
"258",2," YBL113C",7.54196,4.10287,4.6963,1.55811,2.74163,2.29834,13.3605,20.7778,17.8576,14.1397,2.17597,18.4297,6.16907,11.6022,4.869,1.449784,0.694612,1.180981,2.85476,2.20844,1.263877,4.28641,3.82941,6.34195
"260",2," YBR001C",69.3111,31.3792,59.9384,100.4236,76.2577,59.0175,91.1804,90.4529,75.8279,67.4749,91.1542,70.1808,63.8153,67.4825,32.8458,74.7952,54.7229,29.7134,83.708,98.2822,81.1967,82.24,81.3702,69.6204
"261",2," YBR002C",96.4129,116.332,72.0506,91.5384,67.5981,105.818,86.5723,60.5204,94.7022,88.6396,88.6058,86.7797,82.5172,52.7495,90.9981,99.9452,112.216,125.208,68.4242,112.517,91.1129,66.0179,80.5193,93.6527
"262",2," YBR003W",81.2261,80.8943,66.461,80.4769,63.9398,82.8673,80.2944,53.1991,87.9182,60.9142,80.8526,78.2642,82.9659,86.3377,79.0518,80.7798,69.9046,90.0954,68.4517,51.7173,112.529,65.7499,74.7656,80.5723
"263",2," YBR004C",175.674,105.379,364.615,236.807,170.482,126.046,213.103,145.466,141.907,189.184,249.98,143.179,185.404,98.755,77.3259,68.7824,219.972,69.9378,53.7077,115.95,121.958,89.9706,132.787,162.178
"264",2," YBR005W",245.222,182.557,393.96,221.102,424.892,191.488,254.28,483.031,239.335,196.612,255.145,240.009,200.551,208.034,173.915,134.847,222.793,141.744,120.179,251.75,221.84,142.9,182.559,201.911
"265",2," YBR006W",235.683,75.9093,107.372,227.382,107.807,191.784,250.246,120.271,130.967,234.574,221.486,119.128,236.436,191.985,113.347,146.663,128.841,99.7371,79.3257,204.335,172.03,134.49,160.441,123.377
"266",2," YBR007C",33.1389,29.6334,16.5152,21.3931,14.5778,31.1788,14.554,8.89322,40.4103,20.2946,20.2478,35.4201,29.175,13.9271,33.4824,27.1134,27.2047,29.4246,24.3051,74.3938,25.8907,32.3895,25.1482,30.8582
"267",2," YBR008C",129.821,44.4197,66.9351,80.0466,291.666,350.876,32.4407,203.28,210.562,40.2091,68.2042,144.301,105.851,29.9807,51.2698,855.759,254.197,32.9295,122.118,110.482,1350.77,41.1083,100.59,224.649
"268",2," YBR009C",1351.27,3721.77,2588.49,1913.67,2435.86,1203.91,2013.68,2405.82,1189.35,3859.63,1790.33,1286.62,1013.63,1678.5,2441.17,1339.33,2024.59,2249.4,2636.97,2489.82,1351.8,2413.13,3490.12,977.712
"269",2," YBR010W",1184.11,1919.85,1158.13,1177.97,913.416,1035.43,1228.1,815.003,1042.68,1903.29,1689.34,1308.56,1372.54,1109.63,1232.57,1113.3,1573.57,1087.1,1449.03,1646.23,1607.48,1698.6,2251.45,959.382
"270",2," YBR011C",2572.3,2047.92,1371.94,1608.85,1464.88,2163.5,2119.33,1519.56,1816.53,1858.57,1645.37,1681.1,2168.55,1464.06,2354.36,2359.03,1850.9,1713.63,1802.52,2951.59,2294.52,917.62,1376.02,1782.91
"271",2," YBR012C",93.3451,48.0023,50.1984,17.9553,66.0809,129.59,11.897,34.1475,122.64,40.3959,14.3601,91.2823,203.001,32.6433,46.8746,207.198,177.317,40.6535,59.4751,110.622,481.812,16.7659,41.728,93.44
"274",2," YBR013C",100.595,66.7335,124.699,90.5834,109.133,97.5903,76.3279,85.9055,84.6127,79.1952,101.845,89.4759,124.594,59.6636,99.339,131.123,86.0094,92.4795,101.607,119.005,92.7189,163.008,156.51,115.232
"275",2," YBR014C",107.251,162.567,134.62,191.731,139.832,108.557,182.924,146.948,93.8394,147.439,169.991,93.3002,124.472,249.145,162.073,188.717,161.244,154.987,147.094,94.1198,103.192,144.404,144.405,106.781
"276",2," YBR015C",56.32,118.087,23.316,46.2846,37.2334,65.3633,41.2888,39.1289,60.7486,46.7409,53.1946,60.1739,53.6598,101.324,99.1317,72.3475,53.1959,90.4588,58.5232,38.2538,45.9297,35.8727,39.6277,63.3567
"277",2," YBR016W",182.855,258.041,208.552,265.196,284.605,235.876,298.58,284.878,207.669,197.734,346.344,233.783,162.213,522.923,233.101,173.434,238.619,277.93,222.57,262.192,149.887,229.064,266.623,205.947
