"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"YHR163W",364.565146667279,0.951844839937062,0.325588017193701,2.9234639780087,0.00347417593471331,0.0230151898004234
"YHR164C",256.172001735252,0.384269959894277,0.163100796813022,2.35602748363518,0.0185026263371699,0.069830600703893
"YHR165C",1094.7796478973,0.962422322756716,0.316992928257451,3.03610029424717,0.00240658933606841,0.0183043050979784
"YHR166C",327.7989646807,-0.0898644606245186,0.125603205544349,-0.715463114456806,0.474349971640516,0.63358984444518
"YHR167W",50.2752869292145,1.02983835752689,0.386164847735555,2.66683610267946,0.00767686164032708,0.0385152700980179
"YHR168W",213.30667534569,1.63229360070156,0.346805578920577,4.70665323718849,2.57309451126023e-06,0.00059814026235432
"YHR169W",147.053506007854,0.201406944289844,0.302116625347717,0.666652965748037,0.505018731452574,0.658154818622304
"YHR170W",795.284156828323,-0.352363654327279,0.204623695445026,-1.72200806734987,0.0851181268302615,0.201537966447527
"YHR171W",374.028373517126,0.710393274045302,0.23333638203427,3.04450282400011,0.00234046935123861,0.0180009199417804
"YHR172W",206.078748408594,0.0701278892013243,0.317322898490983,0.22099851455667,0.825100895214197,0.891501597068384
"YHR173C",46.2347880094094,-0.111184592174825,0.320751003593786,-0.346638329823075,0.728874855604024,0.82901125381408
"YHR174W",3577.16897339982,-0.483672871860891,0.658867563511578,-0.734097258154661,0.46291733226833,0.622599617615245
"YHR175W",603.672233536047,0.104757084920609,0.233874660096407,0.447919774110742,0.654226807883468,0.775323855395253
"YHR175W-A",152.91356791797,0.144610931760793,0.224376885645875,0.644500129077582,0.51927511028994,0.669668632522587
