"","s1FC"
"YKL178C",-1.21263633864188
"YKL179C",0.0207073268949357
"YKL180W",-1.21575997578101
"YKL181W",-0.606616784543907
"YKL182W",-0.89214165786265
"YKL183C-A",0.447502343054487
"YKL183W",-0.107034267873239
"YKL184W",0.828570714188233
"YKL185W",-3.59462898082093
"YKL186C",-0.515374185703976
"YKL187C",-4.7214856528299
"YKL188C",-2.03010612675377
"YKL189W",-0.616911785487852
"YKL190W",0.101138194635998
"YKL191W",-0.30108548988166
"YKL192C",0.576267615183523
"YKL193C",0.196412708094288
"YKL194C",2.19715724233626
"YKL195W",0.72298436521346
"YKL196C",-0.750455203122651
"YKL197C",-0.737951055567927
"YKL198C",-0.56496442305968
"YKL201C",0.496116734107975
"YKL202W",0.613062226782172
"YKL203C",-0.904931363285346
"YKL204W",0.381293291754013
"YKL205W",0.316878458762989
"YKL206C",0.487980852930737
"YKL207W",-0.0346240138618666
"YKL208W",-0.201593178402502
"YKL209C",0.584234218137688
"YKL210W",-0.69915462533021
"YKL211C",0.394661066099074
"YKL212W",0.760794387706671
"YKL213C",-0.110056475925747
"YKL214C",-0.210627793379584
"YKL215C",-0.158331491422339
"YKL216W",0.0161243323353918
"YKL217W",-0.659888886719127
"YKL218C",-0.581692728448206
"YKL219W",0.565158489612456
"YKL220C",0.419119418640728
"YKL221W",-0.868208494645466
"YKL222C",1.35743710611563
"YKR001C",-0.956675479339886
"YKR002W",-0.409419085939545
"YKR003W",0.15934369131997
"YKR004C",-0.3352473308302
"YKR005C",0.534670709989931
"YKR006C",1.10168027601006
"YKR007W",0.773168489490646
"YKR008W",0.958713040166486
"YKR009C",-4.89357473261634
"YKR010C",-0.271501357719161
"YKR011C",0.645225855656595
"YKR012C",2.22261168971106
"YKR013W",-3.38743372094374
"YKR014C",0.128804152111591
"YKR015C",0.843170107013544
"YKR016W",0.306068081601704
"YKR017C",0.557305863102034
"YKR018C",-0.353853670991949
"YKR019C",1.05777511654112
"YKR020W",-0.239827157402496
"YKR021W",0.251813893891729
"YKR022C",0.123356915128772
"YKR023W",0.624700465829019
"YKR024C",-0.304935176717924
"YKR025W",0.20685031109219
"YKR026C",-0.698217877341627
"YKR027W",-0.511967484306816
"YKR028W",-0.504946850567511
"YKR029C",0.233564033096733
"YKR030W",0.109879912633049
"YKR031C",-0.302042251113991
"YKR032W",-2.41930796165065
"YKR034W",-3.56780660173492
"YKR035C",0.706392942032744
"YKR036C",0.169685805314987
"YKR037C",-0.187595708898227
"YKR038C",0.187026075154017
"YKR039W",-2.52964585688782
"YKR040C",-0.257961704541147
"YKR041W",1.1943517052081
"YKR042W",1.03884542868694
"YKR043C",-0.258021363988956
"YKR044W",-0.168712916456951
"YKR045C",0.687755367311032
"YKR046C",-1.36396564750617
"YKR047W",0.0432517459680493
"YKR048C",-0.124625050741502
"YKR049C",-1.54681060279875
"YKR050W",-0.18871202503431
"YKR051W",0.022387272405874
"YKR052C",0.703931920191378
"YKR053C",0.29185126370553
"YKR054C",0.0833202920334319
"YKR055W",0.514835680704193
"YKR056W",0.550227062322288
"YKR057W",-0.937469298997414
"YKR058W",0.77014814932344
"YKR059W",-0.991117042747264
"YKR060W",0.408117924682617
"YKR061W",0.403443149654811
"YKR062W",0.278006903969113
"YKR063C",-0.0825576153331691
"YKR064W",0.817524912655243
"YKR065C",-0.231445953142014
"YKR066C",0.0436582062403013
"YKR067W",-0.716111815936913
"YKR068C",-0.379592909613293
"YKR069W",1.8516061847053
"YKR070W",-0.347463481429486
"YKR071C",1.36176303345469
"YKR072C",0.419127316938252
"YKR073C",0.834222297978865
"YKR074W",0.0862652242674495
"YKR075C",0.608905285949059
"YKR076W",-2.36386837445697
"YKR077W",-2.62194310194556
"YKR078W",0.18075542950499
"YKR079C",-0.00811826530164622
"YKR080W",-0.530368604014779
"YKR081C",-0.706726453555487
"YKR082W",-0.700043581883013
"YKR083C",0.0796025303776031
"YKR084C",-0.342364313516683
"YKR085C",1.355919101951
"YKR086W",0.0255890699781192
"YKR087C",-0.0523978253535304
"YKR088C",-0.0442172814851868
"YKR089C",0.562935839049899
"YKR090W",-0.781176535425312
"YKR091W",0.239532486040427
"YKR092C",-0.622395944713845
"YKR093W",-0.939649873752595
"YKR094C",-0.896950341893451
"YKR095W",-0.588373402680789
"YKR095W-A",-0.307403942548605
"YKR096W",-0.187545799345626
"YKR097W",-2.55292802943841
"YKR098C",2.35986523672666
"YKR099W",0.424173965626292
"YKR100C",0.990268417490476
"YKR101W",0.250868196708781
"YKR102W",0.850533764856594
"YKR103W",0.303025424547531
"YKR104W",0.812443290674499
"YKR105C",-0.226725766861602
"YKR106W",-4.79190824416224
"YLL001W",0.168990992361806
"YLL002W",-0.646854551908452
"YLL003W",0.0422135265513184
"YLL004W",-0.881132586014306
"YLL005C",0.330571478865438
"YLL006W",-0.184038153895093
"YLL006W-A",-2.51809431164023
"YLL007C",-0.475498789516604
"YLL008W",-0.785095313003948
"YLL009C",2.06780811429837
"YLL010C",1.21180757549002
"YLL011W",-0.220527597689299
"YLL012W",0.138180373659354
"YLL013C",0.939132375531271
"YLL014W",0.34476333144802
"YLL015W",-0.494466177363883
"YLL016W",-0.647951792171919
"YLL017W",-1.25701995855175
"YLL018C",-1.42460459980452
"YLL018C-A",-0.70488749649716
"YLL019C",-0.35221963728884
"YLL021W",-0.615830777420495
"YLL022C",-1.66030999360771
"YLL023C",0.0476964366637423
"YLL024C",0.588522163534388
"YLL025W",1.43921821507235
"YLL026W",1.4185359816797
"YLL027W",0.417132717512753
"YLL028W",1.13937504032997
"YLL029W",0.421489072957713
"YLL031C",-0.0137887526894071
"YLL032C",-0.195373299443958
"YLL033W",0.327759678120222
"YLL034C",-0.643466219076514
"YLL035W",0.767068929957348
"YLL036C",0.602574848586079
"YLL037W",0.875154845207243
"YLL038C",0.277740720481928
"YLL039C",0.356651713725832
"YLL040C",0.427083786466156
"YLL041C",-1.06346511305107
"YLL042C",1.00681806912196
"YLL043W",0.192657139383185
"YLL045C",-1.56506299222647
"YLL046C",-0.27374924562024
"YLL047W",2.38910272015584
"YLL048C",-0.585437791084771
"YLL049W",0.310006269605545
"YLL050C",0.271764629849003
"YLL051C",0.705076098685669
"YLL053C",0.476591243499824
"YLL054C",1.71347196644929
"YLL055W",1.93137912225999
"YLL056C",-0.0512071711869332
"YLL057C",-0.884420337158896
"YLL058W",0.527642750458784
"YLL059C",0.59437086789589
"YLL060C",-0.123305431843257
"YLL061W",1.9248342497371
"YLL062C",2.32761880446131
"YLL063C",0.402899326437863
"YLR001C",0.747297831501851
"YLR002C",-0.218416882063982
"YLR003C",-1.11131020333351
"YLR004C",-1.96435208687829
"YLR005W",-0.882249001498107
"YLR006C",0.536027226452215
"YLR007W",-0.00805629756765674
"YLR008C",1.93031487162962
"YLR009W",-0.692127942023647
"YLR010C",0.469549862776219
"YLR011W",-1.69622196574773
"YLR012C",1.79227871945389
"YLR013W",-2.37407770199519
"YLR014C",-0.112398548132961
"YLR015W",0.0485265091773066
"YLR016C",-0.0701865215407014
"YLR017W",-0.705358263183631
"YLR018C",-1.19063084517888
"YLR019W",0.651524978553256
"YLR020C",0.55898512009768
"YLR021W",-0.938804267444576
"YLR022C",0.86201444291513
"YLR023C",0.746003953189243
"YLR024C",-0.16002152046629
"YLR025W",0.178728024910734
"YLR026C",0.898128974729261
"YLR027C",0.307114627421016
"YLR028C",-0.223446178575169
"YLR029C",-1.65469101259317
"YLR030W",-1.89943559365574
"YLR031W",-1.24276969324014
"YLR032W",-0.428824518720945
"YLR033W",0.646810842373953
"YLR034C",0.0087132042696801
"YLR035C",0.186672636799319
"YLR036C",-0.314082180936426
"YLR037C",0.575984317318104
"YLR038C",-0.522850597865037
"YLR039C",-0.363914053872347
"YLR040C",-6.16721117653919
"YLR041W",-4.66786998827656
"YLR042C",-3.18350947280681
"YLR043C",-0.883668480980994
"YLR044C",-3.44010169702118
"YLR045C",-1.21131944266506
"YLR046C",-0.0558084800734672
"YLR047C",0.517769206670049
"YLR048W",-1.09909049737654
"YLR049C",-1.77867865600951
"YLR050C",-1.58721132833717
"YLR051C",0.165201848792769
"YLR052W",0.168382608038039
"YLR053C",-3.4470414146147
"YLR054C",-2.30327380132408
"YLR055C",0.500564262576466
"YLR056W",-2.06362638530735
"YLR057W",-0.517117147939804
"YLR058C",-1.8310692854047
"YLR059C",-0.122684826454352
"YLR060W",-0.525628979700271
"YLR061W",0.610042808981588
"YLR062C",1.02250108916323
"YLR063W",-0.0546538132472393
"YLR064W",0.898998599340118
"YLR065C",-1.52284057047057
"YLR066W",-0.645069007417828
"YLR067C",1.13824479808133
"YLR068W",-0.241162336901202
"YLR069C",1.67561906306126
"YLR070C",-1.67639554465172
"YLR071C",0.388812827878966
"YLR072W",-0.523108778804994
"YLR073C",-1.49509650401429
"YLR074C",0.793541961659248
"YLR075W",-0.639310677148792
"YLR076C",1.50315560634079
"YLR077W",-0.212918076535486
"YLR078C",0.029214713290297
"YLR079W",-0.0498638128417615
"YLR080W",-0.538447014164996
"YLR081W",3.40525028322469
"YLR082C",-0.328159689521817
"YLR083C",-0.894563528151161
"YLR084C",-0.154166161186977
"YLR085C",0.629818456254573
"YLR086W",-0.282065993196025
"YLR087C",0.14799601556972
"YLR088W",-0.693876376348007
"YLR089C",-0.426995103962454
"YLR090W",0.735605958195945
"YLR091W",-0.224393980345858
"YLR092W",1.67008018808871
"YLR093C",-0.657951729986366
"YLR094C",1.13642449454304
"YLR095C",-0.372101043141078
"YLR096W",-0.463285346415137
"YLR097C",0.532423352290986
"YLR098C",0.470023484628145
"YLR099C",-1.16743073516558
"YLR099W-A",-1.22894458864919
"YLR100W",-0.59881286588138
"YLR101C",0.889533444009693
"YLR102C",0.25390717559833
"YLR103C",-1.80197146348954
"YLR104W",-0.991638608396267
"YLR105C",-0.242644828147844
"YLR106C",-0.825271659428927
"YLR107W",0.244937076177664
"YLR108C",3.41425280795183
"YLR109W",2.26594022510737
"YLR110C",-1.86666917616361
"YLR111W",0.434054698909977
"YLR112W",0.338425001746854
"YLR113W",1.13684799187438
"YLR114C",0.718517681332571
"YLR115W",0.116139267064127
"YLR116W",0.518252682602297
"YLR117C",-0.796765608854527
"YLR118C",0.0747282983632375
"YLR119W",-0.131648839498607
"YLR120C",-1.0811505068492
"YLR120W-A",-1.31944577748466
"YLR121C",-0.27578358188486
"YLR122C",0.381864696202618
"YLR124W",0.796973132155976
"YLR125W",0.582450851173823
"YLR126C",-1.57478048241027
"YLR127C",0.687600746038469
"YLR128W",-0.15702095029402
"YLR129W",-1.21880661783596
"YLR130C",0.738402126217172
"YLR131C",-1.43797592726009
"YLR132C",-0.178064846934471
"YLR133W",0.0373158630777132
"YLR134W",1.28829010946173
"YLR135W",0.16355431111877
"YLR136C",-1.30243423432765
"YLR137W",0.129055902429413
"YLR138W",0.704726393934924
"YLR139C",1.47479887261265
"YLR141W",0.851016099689985
"YLR142W",-1.24152903706145
"YLR143W",0.339922738166912
"YLR144C",0.756083694589691
"YLR145W",0.699664539979983
"YLR146C",0.0916066786766915
"YLR146W-A",0.151396867529592
"YLR147C",-0.00128115801059674
"YLR148W",-0.262015731574985
"YLR149C",0.354501167470408
"YLR149C-A",-1.40436186875743
"YLR150W",-2.2227362575886
"YLR151C",-1.7448468648015
"YLR152C",1.17863418575166
"YLR153C",0.107804648013133
"YLR154C",-0.77149558104591
"YLR162W",1.59605299957736
"YLR163C",0.750674268318815
"YLR164W",-1.6476085845745
"YLR165C",0.49069341492007
"YLR166C",0.17521704123697
"YLR167W",-1.9933155072154
"YLR168C",1.99611722568072
"YLR169W",0.275685209478868
"YLR171W",2.34485524775172
"YLR172C",-0.620458269250068
"YLR173W",0.112327006849057
"YLR174W",-1.66533432442759
"YLR175W",-0.821712460062341
"YLR176C",1.01158153146516
"YLR177W",3.16223270760683
"YLR178C",0.321895867017767
"YLR179C",1.18493820585799
"YLR180W",3.50213213599431
"YLR181C",-0.244866500542613
"YLR182W",-0.0419450897713245
"YLR183C",-1.99565902767269
"YLR184W",-1.96438149240542
"YLR185W",-0.59698572370645
"YLR186W",-0.204815668915537
"YLR187W",0.820255156406222
"YLR188W",-0.797025276206746
"YLR189C",0.876614705694702
"YLR190W",-1.3444433007922
"YLR191W",0.697643014804665
"YLR192C",-0.425328242477907
"YLR193C",-0.0960452561505436
"YLR194C",-1.33967050424875
"YLR195C",-0.0160589224325653
"YLR196W",-0.484995441964283
"YLR197W",-0.736989240144538
"YLR198C",0.44040852042019
"YLR199C",-0.563753692000383
"YLR200W",-1.32534243041469
"YLR201C",0.245851947934364
"YLR203C",1.80567166550814
"YLR204W",0.725252110779228
"YLR205C",-0.200880003025139
"YLR206W",0.437691657278156
"YLR207W",0.513360601308197
"YLR208W",-0.0336949035344027
"YLR209C",-0.270879195118445
"YLR210W",-0.454831997363555
"YLR211C",-0.259370824255017
"YLR212C",-2.20302067294516
"YLR213C",-1.00832717278178
"YLR214W",2.02436620443226
"YLR215C",0.698268244533161
"YLR216C",0.208369624659773
"YLR217W",2.16401377671556
"YLR218C",0.857128858229506
"YLR219W",0.377114642372773
"YLR220W",-0.166382437625004
"YLR221C",0.30715197981225
"YLR222C",-1.46059378848302
"YLR223C",0.505000993332008
"YLR224W",2.25503762556455
"YLR225C",0.991382887777767
"YLR226W",1.17495931636433
"YLR227C",1.06047638011013
"YLR228C",0.919750662297281
"YLR229C",-0.234083811751261
"YLR230W",-0.173270638413627
"YLR231C",-2.2667283956995
"YLR232W",-0.0961714053842997
"YLR233C",0.0304573619935493
"YLR234W",0.315544094532453
"YLR237W",-0.517905225681477
"YLR238W",0.1417790924958
"YLR239C",0.686791838953991
"YLR240W",0.393734084519354
"YLR241W",0.520305323718033
"YLR242C",0.1851447491772
"YLR243W",-0.827530882191451
"YLR244C",0.650052688267305
"YLR245C",0.457862279735354
"YLR246W",0.315996648423813
"YLR247C",0.231674271514974
"YLR248W",-0.0296149179728092
"YLR249W",-1.13094062535245
"YLR250W",-0.0412148255276793
"YLR251W",0.290683055313833
"YLR253W",1.02439205178201
"YLR254C",0.508362373014955
"YLR255C",-0.820314285191016
"YLR256W",1.05936550030556
"YLR257W",0.571580369366039
"YLR258W",-0.467627627751287
"YLR259C",0.916074157057904
"YLR260W",0.979661414349163
"YLR262C",-0.490899190401016
"YLR262C-A",-0.693018661962885
"YLR263W",-0.861925417701407
"YLR264C-A",-0.413216740706122
"YLR264W",-1.4348225873324
"YLR265C",2.16629570632047
"YLR266C",1.71143526563572
"YLR267W",1.75836902148502
"YLR268W",0.13603936779416
"YLR269C",1.58721171178329
"YLR270W",0.564754966122268
"YLR271W",-0.405888355305612
"YLR272C",-0.557777369630749
"YLR273C",-1.59652558397556
"YLR274W",-0.567352564961638
"YLR275W",0.422155458409685
"YLR276C",-0.614363678951978
"YLR277C",0.647487770503794
"YLR278C",0.390803321609114
"YLR279W",-0.514964938133294
"YLR281C",-2.11193553213726
"YLR282C",1.05513777138267
"YLR283W",0.25491212813143
"YLR284C",-3.54809691933296
"YLR285C-A",-0.540736060918131
"YLR285W",-0.364373237988448
"YLR286C",-1.25038982234035
"YLR287C",-0.65109393709387
"YLR287C-A",-0.528612387524694
"YLR288C",-0.11402627710191
"YLR289W",1.90456644867899
"YLR290C",-0.472685170815154
"YLR291C",0.575177389484794
"YLR292C",-0.284964372388849
"YLR293C",-0.245144946383261
"YLR295C",-0.294206279061842
"YLR296W",-1.5520126132446
"YLR297W",1.94571272138878
"YLR298C",0.651185955928065
"YLR299W",0.235411292101539
"YLR300W",-1.06479317764671
"YLR301W",-0.532169954296024
"YLR302C",-1.22286209478972
"YLR303W",3.24729836766167
"YLR304C",0.012547821351049
"YLR305C",0.323930388068423
"YLR306W",0.701223324100371
"YLR307C-A",-2.3970320255278
"YLR307W",-4.01179764336021
"YLR308W",-1.79329295208148
"YLR309C",0.322372157910362
"YLR310C",0.379023369052744
"YLR311C",-0.763187714523825
"YLR312C",-0.513137419203186
"YLR312W-A",1.66519737717269
"YLR313C",-0.472695443636946
"YLR314C",0.0219872560612909
"YLR315W",-0.750323613110558
"YLR316C",-0.547038188385662
"YLR318W",-1.09613401764157
"YLR319C",0.606007911945401
"YLR320W",0.476661143341235
"YLR321C",0.188775619686764
"YLR322W",1.4517132956018
"YLR323C",0.689576050081834
"YLR324W",0.0766326948330536
"YLR325C",-1.13877429833875
"YLR326W",-0.0907212905020219
"YLR327C",0.173323566842262
"YLR328W",0.763331403921143
"YLR329W",-0.670772537544094
"YLR330W",0.581764066800952
"YLR331C",2.38932354592923
"YLR332W",1.16235807762996
"YLR333C",0.542549601573103
"YLR334C",1.63177437155338
"YLR335W",-0.0586939053825349
"YLR336C",-0.127436687363921
"YLR337C",0.216836072318528
"YLR340W",-1.57503222577008
"YLR341W",0.944624206203375
"YLR342W",-0.0328481665069495
"YLR342W-A",-0.109275020717978
"YLR343W",-0.643135875592967
"YLR344W",-0.680233003323525
"YLR345W",0.478878174087409
"YLR346C",2.20596700800222
"YLR347C",0.00700979876320091
"YLR348C",-3.32007662216375
"YLR349W",-1.76009911028686
"YLR350W",-0.474216729732451
"YLR351C",-0.963942987324492
"YLR352W",0.371256694908626
"YLR353W",-0.820259862153685
"YLR354C",1.78406339809706
"YLR355C",-1.13444443598456
"YLR356W",-0.947026422889023
"YLR357W",0.765193702082604
"YLR358C",0.926994747112079
"YLR359W",-1.80449054206741
"YLR360W",0.00897751847943128
"YLR361C",-0.0981020523986629
"YLR361C-A",0.465337471328076
"YLR362W",0.00697032394527972
"YLR363C",0.0700015641879159
"YLR363W-A",0.259687219116839
"YLR364W",0.787277237976993
"YLR365W",3.32829145495357
"YLR366W",2.22604145721848
"YLR367W",-0.839076929874094
"YLR368W",0.244320931797348
"YLR369W",0.582935760051434
"YLR370C",-0.0758021218639066
"YLR371W",0.252972371394896
"YLR372W",-0.949596196485521
"YLR373C",-0.4422035381286
"YLR374C",0.47464075847892
"YLR375W",1.48684027032676
"YLR376C",-0.426544903592358
"YLR377C",-2.4736238422701
"YLR378C",-0.654779314542521
"YLR379W",-0.380373489649102
"YLR380W",-0.543029812794363
"YLR381W",-0.593444600453498
"YLR382C",1.40374247633249
"YLR383W",-1.07334915028435
"YLR384C",-0.36891916715466
"YLR385C",-1.73055578823664
"YLR386W",0.199033106663725
"YLR387C",-0.274909712313101
"YLR388W",-0.566409262424075
"YLR389C",0.16841681327887
"YLR390W",0.647526416183837
"YLR390W-A",-0.874512702950975
"YLR392C",-0.684678732074758
"YLR393W",0.870051619464241
"YLR394W",0.938224303096446
"YLR395C",-0.403687118836534
"YLR396C",1.08557580901204
"YLR397C",0.464189975714906
"YLR398C",0.569451391929854
"YLR399C",0.93463961227917
"YLR400W",-1.04515921003891
"YLR401C",-1.57054182687841
"YLR402W",1.42344039321891
"YLR403W",1.1284490001423
"YLR404W",-0.152698240912302
"YLR405W",1.0399375092076
"YLR406C",-1.65013949373149
"YLR406C-A",0.681768312093569
"YLR407W",-0.509372610330444
"YLR408C",0.0918094813870732
"YLR409C",-1.10173290860644
"YLR410W",0.289470251882113
"YLR410W-B",0.485046745898881
"YLR411W",3.81047799468352
"YLR412C-A",-1.02137220777655
"YLR412W",-0.542967906265457
"YLR413W",-0.995985760201971
"YLR414C",-1.47611452554426
"YLR416C",0.230120003503818
"YLR417W",0.347381194096312
"YLR418C",-0.431700748403381
"YLR419W",-0.606226983850017
"YLR420W",-0.355679883395001
"YLR421C",-0.310414778204018
"YLR422W",0.180629358524837
"YLR423C",-1.06666491450133
"YLR424W",0.178161393039049
"YLR425W",0.254395826942534
"YLR426W",1.15234428143904
"YLR427W",0.383664829823955
"YLR428C",2.38910272015584
"YLR429W",0.288957517158519
"YLR430W",0.524567544733451
"YLR431C",-0.42849785547878
"YLR432W",-2.15355660746417
"YLR433C",-0.29675707677268
"YLR434C",-2.46138781416878
"YLR435W",-0.591001072533923
"YLR436C",0.209187285459173
"YLR437C",0.989086392792555
"YLR437C-A",1.07501887401742
"YLR438C-A",-0.909056178727205
"YLR438W",-0.427099155321835
"YLR439W",1.10727257247138
"YLR440C",-0.71435300026724
"YLR441C",-1.60746865149532
"YLR442C",0.263444518003758
"YLR443W",0.701421591446038
"YLR444C",1.38097780995569
"YLR445W",-0.711194893202926
"YLR446W",-0.459581535062882
"YLR447C",0.18136008786653
"YLR448W",-0.867126419368707
"YLR449W",0.29910160532805
"YLR450W",0.922886980561298
"YLR451W",0.0161718770297926
"YLR452C",0.228730687770931
"YLR453C",-0.153368957477566
"YLR454W",-0.068245771242895
"YLR455W",0.141394069738101
"YLR456W",-0.879013432023824
"YLR457C",-0.0452174171453257
"YLR458W",-3.12067396853625
"YLR459W",-0.204960417821769
"YLR460C",2.28351587300987
"YLR461W",-0.0729936143023036
"YML001W",0.170123470834372
"YML002W",-0.0170886986170441
"YML003W",-0.470837308193645
"YML004C",-0.0806629433631175
"YML005W",0.413172553495848
"YML006C",1.03939980133578
"YML007C-A",0.719199195001877
"YML007W",-0.628100985593264
"YML008C",-2.39313326669607
"YML009C",0.990612561914936
"YML009C-A",-0.21670883572427
"YML010W",-0.117735819022609
"YML011C",0.0391181954100937
"YML012W",-1.18576963258305
"YML013W",-0.346174641294955
"YML014W",-0.829877186225855
"YML015C",-0.612328772448556
"YML016C",1.547282549372
"YML017W",-0.070980151157206
"YML018C",1.92120047352644
"YML019W",-2.06183537337628
"YML020W",0.542349529823654
"YML021C",1.2109733443032
"YML022W",-1.23059700911353
"YML023C",0.138731715642537
"YML024W",-0.839581964055382
"YML025C",2.00908644561181
"YML026C",-1.54959591433423
"YML027W",-2.46871918981769
"YML028W",-0.939860801260153
"YML029W",-0.493582853398748
"YML030W",0.339125424081693
"YML031W",0.653262428459791
"YML032C",-0.890349577096852
"YML034C-A",-0.425966787275358
"YML034W",0.699208879204894
"YML035C",0.556319380950251
"YML036W",-0.297900407362317
"YML037C",-0.514715601119722
"YML038C",-0.505863991519278
"YML041C",0.382773768395296
"YML042W",-1.39896684940665
"YML043C",-0.364979044124956
"YML046W",0.281227961594851
"YML047C",1.42749823157468
"YML047W-A",1.24585916315112
"YML048W",-0.0714344644064844
"YML049C",-0.590100596062398
"YML050W",0.455540522985688
"YML051W",0.448825291843218
"YML052W",-0.192838836859974
"YML053C",-0.612414467173408
"YML054C",-1.98204373982804
"YML054C-A",2.14584178489164
"YML055W",-0.00588798247149927
"YML056C",0.104442128149074
"YML057C-A",5.51493286264735
"YML057W",0.184251070034895
"YML058W",0.186634202433252
"YML058W-A",0.473898996054785
"YML059C",1.25462956263475
"YML060W",-1.00562713515801
"YML061C",-1.09028092504949
"YML062C",0.454821270904792
"YML063W",-1.38524767034497
"YML064C",-1.43799281415877
"YML065W",-0.780205945642331
"YML066C",0.321316015837738
"YML067C",-0.192781815741946
"YML068W",0.216971029842946
"YML069W",-0.525281130345919
"YML070W",-0.265863097596202
"YML071C",0.710893155845501
"YML072C",-0.304347073098406
"YML073C",-1.26521246708349
"YML074C",-0.46576958300446
"YML075C",-1.33948377638318
"YML076C",0.758042047440505
"YML077W",0.561485443425954
"YML078W",0.00161089342398067
"YML079W",-0.695490207132671
"YML080W",0.293156409030943
"YML081C-A",0.0969796120821552
"YML081W",0.88858395743444
"YML082W",0.413374003857583
"YML083C",0.717305306395534
"YML084W",-2.95107315098629
"YML085C",-0.34922014233928
"YML086C",-0.419139379202875
"YML087C",1.77143313001184
"YML088W",1.25198668059704
"YML089C",-1.49057366575536
"YML090W",0.345626719716119
"YML091C",0.867229248624733
"YML092C",-0.311758640570302
"YML093W",-0.893358182081067
"YML094C-A",2.38910272015584
"YML094W",-0.325057775801339
"YML095C",0.442308676483881
"YML096W",-0.167640544870602
"YML097C",0.527719728877542
"YML098W",-0.915297651421772
"YML099C",0.704274426558692
"YML099W-A",1.5486156052499
"YML100W",1.28854538505636
"YML100W-A",-1.04568135344654
"YML101C",-1.38768441111429
"YML102W",-0.803039083040893
"YML103C",-0.525870295256871
"YML104C",-0.466321154349644
"YML105C",-0.740332751157497
"YML106W",-1.41708249423777
"YML107C",-0.768814369892047
"YML108W",-0.220828333801436
"YML109W",-0.267993525863816
"YML110C",0.56945289492042
"YML111W",1.52339890992036
"YML112W",0.496835886577611
"YML113W",-0.61033127436449
"YML114C",0.0700180223265383
"YML115C",-0.116949385030929
"YML116W",0.207530124525038
"YML117W",0.775192207323888
"YML118W",0.322853299636622
"YML119W",-0.551855733141117
"YML120C",0.333863634978204
"YML121W",0.0350136996728841
"YML122C",0.761674654512038
"YML123C",-1.25444238278912
"YML124C",-0.813318229997475
"YML125C",0.716978210872272
"YML126C",0.0666931084445353
"YML127W",0.795931410000831
"YML128C",-1.96455783138517
"YML129C",0.88940609076937
"YML130C",1.87367315882263
"YML131W",1.60496995029335
"YML132W",1.9411042961193
"YMR001C",-1.4772566708856
"YMR001C-A",-0.931158027647797
"YMR002W",1.72694310560651
"YMR003W",-0.438838825309743
"YMR004W",0.560251085778564
"YMR005W",-0.0853404294421275
"YMR006C",-1.59016883303357
"YMR007W",1.23017972694434
"YMR008C",-0.0965313972679724
"YMR009W",0.117643245192465
"YMR010W",0.325602950212001
"YMR011W",0.111912777480877
"YMR012W",0.427811499975134
"YMR013C",0.829585941912017
"YMR014W",0.288714127142675
"YMR015C",-1.39564990821071
"YMR016C",-0.236053498067038
"YMR017W",-0.393359087325121
"YMR018W",-1.30039789181022
"YMR019W",0.149879889815959
"YMR020W",0.423536051711496
"YMR021C",0.617073126091545
"YMR022W",-0.131379584835263
"YMR023C",1.07478276432423
"YMR024W",1.92259698168639
"YMR025W",-1.19215718320562
"YMR026C",-1.14762390092593
"YMR027W",-0.461362277476251
"YMR028W",-0.072467908881248
"YMR029C",-0.639987464263588
"YMR030W",-0.254318646565508
"YMR030W-A",-1.16432256247482
"YMR031C",-0.609970985602278
"YMR031W-A",-4.55279322168085
"YMR032W",-1.94539904636705
"YMR033W",0.255532271821997
"YMR034C",-1.03778312681108
"YMR035W",-0.229170369935323
"YMR036C",0.421606379041793
"YMR037C",1.08514597776384
"YMR038C",0.877297026511544
"YMR039C",-0.108076083434159
"YMR040W",0.350053890636481
"YMR041C",-1.63752547856433
"YMR042W",-0.374533276618646
"YMR043W",-0.0377402932020554
"YMR044W",0.779677489786416
"YMR047C",0.469103483570699
"YMR048W",-2.43629215935159
"YMR049C",-1.2266545718628
"YMR052W",0.182082627256583
"YMR053C",-0.295061413535222
"YMR054W",0.870633104484966
"YMR055C",-0.241891321828456
"YMR056C",-1.79612301399385
"YMR057C",1.09631557796154
"YMR058W",-1.59815383191714
"YMR059W",-0.011287251987928
"YMR060C",0.685340415589609
"YMR061W",0.566045972630883
"YMR062C",-0.670725017231994
"YMR063W",0.611878683968323
"YMR064W",0.642741339463528
"YMR065W",-0.405401214230485
"YMR066W",0.964416344558196
"YMR067C",-0.0631487264135794
"YMR068W",0.804210526262378
"YMR069W",-0.0711615038502554
"YMR070W",1.05742478184137
"YMR071C",0.583613702367226
"YMR072W",-0.796950695566031
"YMR073C",-0.295840312087939
"YMR074C",-0.0770745350842515
"YMR075C-A",-1.90145731202448
"YMR075W",-0.0236755504258929
"YMR076C",-2.05769207639061
"YMR077C",0.637157570892255
"YMR078C",-1.45028698781408
"YMR079W",-1.63982526501578
"YMR080C",1.01314166784268
"YMR081C",-0.226246572299958
"YMR082C",4.21367491532087
"YMR083W",0.557519456966733
"YMR084W",1.84465907890776
"YMR085W",1.82777002671798
"YMR086C-A",0.984346174880874
"YMR086W",0.645618164896276
"YMR087W",0.425011137989413
"YMR088C",-0.761348254078644
"YMR089C",0.865794790376247
"YMR090W",1.38191568098691
"YMR091C",0.876596066059854
"YMR092C",-0.371583902492587
"YMR093W",0.563426427482698
"YMR094W",-0.611805182123339
