"","GENEID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"YPL038W","YPL038W",124.668492741832,0.449819994521424,0.241458715381629,1.86292714185312,0.0624725175483369,0.31841930180054
"YPL039W","YPL039W",403.917605971571,-0.144295263245888,0.181046179765629,-0.797008053043062,0.425446354347845,0.743088484505207
"YPL040C","YPL040C",200.260492343238,-0.328954807555775,0.182855502836185,-1.79898773869811,0.0720206202836148,0.340009551791842
"YPL041C","YPL041C",62.3329578597802,0.532530566400393,0.233144655207691,2.2841208430277,0.0223644299487073,0.191965468824654
"YPL042C","YPL042C",202.757031966319,0.544751649414063,0.183828034366556,2.96337634948444,0.0030428428583199,0.0756173141896516
"YPL043W","YPL043W",220.270993832916,-0.156626084950918,0.366908491021566,-0.426880513216881,0.669466359654677,0.878289851735403
"YPL045W","YPL045W",237.629387881841,0.158146353970725,0.168521284598316,0.938435488120565,0.348020655510891,0.682221024063827
"YPL046C","YPL046C",223.032212223962,-0.126252482798899,0.189057616107204,-0.667798977890994,0.504261919104142,0.791798014435181
"YPL047W","YPL047W",220.845420294391,0.253590277769292,0.210798490915881,1.20299854456969,0.228976883766745,0.57898888336854
"YPL048W","YPL048W",938.245757353767,-1.40886794600493,0.402824093792626,-3.49747685829888,0.000469681459921476,0.0323351245900797
"YPL049C","YPL049C",459.567526942073,-0.734363886280706,0.166103442346082,-4.42112382445774,9.81888836365565e-06,0.006705475802365
"YPL050C","YPL050C",563.709063250115,0.158188703617695,0.132889019676622,1.19038204964292,0.233896265006431,0.582018549638314
"YPL051W","YPL051W",193.060383947489,0.559829469017489,0.207032209937395,2.70406942565496,0.0068495976446126,0.106620385314217
"YPL052W","YPL052W",355.109138356496,0.0727728783546924,0.323983845847471,0.224618848400711,0.822275800645972,0.93761615746832
"YPL053C","YPL053C",727.726009525138,0.231817149588121,0.175867467232438,1.31813548711505,0.18745829683558,0.529330956543121
"YPL054W","YPL054W",367.876581127335,-0.486984638039094,0.321053949972215,-1.516831168348,0.129309315568816,0.450594453882479
"YPL055C","YPL055C",302.236886426988,-0.936087592445343,0.291260231659775,-3.21392174658022,0.00130935352184895,0.0515194239916401
"YPL056C","YPL056C",148.804674563723,-0.566933871574047,0.288790212525865,-1.9631339532439,0.0496306112342301,0.286945962503212
"YPL057C","YPL057C",1471.16410982743,-0.106413368305829,0.265175176100712,-0.401294607853542,0.688203233060969,0.88675686366112
"YPL058C","YPL058C",1781.93664503294,0.086138148115,0.506666563199732,0.17000953757638,0.865002635943232,0.953632615117577
"YPL059W","YPL059W",767.504035424301,0.0239589838967641,0.207317662205811,0.11556653515116,0.90799608623126,0.969377274295505
"YPL060W","YPL060W",177.88517017707,0.109702744601912,0.199030704315571,0.551185029360967,0.581506841511385,0.832541445679226
"YPL061W","YPL061W",2988.54892831624,0.400721528605733,0.587886166890904,0.681631157822593,0.49547220795581,0.787695154398883
"YPL063W","YPL063W",375.907859000816,-0.458933961126846,0.210697095340621,-2.17816937810612,0.0293934289519007,0.221172866456135
"YPL064C","YPL064C",503.375304947326,-0.0933088245558823,0.140738668174072,-0.662993516753147,0.507334706316367,0.792762947045928
"YPL065W","YPL065W",248.721550981921,0.0850541576486976,0.173787855120764,0.48941370264104,0.624548836927829,0.856204623767984
"YPL066W","YPL066W",327.251539978237,-0.0193229084546451,0.221961788044041,-0.0870551126161011,0.930627704811349,0.97691439900196
"YPL067C","YPL067C",212.754710037852,-0.257528224509172,0.302693963763007,-0.850787446527352,0.394887436306498,0.723229035241947
"YPL068C","YPL068C",53.6899448987442,0.593726616578404,0.243575700291858,2.43754453283718,0.0147873926894445,0.159287769920898
"YPL069C","YPL069C",112.898775219521,0.533181465754849,0.182447884845897,2.92237679929914,0.00347371017563269,0.0793630719965115
"YPL070W","YPL070W",810.34233522128,-0.0935092670199875,0.159097938206001,-0.587746567142252,0.556702413845904,0.822068250417225
"YPL071C","YPL071C",613.163237391772,0.0719837713899134,0.228874163851116,0.314512438532552,0.753131870846217,0.912249117073319
"YPL072W","YPL072W",93.7450054778493,0.216550734776889,0.248502236572719,0.871423685209044,0.383522857996924,0.712370132516505
"YPL074W","YPL074W",465.233071874428,-0.364793391873096,0.191233230109696,-1.90758369590809,0.056445044061859,0.303516730243792
"YPL075W","YPL075W",722.75550927954,0.168470363479058,0.402395129742603,0.418668992308188,0.675458060092404,0.880422159328163
"YPL076W","YPL076W",530.757752840312,-0.214382823174336,0.235761352151345,-0.90932131673861,0.363180541626105,0.695196266504565
"YPL077C","YPL077C",125.597337668111,0.350235703893587,0.259404246511696,1.35015408808196,0.176966561696871,0.516851824007458
"YPL078C","YPL078C",12363.0664375408,-0.0482231823078761,0.281365174877479,-0.17139001771941,0.863917103354653,0.953253029719078
"YPL079W","YPL079W",1005.02428467867,0.526674515970012,0.436454578559376,1.20671094277079,0.227543483381662,0.57814411517511
"YPL081W","YPL081W",189.421784787361,1.56004133895553,0.318114591868312,4.90402320054947,9.38933923123643e-07,0.00177333320280619
"YPL082C","YPL082C",169.013191944471,-0.257134183030134,0.429074853931841,-0.599275815568955,0.548988972466452,0.817487977050057
"YPL083C","YPL083C",171.95585323149,-0.0641083274639085,0.187066219909436,-0.342703923214705,0.731821210973735,0.904180541777108
"YPL084W","YPL084W",362.161169743563,-0.377816120491882,0.209648252878421,-1.80214294803107,0.071522918075812,0.338271163453715
"YPL085W","YPL085W",271.42733349734,-1.04638555328456,0.325403669193161,-3.21565382430712,0.00130147723542645,0.0515194239916401
"YPL086C","YPL086C",182.078433579224,0.165991337687064,0.229701964683229,0.722637866489188,0.469902397752314,0.770854829858317
"YPL087W","YPL087W",1848.98622042667,-0.0173653680285582,0.17528177525954,-0.0990711555884531,0.921081773898865,0.973819613836149
"YPL088W","YPL088W",918.856006804786,0.310171294104403,0.215848206082915,1.43698805625123,0.150721387314537,0.484119830229119
"YPL089C","YPL089C",740.797257689291,-1.05530523838693,0.261033000630873,-4.04280392071667,5.28157866356634e-05,0.0124689269615695
"YPL090C","YPL090C",781.830546862019,0.548282868793889,0.38202999524821,1.43518277521026,0.151235020668093,0.484944893664637
"YPL091W","YPL091W",1881.86817402402,-0.13986511926033,0.250090884643058,-0.55925716548987,0.575986224215186,0.829783357844709
"YPL092W","YPL092W",395.887363712286,0.265616058094794,0.207728210513923,1.27867109352964,0.20101290307035,0.545180010728614
"YPL093W","YPL093W",527.445445419963,0.431383104411007,0.33524625860743,1.28676485817595,0.198176259038288,0.540879905448429
"YPL094C","YPL094C",924.608211079651,0.0517196792217325,0.127144932374407,0.406777354440147,0.684171520496688,0.884443494212693
"YPL095C","YPL095C",2282.28917165082,0.434569158093901,0.269590959412927,1.61195745970205,0.106971197121349,0.415705626124529
"YPL096C-A","YPL096C-A",188.926969232992,0.147250028519906,0.263792190507669,0.558204654339928,0.576704642996592,0.830396062825589
"YPL096W","YPL096W",345.737435740966,-0.0653431171710049,0.130092924459635,-0.502280331097327,0.615470342822707,0.852212845169466
"YPL097W","YPL097W",210.799594786967,0.343667599866686,0.179721070667934,1.91222764581496,0.0558470016065531,0.301936174716345
