"","Holly_59A","Holly_59B","Holly_59C","Holly_Anc_A","Holly_Anc_B","Holly_Anc_C"
"YBL063W",266.1002359897,170.226725436408,121.433786242564,201.148456887348,245.696982254223,223.112998776818
"YBL064C",17121.9199275744,12155.4041013412,9276.43732542059,15278.4410330258,11766.621348093,12452.2752196905
"YBL066C",1143.28441312571,1572.1653999234,1579.74316466463,1041.10904608726,1285.50673650417,1303.63406615146
"YBL067C",2259.22255694022,1321.68893249554,742.953983102233,1906.85789899068,1510.23981242271,1892.37203151018
"YBL068W",810.922063035804,663.884229201992,900.817905217566,520.186119276438,532.483220926387,553.694038849276
"YBL069W",61.0032161557414,55.931638357677,62.9247801438741,85.4696739887632,73.7929503016095,66.5834603679509
"YBL071C",132.524228200404,143.476811439258,115.914068686084,125.257280845601,98.9496379044309,99.2911251101022
"YBL071W-A",100.970840533641,105.783750806911,76.1721022794265,91.3641342638503,94.756856637294,95.7867324591574
"YBL072C",1396.7632940487,1097.96237906483,958.22296780496,1919.38362707524,1164.75463601063,1204.34294104136
"YBL074C",88.3494854669359,106.999655988599,145.720543491077,85.4696739887632,103.142419171568,105.131779528344
"YBL075C",3131.14783613176,959.349188352329,721.979056387608,2890.49595739585,1449.86376217594,1179.81219248474
"YBL076C",1958.41359451708,3247.68274029033,3974.19664066573,2010.74776133909,2530.76277284383,2671.51533090357
"YBL078C",1453.55939184887,1079.7238013395,730.810604477976,1916.4363969377,1371.87803060719,1337.50986177726
"YBL079W",829.854095635862,823.167808003202,1039.91478764087,837.750166596757,889.708184886451,954.362931940629
"YBL080C",233.495068734045,261.419614063055,358.781641171212,257.882637035061,308.588701261276,282.687673842879
"YBL081W",100.970840533641,134.965475167438,188.774340431622,83.9960589199914,139.200338068945,153.025145757922
"YBL082C",218.770154489555,269.930950334876,241.763628973832,125.257280845601,274.207894870753,249.980009100728
"YBL084C",556.391402523918,511.896081490913,710.939621274647,452.399826112936,551.770014755216,572.384132987648
"YBL085W",248.219982978534,331.942114600996,452.616839631375,305.775126770144,408.376895419134,401.837023975002
"YBL086C",689.967410313213,886.394877451011,856.660164765724,813.435517962022,785.727209461456,718.400493443681
"YBL087C",1039.15823382539,828.031428729957,975.886063985696,1101.52726390691,963.50113518806,978.893680497243
"YBL088C",953.964087125129,825.599618366579,784.903836531482,938.692798807624,1052.38809805136,1140.0957424407
"YBL089W",287.135827767542,317.351252420732,240.659685462536,349.246771298912,338.776726384662,360.952443047313
"YBL090W",586.893010601788,524.055133307799,1130.43815556714,633.654479571865,502.295195803001,481.269924063084
"YBL091C",1634.46548113831,1542.98367556287,1553.24852039352,1228.25815982128,1493.46868735416,1531.41958846287
"YBL091C-A",218.770154489555,255.340088154612,210.853210657543,232.094373331555,228.925857185675,279.183281191934
"YBL092W",5267.31218117161,5042.35878846275,4361.68081313064,6738.10490195896,4906.3926388036,6056.75863171623
"YBL093C",511.164880201558,420.703192864266,284.817425914377,558.500111064504,486.362626987881,420.527118113374
"YBL095W",186.164987233901,452.31672758817,373.13290681806,191.569958940331,318.651376302405,237.130569380597
"YBL097W",83.0905875224754,137.397285530815,172.215187762182,109.047515089112,166.034138178621,135.503182503198
"YBL098W",1979.44918629492,2459.7761825561,1087.3843586266,2230.31640658609,2051.10859588337,1970.63680071462
"YBL099W",34516.2507686718,46575.247984583,40515.8308080758,24808.3096827729,33857.5472883839,40061.0486547171
"YBL100C",1158.0093273702,1285.21177704488,1451.68571735429,1211.3115865304,1101.02436075015,1420.44715451629
"YBL100W-B",21.0355917778419,18.2385777253294,14.3512656468485,22.1042260315767,20.1253500822571,19.8582250220204
"YBL101C",885.598413847143,772.09979037228,561.907247249683,737.544341920276,928.28177254411,1164.62649099732
"YBL102W",1274.75686173722,1679.165055912,1179.01167006417,1380.77731943916,1272.08983644934,1189.15723955393
"YBL103C",608.980381968522,999.474059348054,763.928909816857,774.38471863957,822.62368461226,718.400493443681
"YBL104C",289.239386945326,308.839916148912,463.656274744335,311.669587045231,435.210695528811,412.350201927836
"YBL105C",1053.88314806988,1138.08725006056,1105.04745480733,828.908476184126,1189.91132361345,1059.49471146897
"YBL106C",368.122856112233,311.271726512289,442.681348029711,343.352311023825,558.478464782635,475.429269644842
"YBL107C",208.252358600635,215.215217158887,383.068398419725,281.46047813541,218.024625891119,248.81187821708
"YBL113C",26.2944897223023,23.102198452084,6.62366106777622,21.3674184971908,37.7350314042321,46.7252353459305
"YBR001C",1275.80864132611,1671.86962482187,1137.06181663492,1396.25027766126,1426.38418707997,1473.01304428046
"YBR002C",192.475664767253,331.942114600996,367.61318926158,208.516532231207,343.808063905226,327.076647421513
"YBR003W",462.783019112521,583.634487210542,1133.74998610103,526.080579551525,630.59430257739,595.746750660613
"YBR004C",573.219875946191,297.896769513714,510.021902218769,448.715788441007,420.955239220545,412.350201927836
"YBR005W",749.918846880063,659.020608475237,554.17964267061,764.069413158168,935.828778824957,804.842178833652
"YBR006W",1629.20658319385,1997.73221351442,2286.26701189409,2151.4780004068,2396.59377229545,2351.44746878395
"YBR007C",103.074399711425,181.169872071606,185.462509897734,116.415590432971,160.16424440463,157.697669292515
"YBR008C",299.757182834247,282.090002151762,300.272635072522,240.1992562098,285.109126165309,327.076647421513
"YBR009C",3474.02798211059,2972.8881692287,1154.72491281565,4899.03329613178,2976.8746996672,2889.9558061458
"YBR010W",3348.86621103243,2296.84488820982,1414.15163797022,3849.08255963189,2196.17882772631,2409.85401296636
"YBR011C",9643.76705055161,9161.84554402382,7174.52887991294,8644.96280094964,9092.46545591309,8159.3942222831
"YBR012C",63.1067753335256,52.2839228126111,71.7563282342424,111.257937692269,57.0218252330619,71.2559839025439
"YBR013C",77.8316895780149,52.2839228126111,80.5878763246107,95.7849794701657,61.2146065001988,89.9460780409161
"YBR014C",1327.34584118182,1218.33699205201,864.387769344797,1499.40333247529,1167.27030477091,1204.34294104136
"YBR015C",1834.30360302781,1756.98298754007,1546.62485932575,1318.14867901636,1730.78010707411,1905.22147123031
"YBR016W",1038.1064542365,1087.01923242963,565.219077783571,890.800309072541,1022.20007292798,1006.9288217048
"YBR017C",785.679352902394,958.13328317064,973.678176963104,749.33326247045,888.031072379596,901.797042176458
"YBR018C",25.2427101334102,51.0680176309224,57.4050625873939,41.9980294599957,28.5109126165309,44.3889735786339
"YBR019C",126.213550667051,91.1928886266472,60.716893121282,100.205824676481,129.137663027817,117.981219248474
"YBR020W",100.970840533641,80.2497419914496,104.874633573123,88.4169041263068,99.7881941578583,91.1142089245644
"YBR021W",437.540308979111,295.464959150337,277.089821335305,397.139261033995,285.947682418737,370.297490116499
"YBR022W",120.954652722591,111.863276715354,160.071809137925,123.046858242444,122.429213000398,105.131779528344
"YBR023C",809.870283446912,863.292678998927,786.007780042778,713.966500819927,885.515403619314,966.044240777112
"YBR024W",692.070969490998,733.190824558244,1068.61731893456,674.915701497475,654.073877673357,616.773106566282
"YBR025C",2922.89547753113,3286.59170610437,2897.8517171521,3143.22094169021,2644.80642330996,2746.27570745706
"YBR026C",12134.3811170481,9180.08412174915,2900.05960417469,13188.8548655074,8117.22453317704,8996.94406585891
"YBR028C",235.598627911829,316.135347239044,357.677697659916,267.461134982078,307.750145007849,266.333841471804
"YBR029C",646.844447168638,631.054789296399,791.527497599258,586.498797371168,532.483220926387,605.091797729799
"YBR030W",199.838121889498,213.999311977199,281.505595380489,211.46376236875,256.598213548778,217.272344358577
"YBR031W",5686.97223713955,5571.2775424973,4066.9278956146,3612.56734109402,5379.33836573665,5235.56262051151
"YBR032W",9.46601630002884,10.9431466351977,12.1433786242564,11.7889205501742,20.1253500822571,16.3538323710757
"YBR033W",926.617817813934,1007.98539561987,1152.51702579306,825.961246046582,912.34920372899,719.568624327329
"YBR034C",275.566252289729,272.362760698253,412.874873224718,257.882637035061,288.463351179019,320.067862119624
"YBR035C",3324.67528048791,3943.18050421623,2784.1455354886,3633.19795205682,3200.76921933231,2777.81524131557
"YBR036C",2950.24174684232,2564.34402818132,2016.90479513786,2230.31640658609,2783.16820512548,2325.74858934369
"YBR037C",285.032268589757,494.873408947272,949.391419714591,369.877382261717,480.492733213889,399.500762207705
"YBR038W",966.585442191834,483.930262312075,464.760218255631,665.337203550459,581.119483625175,641.303855122895
"YBR039W",19443.1974802592,18292.0775533237,14439.5811277522,16891.3127257965,15334.6782064265,15530.3000981036
"YBR041W",310.274978723168,338.021640509439,427.226138871566,308.722356907688,348.000845172363,405.341416625947
"YBR042C",144.093803678217,119.158707805486,187.670396920326,151.782352083493,152.617238123783,176.387763430887
"YBR043C",1867.96054987236,4800.39365730671,2455.17036912239,2481.56777581168,3669.52216499822,3542.94097010518
"YBR044C",478.559712945903,734.406729739932,1090.69618916048,624.812789159235,702.710140372145,603.923666846151
"YBR045C",732.038593868897,766.020264463837,568.530908317459,884.169041263068,727.028271721539,940.34536133685
"YBR046C",7603.31464810095,7964.17894006052,5024.04691990826,7161.03242669646,6150.81011888984,7144.28848439277
"YBR047W",2542.15126635219,2648.24148571784,1880.01579973715,3344.36939857755,2142.51122750696,2393.50018059529
"YBR048W",1366.26168597083,1383.70009676166,1458.30937842206,1329.93759956653,1406.25883699772,1571.13603850691
"YBR049C",778.316895780149,852.349532363729,820.230028892955,744.175609729749,939.183003838666,922.823398082126
"YBR050C",1827.99292549446,1958.82324770038,1786.18060127699,1861.17583185876,1855.72498883479,1993.99941838758
"YBR052C",1710.19361153854,1663.35828855005,2222.23828823892,1646.76483935246,1563.06885638864,1581.64921645975
"YBR053C",2888.18675109769,2423.29902710544,1703.38483792978,2977.43924645338,2266.61755301421,2176.22783623671
"YBR054W",14048.6199688317,11794.2802623797,5617.96852898553,13492.4195696744,6552.47856428155,7926.9361764371
"YBR055C",290.291166534218,234.669700065905,351.05403659214,266.724327447692,271.692226110471,316.563469468679
"YBR056W",3329.93417843237,2380.74234574634,1644.87583183109,3263.32056979511,2489.67351642589,2279.02335399776
"YBR057C",1208.49474763702,1026.2239733452,741.850039590936,1288.67637764092,1046.51820427737,1119.06938653503
"YBR058C",1276.860420915,1311.96169104203,1045.43450519735,1170.78717213918,1261.18860515478,1145.93639685894
"YBR058C-A",622.653516624119,471.771210495188,356.57375414862,682.283776841334,394.959995364296,491.783102015918
"YBR059C",1193.76983339253,1243.87100086747,1268.43109447915,954.165757029727,1283.82962399732,1191.49350132123
"YBR060C",292.394725712002,261.419614063055,271.570103778825,310.932779510845,314.458595035268,366.793097465554
"YBR061C",272.410913523052,238.317415610971,270.466160267529,336.721043214352,276.723563631036,271.006365006397
"YBR062C",664.724700179803,533.782374761308,474.695709857296,781.015986449043,615.500290015697,598.08301242791
"YBR063C",205.097019833958,248.04465706448,237.347854928648,209.990147299979,200.414944569144,149.520753106977
"YBR065C",221.925493256232,234.669700065905,247.283346530312,226.199913056468,224.733075918538,178.724025198184
"YBR066C",36.8122856112233,52.2839228126111,30.910418316289,80.312021248062,53.6676002193524,42.0527118113374
"YBR067C",7988.26597763545,20782.2513654221,1959.49973255046,13373.0567491039,13146.046384981,17539.4852179786
"YBR068C",2277.10280995138,3661.09050206446,5442.44151068946,2292.2082394745,3433.0493015317,3155.12151673395
"YBR069C",1471.43964486004,1842.09635025827,1929.69325774547,1410.24962081459,2015.050676986,2272.01456869587
"YBR070C",665.776479768695,530.134659216242,348.846149569548,665.337203550459,534.160333433241,610.932452148041
"YBR071W",1687.05446058292,1269.40500968293,620.416253348372,1727.81366813491,1434.76974961425,1532.58771934652
"YBR072W",2713.5913393416,2099.86824877626,723.082999898904,2083.6917072433,1696.39930068359,1233.54621313256
"YBR073W",141.990244500433,126.454138895617,176.630961807366,131.888548655074,169.388363192331,190.405334034667
"YBR074W",780.420454957934,831.679144275023,1017.83591741495,705.124810407297,758.893409351779,815.355356786486
"YBR076C-A",349.190823512175,288.169528060205,214.165041191431,372.82461239926,342.130951398371,330.581040072458
"YBR076W",195.631003533929,128.885949258995,145.720543491077,198.93803428419,161.841356911484,155.361407525219
"YBR077C",764.643761124552,662.668324020303,474.695709857296,881.95861865991,550.931458501789,613.268713915337
"YBR078W",16774.83266324,9587.41235761484,5203.98971224952,10125.2091375309,11451.3241968043,12235.0028753319
"YBR079C",1544.01243649359,1545.41548592625,2129.50703329005,1130.99956528234,1631.83046916968,1712.47987542835
"YBR080C",830.905875224754,868.156299725681,1001.27676474551,735.333919317118,898.932303674152,869.089377434306
"YBR081C",531.148692390507,434.078149862841,546.452038091538,534.18546242977,537.514558446951,506.968803503345
"YBR082C",1552.42667320473,2757.67295206981,2741.09173854806,1964.32888667278,2303.51402816501,1918.07091095045
"YBR083W",553.236063757241,406.112330684002,279.297708357897,456.083863784866,453.658933104213,488.278709364973
"YBR084C-A",5640.6939352283,4305.52024835944,3379.17108807717,5922.45896139378,4357.9768490621,4850.07942890758
"YBR084W",515.371998557126,496.089314128961,672.301598379286,370.614189796103,493.909633268727,473.093007877546
"YBR085C-A",4900.24110464826,3665.95412279122,3140.71928963722,5058.18372355913,4091.31596047219,3833.80556013359
"YBR086C",2090.93782271748,1698.61953881902,1726.567651667,1783.07423321385,2026.79046453398,2039.55652284986
"YBR087W",556.391402523918,462.043969041679,391.899946510093,549.658420651874,443.596258063084,482.438054946732
"YBR088C",236.650407500721,137.397285530815,125.849560287748,224.726297987696,166.034138178621,183.396548732777
"YBR090C",19.9838121889498,10.9431466351977,15.4552091581445,14.7361506877178,18.4482375754024,23.3626176729652
"YBR091C",83.0905875224754,93.6246989900245,186.56645340903,86.943289057535,104.819531678423,79.4329000880818
"YBR092C",720.469018391084,313.703536875666,246.179403019016,565.868186408363,402.507001645143,425.199641647967
"YBR093C",651.051565524206,651.725177385105,441.577404518415,503.239545985563,420.955239220545,438.049081368098
"YBR094W",447.00632527914,424.350908409332,448.201065586191,439.13729049399,415.923901699981,460.243568157415
"YBR095C",392.313786656751,387.873752958673,430.537969405454,428.085177478202,410.892564179417,379.642537185685
"YBR096W",380.744211178938,369.635175233343,465.864161766927,510.607621329422,394.121439110869,397.164500440409
"YBR097W",383.899549945614,352.612502689703,393.003890021389,392.718415827679,389.090101590305,400.668893091354
"YBR098W",195.631003533929,232.237889702528,316.831787741962,251.251369225588,275.885007377608,279.183281191934
"YBR101C",1513.51082841572,3169.86480866226,2545.69373704866,1947.38231338191,2781.49109261862,1773.22268137806
"YBR102C",372.329974467801,340.453450872816,406.251212156941,354.404424039613,339.615282638089,405.341416625947
"YBR103W",784.627573313502,762.372548918771,640.287236551701,768.490258364483,790.75854698202,696.206006654364
"YBR104W",372.329974467801,492.441598583895,641.391180062997,419.980294599957,413.408232939699,365.624966581906
"YBR105C",219.821934078448,323.430778329175,583.986117475603,268.93475005085,389.090101590305,343.430479792589
"YBR106W",1344.1743146041,1299.80263922514,1249.66405478711,1101.52726390691,1197.4583298943,1249.90004550364
"YBR107C",108.333297655886,130.101854440683,96.0430854827552,102.416247279639,113.205094212696,114.47682659753
"YBR108W",483.818610890363,538.645995488063,568.530908317459,405.244143912239,598.72916494715,606.259928613448
"YBR109C",3267.87918268774,2447.61713073921,2043.39943940896,2628.19247515447,2132.44855246583,2378.31447910786
"YBR110W",851.941467002596,880.315351542568,799.25510217833,809.751480290093,727.028271721539,763.957597905963
"YBR111C",1723.86674619414,1686.46048700213,1399.80037232337,2232.52682918925,1579.83998145719,1393.58014419238
"YBR111W-A",165.129395456059,141.045001075881,163.383639671813,263.040289775763,155.132906884065,183.396548732777
"YBR112C",711.003002091055,622.543453024578,736.330322034456,531.238232292226,765.601859379198,873.761900968899
"YBR114W",181.957868878332,183.601682434983,349.950093080844,223.252682918925,288.463351179019,235.962438496949
"YBR115C",1672.32954633843,3319.42114600996,3077.79450949335,1720.44559279105,2294.28990937731,2208.93550097886
"YBR117C",2857.68514301982,1378.83647603491,198.709832033287,2771.86994435972,1563.06885638864,1170.46714541556
"YBR118W",5720.6291839841,7734.37286072137,5470.04009847186,4181.38275763992,6182.67525652008,5578.9931003041
"YBR119W",514.320218968234,363.5556493249,460.344444210447,497.345085710476,360.579188973774,441.553474019043
"YBR120C",476.456153768118,390.30556332205,950.495363225887,596.814102852571,455.336045611068,435.712819600801
"YBR121C",2852.42624507536,3025.17209204131,3582.29669415564,2542.72280116571,2663.25466088536,2721.74495890045
"YBR122C",673.13893689094,635.918410023153,1485.90796620447,795.752137136761,649.042540152793,540.844599129145
"YBR123C",318.689215434304,327.078493874241,301.376578583818,349.246771298912,370.641864014902,335.253563607051
"YBR125C",651.051565524206,778.179316280723,642.495123574293,724.28180630133,731.221052988676,636.631331588302
"YBR126C",6259.14033349685,8164.80329503915,7171.21704937905,5747.83557574433,7720.58742530589,6348.7913526283
"YBR127C",4955.98542285955,5459.41426578195,4319.73095970139,3555.09635341192,4852.72503858425,4948.20242313403
"YBR128C",241.909305445182,198.192544615247,168.903357228294,316.090432251547,219.701738397974,202.086642871149
"YBR129C",567.960978001731,353.828407871391,379.756567885837,535.659077498542,432.695026768528,406.509547509595
"YBR130C",274.514472700836,302.760390240469,369.821076284172,292.512591151198,247.374094761077,294.368982679362
"YBR131W",44.1747427334679,70.5225005379405,108.186464107012,54.5237575445558,74.6315065550369,93.4504706918609
"YBR132C",1047.57247053653,1240.2232853224,2394.4534760011,769.227065898869,1175.65586730519,1351.52743238104
"YBR133C",380.744211178938,368.419270051655,395.211777043981,383.876725415049,429.340801754819,379.642537185685
"YBR135W",236.650407500721,268.715045153187,137.992938912005,268.197942516464,347.162288918936,325.908516537865
"YBR136W",319.740995023196,305.192200603846,376.444737351948,333.773813076808,346.323732665508,425.199641647967
"YBR137W",838.268332346999,711.304531287848,545.348094580242,810.488287824479,589.505046159449,599.251143311558
"YBR138C",601.617924846278,269.930950334876,280.401651869193,569.552224080293,386.574432830022,371.465621000147
"YBR139W",3125.8889381873,2749.16161579799,2745.50751259324,2572.93191007553,2584.43037306319,2665.67467648533
"YBR140C",1675.48488510511,1805.61919480761,2302.82616456353,1732.23451334123,2152.57390254809,2133.00699354173
"YBR141C",105.177958889209,86.3292678998927,64.0287236551701,90.6273267294644,91.4026316235845,86.4416853899713
"YBR142W",310.274978723168,303.976295422157,358.781641171212,341.141888420667,281.7549011516,292.032720912065
"YBR143C",2135.11256545095,1829.93729844139,2046.71126994285,2357.78411003485,1881.72023269104,2052.40596257
"YBR145W",1186.40737627028,1614.7220812825,979.197894519584,1085.31749815042,1084.2532356816,892.451995107272
"YBR146W",706.795883735487,887.6107826327,2505.951770642,719.860961095014,779.857315687464,749.940027302184
"YBR147W",1531.39108142689,1888.30074716244,1073.03309297975,2082.21809217452,1550.49051258723,1436.80098688736
"YBR148W",180.90608928944,189.681208343426,186.56645340903,262.303482241377,180.289594486887,249.980009100728
"YBR149W",15212.9399737352,13359.150231213,7138.09874404017,13641.2546916204,13382.5192484476,13848.1916256501
"YBR150C",336.56946844547,294.249053968648,449.305009097487,330.089775404879,431.856470515101,407.677678393243
"YBR151W",1921.60130890586,1704.69906472746,1777.34905318662,1909.80512912823,1615.05934410114,1442.6416413056
"YBR152W",85.1941467002596,74.1702160830064,81.6918198359067,59.6814102852571,73.7929503016095,85.2735545063231
"YBR153W",317.637435845412,361.123838961523,359.885584682508,377.982265139961,340.453838891517,343.430479792589
"YBR154C",723.62435715776,539.861900669752,560.803303738386,828.17166864974,517.389208364694,557.198431500221
"YBR155W",96.7637221780726,115.51099226042,177.734905318662,154.729582221037,136.684669308663,143.680098688736
"YBR156C",273.462693111944,252.908277791235,209.749267146247,278.513247997866,289.301907432446,292.032720912065
"YBR157C",41.0194039667917,48.6362072675452,25.3907007598088,69.2599082322736,56.1832689796345,72.4241147861922
"YBR158W",376.53709282337,238.317415610971,248.387290041608,355.141231573999,224.733075918538,325.908516537865
"YBR159W",1236.8927965371,1157.54173296758,1177.90772655287,1338.04248244478,1184.87998609289,1098.04303062937
"YBR160W",951.860527947345,716.168152014603,469.175992300815,911.430920035346,845.2647034548,802.505917066355
"YBR161W",149.352701622677,103.351940443534,147.928430513669,149.571929480336,144.231675589509,120.317481015771
"YBR162C",3571.84348387755,1755.76708235838,976.990007496992,1884.01686542472,2022.59768326684,2472.93308068337
"YBR162W-A",504.854202668205,352.612502689703,294.752917516042,559.23691859889,395.798551617724,339.926087141644
"YBR163W",188.268546411685,161.715389164588,219.684758747911,209.253339765593,202.930613329426,232.458045846004
"YBR164C",451.213443634708,314.919442057355,341.118544990475,489.240202832231,353.870738946355,358.616181280016
"YBR165W",519.579116912694,468.123494950122,423.914308337678,610.076638471517,455.336045611068,421.695248997022
"YBR166C",326.051672556549,432.862244681152,438.265573984526,417.7698719968,384.897320323168,391.323846022168
"YBR167C",334.465909267686,434.078149862841,149.032374024965,456.083863784866,423.470907980827,558.366562383869
"YBR168W",256.634219689671,243.181036337726,128.05744731034,314.616817182775,298.526026220148,348.103003327182
"YBR169C",798.300707969099,1541.76777038118,1043.22661817475,747.122839867292,904.802197448144,773.302644975149
"YBR170C",623.705296213012,757.508928192016,746.265813636121,546.71119051433,709.418590399564,725.40927874557
"YBR171W",652.103345113098,391.521468503739,298.06474804993,601.234948058886,413.408232939699,525.658897641718
"YBR172C",872.977058780438,1088.23513761132,1438.43839521874,811.225095358865,1018.00729166084,1022.11452319223
"YBR173C",1963.67249246154,2688.36635671356,1660.33104098924,2214.1066408296,2349.63462210352,1854.99184323344
"YBR175W",27.3462693111944,70.5225005379405,79.4839328133146,39.787606856838,72.1158377947547,64.2471986006544
"YBR176W",217.718374900663,311.271726512289,419.498534292494,268.93475005085,286.786238672164,286.192066493824
"YBR177C",3736.97287933361,4498.84917224793,4908.13285122218,3075.4346485267,3504.32658307302,3810.44294246063
"YBR179C",1088.59187450332,1167.26897442108,1812.67524554809,935.008761135694,1039.80975424995,1044.30900998155
"YBR180W",17.8802530111656,27.9658191788385,20.9749267146247,26.525071237892,38.5735876576595,38.5483191603926
"YBR181C",2255.01543858465,1894.38027307088,1723.25582113311,2647.3494710485,1898.49135775959,2317.57167315815
"YBR182C",128.317109844835,86.3292678998927,86.1075938810908,87.6800965919209,126.621994267534,98.1229942264539
"YBR183W",380.744211178938,662.668324020303,814.710311336475,473.767244610127,550.092902248362,549.021515314683
"YBR184W",47.3300815001442,40.1248709957248,26.4946442711049,57.4709876820994,45.2820376850786,35.0439265094478
"YBR185C",622.653516624119,812.224661368004,1940.73269285843,621.865559021691,673.360671502187,635.463200704654
"YBR186W",153.559819978246,143.476811439258,119.225899219972,127.467703448759,103.980975424995,105.131779528344
"YBR187W",344.983705156607,310.055821330601,378.65262437454,354.404424039613,330.391163850388,394.828238673112
"YBR188C",253.478880922995,277.226381425008,185.462509897734,351.457193902069,236.472863466521,205.591035522094
"YBR189W",4620.46773400297,4255.6681359102,3167.21393390833,5546.68711885698,3989.85065380748,4875.77830834784
"YBR191W",2960.75954273124,2474.36704473636,1938.52480583584,3082.06591633618,2576.88336678234,3093.2105799006
"YBR192W",244.012864622966,257.771898517989,401.835438111757,268.93475005085,258.275326055633,296.705244446658
"YBR193C",440.695647745787,364.771554506589,253.907007598088,400.086491171538,346.323732665508,364.456835698258
"YBR194W",104.126179300317,88.76107826327,83.8997068584988,146.624699342792,93.0797441304393,93.4504706918609
"YBR195C",73.6245712224466,64.4429746294974,87.2115373923869,89.1537116606927,77.9857315687464,89.9460780409161
"YBR196C",8783.41134683787,3695.13584715175,3181.56519955518,5145.86382015105,3243.53558825711,2906.30963851687
"YBR196C-A",43.1229631445758,52.2839228126111,47.4695709857296,48.6292972694687,46.1205939385059,50.2296279968752
"YBR196C-B",27.3462693111944,29.1817243605271,24.2867572485128,20.6306109628049,22.6410188425393,24.5307485566135
"YBR197C",186.164987233901,186.03349279836,162.279696160517,137.783008930161,194.545050795152,150.688883990626
"YBR198C",363.915737756664,348.964787144637,412.874873224718,331.56339047365,450.304708090503,450.898521088229
"YBR199W",1976.29384752824,2099.86824877626,2165.93716916282,2262.73593809907,1911.90825781443,1874.85006825546
"YBR200W",655.258683879774,668.747849928746,788.21566706537,641.022554915724,664.136552714485,638.967593355599
"YBR201C-A",654.206904290882,594.57763384574,206.437436612359,1027.84651046832,596.213496186868,512.809457921587
"YBR201W",180.90608928944,171.442630618097,173.319131273478,173.149770580684,148.424456856646,169.378978128998
"YBR202W",1085.43653573664,913.144791448161,747.369757147417,1007.9527070399,940.021560092094,1121.40564830233
"YBR203W",725.727916335545,714.952246832914,707.627790740759,599.024525455728,737.929503016095,770.966383207852
"YBR204C",1020.22620122533,801.281514732807,727.498773944088,832.592513856055,793.274215742302,777.975168509742
"YBR205W",527.993353623831,597.009444209117,596.12949609986,664.600396016073,608.791839988278,532.667682943607
"YBR207W",905.582226036093,1051.75798216066,1122.71055098807,888.589886469383,906.479309954998,934.504706918609
"YBR208C",902.426887269416,622.543453024578,1195.57082273361,648.390630259583,1146.30639843523,837.549843575803
"YBR210W",317.637435845412,250.476467427858,190.982227454214,388.297570621364,249.889763521359,233.626176729652
"YBR211C",210.355917778419,176.306251344851,207.541380123655,240.936063744186,224.733075918538,230.121784078707
"YBR212W",2436.97330746298,2796.58191788385,1852.41721195475,2353.36326482853,2856.96115542709,3171.47534910503
"YBR213W",12.6213550667051,18.2385777253294,33.1183053388811,10.3153054814025,20.1253500822571,17.5219632547239
"YBR214W",2100.40383901751,2501.11695873351,1602.92597840184,2273.05124358047,3286.3019571819,3034.80403571818
"YBR215W",598.462586079601,503.384745219093,447.097122074895,606.392600799587,534.998889686669,549.021515314683
"YBR216C",669.983598124264,564.180004303524,569.634851828755,673.442086428703,589.505046159449,638.967593355599
"YBR217W",197.734562711714,139.829095894192,153.448148070149,238.725641141028,184.482375754024,212.599820823984
"YBR218C",2403.31636061843,3774.16968396151,4436.74897189877,2141.1626949254,3187.35231927747,3231.05002417109
"YBR220C",300.808962423139,344.101166417882,279.297708357897,283.670900738568,344.646620158653,377.306275418388
"YBR221C",10163.3461674643,10324.2508977182,7777.28203708058,8869.68909893734,8885.34206131653,9076.37696594699
"YBR221W-A",599.514365668493,531.350564397931,557.491473204498,543.763960376787,460.367383131632,527.995159409014
"YBR222C",20841.0125538968,21775.6458988617,17235.870041865,17384.9737738351,16797.9588686573,18044.1177597147
"YBR223C",198.786342300606,171.442630618097,158.967865626629,139.256623998933,182.805263247169,210.263559056687
"YBR225W",448.058104868032,417.0554773192,412.874873224718,337.457850748738,396.637107871151,496.455625550511
"YBR226C",27.3462693111944,38.9089658140361,43.0537969405454,47.8924897350828,37.7350314042321,38.5483191603926
"YBR227C",344.983705156607,358.692028598146,386.380228953613,399.349683637152,373.996089028612,367.961228349202
"YBR228W",326.051672556549,310.055821330601,295.856861027338,386.823955552592,314.458595035268,357.448050396368
"YBR229C",563.753859646162,618.895737479512,581.778230453011,573.236261752222,621.370183789689,647.144509541137
"YBR230C",16965.2047688295,15218.2692540149,8377.82730722562,14850.3558555476,12522.9990886845,14553.7426793737
