"","chr","tracking_id","ratio","l2All[, 3]","l3All[, 3]","l4All[, 3]","l5All[, 3]","l7All[, 3]","l8All[, 3]","l9All[, 3]","l11All[, 3]","l18All[, 3]","l49All[, 3]","l59All[, 3]","l61All[, 3]","l69All[, 3]","l76All[, 3]","l77All[, 3]"
"6374","15","YOR182C",0.0427677901546065,-0.59838846596452,-0.00567483302385435,-0.832363125150586,0.134786702102979,0.111212171281241,0.110625434062804,-0.150184091298765,-0.406848030138604,-0.271882519217511,0.533399992587143,0.322199313996237,0.246988343804068,-0.0794505570826615,-0.332370909078038,0.344636581663423
"6371","15","YOR179C",0.0201083769404784,-0.471128736949158,-0.00295514132306132,-0.285981061899567,0.201440145503607,0.203374883033403,0.0795117897117936,-0.206231023017138,-0.230788682473149,-0.0671873426338431,0.477316934545833,0.317845659961564,0.183483272759948,-0.108663718058559,-0.648459447908297,1.80032262296258
"6307","15","YOR120W",0.00345809726855198,-0.944256394213927,0.0333276398378665,-0.586249088087444,0.228080010357868,0.0726020889509108,0.0535901503934232,-0.350075357489814,-0.520860884847657,0.317596302341182,0.720902106846868,0.221598638445286,0.116057641897355,-0.0220321877418979,-0.656825718832454,0.623684308187069
"6100","15","YOL095C",0.0556826879452847,-0.950438863488464,0.00406983190758948,-0.806728192325419,0.415747977220652,0.187210116825212,0.0553919473283041,-0.261433283735519,-0.174360119342827,-0.284932963300268,1.45315161240589,0.385121529653735,0.0802306557749068,-0.0875850262685321,-0.346053384022752,0.520144593043948
"6150","15","YOL142W",-0.00338272636673066,-0.621281496491521,0.0357283427084301,-0.488031399509949,0.347330827345239,0.158660313756603,0.0564565014517704,-0.466001842962479,-0.441435645541687,-0.198031558733156,1.00261856773118,0.163311329189198,0.0821949870008285,-0.0865350995616881,-0.773312836070086,0.462982894162077
"6497","15","YOR299W",0.0544658332649782,-1.10991439961096,-0.0150665458595136,-0.725623789041649,0.242581590813676,0.154711289508219,0.0554157485295663,-0.550583724213988,-0.325996260231913,-0.237136180886987,1.30176987252034,0.421162885120935,0.0688961886115589,-0.0246985126287618,-0.265851604371409,0.403371789318474
"6228","15","YOR044W",0.0826962422312679,-0.449987695772465,0.0679024377585207,-0.829982696555635,0.542788277537564,0.0981980900760207,0,-0.312657400199273,-0.280066655278193,-0.121338564591675,1.24142756157024,0.304219433093989,0.0627212800519206,-0.148528151088246,0.174620454768894,0.381876779429357
"6348","15","YOR159C",0.095269445736309,-0.955486488032455,-0.0127068581166656,-0.637941760452142,0.146747308403322,0.0605261975127243,0.116515597144259,-0.669347195241731,-0.299176031743663,-0.243736174221534,0.785230978983482,0.25084800627465,0.0718848412549735,-0.131039316159717,-0.440529246204046,0.40234121211242
"6241","15","YOR057W",0.0581220176213159,-0.669522060741253,-0.0428142218346345,-1.15655793187102,0.319863608796962,0.480313358231803,0.123588365843969,-0.222518611660323,-0.244750239122258,0.255501935396556,1.70794519435974,0.197302121705856,0.595116530701067,-0.0522951338926603,-0.380202695259352,0.286563977387283
"6324","15","YOR137C",0.0628766541692376,-0.605146867148464,0.0156471274327893,-1.1066039697399,0.343864979822511,0.632406666545756,0.186719717220233,-0.543374126591173,-0.212360127840733,-0.197630314984674,0.495203994853081,0.174950119660825,0.100544653990166,-0.154239910036004,-0.423510143643802,0.331042650925066
"6587","15","YOR381W",0.0531519473042693,-0.624248995051111,-0.0178128599533572,-0.119168719060469,0.198221948388226,0.0933568968905146,0.151546652820797,-0.380967170048709,-0.236882375105791,-0.354441860267826,1.39367984622257,0.140278078087764,0.181919011592411,-0.058664900976599,-0.374372705669766,0.5703427125044
"6231","15","YOR047C",0.0546221841560547,-0.573676405990488,-0.00330364111421331,-1.51485689196231,0.174566889736632,0.0312542828557016,0.115367379436165,-0.379320119288873,-0.137339783959092,-0.401277759928832,1.00583334393392,0.129964109899265,0.233294371077683,-0.0885204654043834,-0.283383465667169,0.563598377154036
"6416","15","YOR220W",0.0957166084743079,-0.459756028393659,0.0601062999663293,-0.538018837782001,0.155403180954936,0.107145090024587,0.283910782439331,-0.383839193236026,-0.219259513884149,-0.27233983544379,0.998850215128885,0.151082362262928,0.240007852008165,-0.115053562906499,-0.335766591291094,0.882060052848683
"6580","15","YOR375C",0.0787206098268753,-0.472572976077543,-0.012864368150839,-1.28369339864928,0.132890734420482,0.168222258568373,0.0857366684289959,-0.333196087285657,-0.330780020101148,-0.551725003861499,1.2327669372984,0.147187939611933,0.13085471272326,0.346668475194244,-0.188479788923668,1.00411852640682
"6343","15","YOR154W",0.112611232828083,-0.282725257373941,0.00335834142455372,-0.760171510805351,0.123700128520728,0.136405823476661,0.225382818744703,-0.251661378622853,-0.191348527338222,-0.156279336321405,0.417470917246017,0.26802142138863,0.252556276597729,-0.0781874885987039,-0.324368558467624,0.569404920455394
"6033","15","YOL033W",0.0259740220317242,-0.517449803929476,-0.000530694415921051,-1.0443167465613,0.0941743329561551,0.171828361811675,0.181103859508969,-0.310480090557407,-0.383286987243985,-0.375177901857062,0.548705750880739,0.282654469279664,0.104074303909258,-0.0696675369718457,-0.409848449519722,1.16917070811987
"6428","15","YOR231W",0.0438127721298322,-0.595906288783207,-0.00236058516430559,-0.812421686598766,0.142821067702443,0.112660057043584,0.110626203946866,-0.145711283754853,-0.400926595798258,-0.271085736013251,0.553804074125794,0.322907192341069,0.250161515628675,-0.0789788642139484,-0.330471611206124,0.345711621734318
"6462","15","YOR266W",0.0208407649107087,-0.470427362438678,-0.00266091936436463,-0.274840746055701,0.202699385771543,0.206387416605351,0.0817536456373087,-0.205400132638565,-0.225344375489462,-0.0664292868007371,0.509660186634549,0.318365026947318,0.184515500184958,-0.108421198280061,-0.644622907106297,1.80869123647297
"6190","15","YOR010C",0.00479591204064946,-0.932892823154032,0.0335736611579174,-0.581712864232635,0.24092800468228,0.0726994375203065,0.0550110659981636,-0.341296988721307,-0.520731322913808,0.321876954277414,0.727446684636068,0.223697175976969,0.116800421838611,-0.0217182398976046,-0.627292725095745,0.654584933729057
"6066","15","YOL064C",0.058507933985184,-0.928165976045125,0.00428764297382923,-0.781546368358496,0.416645040425685,0.188478885477731,0.0573385073418687,-0.257472428233645,-0.171063715630634,-0.279104290472705,1.4558571365617,0.390358052219633,0.0828832536773784,-0.0871412552595267,-0.340249245228599,0.522126672396179
"6205","15","YOR023C",-0.000820191795092228,-0.617133849159425,0.0361608234122596,-0.486871080019923,0.351259029448417,0.158764838078117,0.0586357296568592,-0.46392803979218,-0.439607830184724,-0.19764643928306,1.04494304231358,0.163526319935521,0.0823581976827882,-0.0843664267040519,-0.770936951377915,0.463481266512576
"6091","15","YOL086W-A",0.0554395642689328,-1.09784178400499,-0.0150310480085112,-0.709201287776888,0.249210817192643,0.1551722902227,0.0556136680067371,-0.524051077616863,-0.313576669898567,-0.234628063522803,1.31087005123612,0.427146810325837,0.0705669498598226,-0.023765565930879,-0.262046553542705,0.404940514972261
"6140","15","YOL132W",0.0849052493597063,-0.449428662063616,0.0688957605324106,-0.820153915857094,0.555709170583451,0.098927639715143,0.00330443927634126,-0.309251434399449,-0.280036621068269,-0.121072068563356,1.2777473507696,0.305250244249847,0.0679330088440437,-0.145626090240176,0.196669440754729,0.38280102026264
"6123","15","YOL115W",0.100139322196926,-0.949728094914131,-0.0125427103880949,-0.589794724204888,0.15089054460212,0.0609421259831209,0.119780995145233,-0.664619733802401,-0.298156392049663,-0.242573900892127,0.800863520556643,0.254048952033775,0.0720193185857746,-0.129932307815167,-0.439440025273637,0.410222557146716
"6581","15","YOR376W",0.0581671668494056,-0.667227994515021,-0.0373552936886364,-1.09616667646345,0.339855933045963,0.484486241064268,0.123939398418166,-0.222109285627986,-0.23657653133787,0.257756419591197,1.77618442040606,0.197886970730088,0.597240505420344,-0.0520455679814728,-0.379932989347211,0.289707355335764
"6166","15","YOL157C",0.0663813532236577,-0.590435280728466,0.016293583678402,-1.06142224184398,0.363869499512148,0.634146270439126,0.188742968135454,-0.533229275748503,-0.20240174934597,-0.196971617852542,0.502776673247017,0.175942287831751,0.104614605653324,-0.153872039189574,-0.420558739625405,0.331568664770503
"6498","15","YOR300W",0.0609620849726306,-0.609644877841784,-0.0177564233000343,-0.107883528734456,0.202303954508283,0.0944466554339559,0.153908443575055,-0.377978270611959,-0.234962456447175,-0.351741699243563,1.39500807722746,0.140974497065864,0.1853234050196,-0.058629233927754,-0.369458743485826,0.574572170050541
"6159","15","YOL151W",0.0563867247558974,-0.565944195324469,-0.00217620029023841,-1.38687715757632,0.180899674003949,0.0330356034406068,0.115508677796773,-0.376777808448935,-0.136969055845831,-0.400468768789017,1.0113032622838,0.130424717611678,0.236625038035743,-0.0837171441607454,-0.28268743272556,0.576480783660478
"6235","15","YOR051C",0.0998235521764096,-0.450688765394475,0.0611993825506805,-0.488734869724292,0.155652308044496,0.113107935464139,0.289449484604709,-0.377631021931139,-0.218289221537819,-0.267293934125974,1.00678676652092,0.151166648638948,0.241828900800858,-0.112393377258901,-0.335503461264103,0.916170028072933
"6182","15","YOR004W",0.0838047106668593,-0.471828735705022,-0.0104992007945341,-1.22305382818667,0.136929438361641,0.171584946785471,0.0881006569611939,-0.33046385814365,-0.330123368438945,-0.546057308400618,1.24784818850508,0.152619375881889,0.131956835337036,0.346907667233454,-0.184838582280335,1.01557945428235
"6558","15","YOR353C",0.112719180435312,-0.281250390520516,0.00341975459855461,-0.649781030876237,0.141668513202639,0.139070697287999,0.226241579338475,-0.248621107447083,-0.186592229819567,-0.154971316470821,0.421801034792283,0.272697240619375,0.253381750179339,-0.0758391295586563,-0.319447167017429,0.574620669041652
"6246","15","YOR062C",0.0306200145928956,-0.512640009416211,0,-1.04028460147036,0.100371066522961,0.181868043849363,0.181150067341919,-0.304334034872624,-0.374421475091336,-0.374304532942711,0.559076065271231,0.284896297650952,0.104116814825203,-0.0692018153205503,-0.400682570126208,1.20134743003606
"6073","15","YOL071W",0.0442277315980106,-0.590885706590685,-0.00167383685581214,-0.782453896603155,0.15349834289579,0.115602921037634,0.113081444771001,-0.144854645112373,-0.399999179199758,-0.268738493824953,0.555079564268694,0.331979784771129,0.251133134961255,-0.0769632829570748,-0.310779672377961,0.356326738346137
"6322","15","YOR135C",0.0213935982325861,-0.459027631406774,-0.00202338661441315,-0.25998564257671,0.204773070240717,0.206789361840956,0.082593179774597,-0.204427522542308,-0.223709345136037,-0.0661620281173943,0.593193164101589,0.321462367618798,0.184886611641423,-0.107781330548801,-0.63701317124427,1.81189533401535
"6131","15","YOL123W",0.00542288952891969,-0.879426756656535,0.03399160051703,-0.581386076177522,0.245710008135241,0.0729502629798496,0.056790401941103,-0.337832571861954,-0.516551220813063,0.322263222187222,0.768911391595639,0.224157336979268,0.117814919044715,-0.0211938063282008,-0.611088760404028,0.683193516593582
"6308","15","YOR121C",0.0595003310984111,-0.911725276850855,0.00431572506723,-0.75509306197316,0.446399241577862,0.189903043261307,0.0573797003085042,-0.256352085898968,-0.168898647320829,-0.27905157382848,1.47309214814183,0.39044214046396,0.084774866177075,-0.0859342913682466,-0.34006014524896,0.5269290077109
"6192","15","YOR011W-A",0,-0.605032828680165,0.0365637032894711,-0.420274978342344,0.358315537315395,0.164080307165946,0.0658250629428029,-0.458367071059832,-0.427651713083934,-0.197373023687001,1.05001101799082,0.16374269746755,0.0842477744348312,-0.0835643093549775,-0.76616986810023,0.470370456577675
"6212","15","YOR030W",0.0581860082850817,-1.07962523579646,-0.0137601215916316,-0.671406302909138,0.256446072043254,0.155214343899054,0.0583400991237543,-0.518733433055028,-0.312459703705368,-0.234093854980267,1.37487689331628,0.427783010253475,0.0716994222472797,-0.0223599275499562,-0.262038089591655,0.407045869022477
"6347","15","YOR158W",0.0861478279309152,-0.441711475600546,0.0692963148814184,-0.811250050916585,0.557720298791218,0.0995608491292007,0.00432576881316704,-0.308674699362772,-0.279382399921278,-0.120702575332803,1.30028644639516,0.305662530045427,0.0680941153803349,-0.145530425118921,0.197688947004787,0.400561525462995
"6203","15","YOR021C",0.101215634069905,-0.944170828632597,-0.0120410207609314,-0.561299472525248,0.151396000399876,0.0614306784245064,0.121510214344745,-0.644017686492758,-0.297761485422569,-0.241182036589814,0.832725233538496,0.256446071541606,0.073894173508788,-0.128681337838813,-0.437240109594548,0.412484537924147
"6551","15","YOR346W",0.0583762689216657,-0.665869807293548,-0.0371066074410315,-1.0673708180097,0.373577831543899,0.486490673441207,0.129913197496229,-0.214708627232454,-0.224422113116753,0.260282725761415,1.81181359887981,0.205764093127597,0.608816348410422,-0.0516016905308897,-0.37284410371541,0.29362476774093
"6201","15","YOR020C",0.0668275421191554,-0.589180686297837,0.016725415634653,-1.05625684907369,0.370580481489413,0.634610178850687,0.188814929519548,-0.53259767489421,-0.193330742479259,-0.193090346571301,0.509956655619217,0.177259264060425,0.119137096027328,-0.151918314079748,-0.416687837074997,0.332563679145667
"6010","15","YOL013C",0.0693218135094548,-0.609064345159507,-0.0174697284396153,-0.0922660406620559,0.205923301175553,0.0949002618579979,0.160873331375014,-0.377312896517415,-0.234708997414468,-0.351686261934771,1.40310068426214,0.140990955593479,0.186568200658145,-0.0579784470000069,-0.359849045843062,0.58368713869849
"6437","15","YOR241W",0.0585634438267039,-0.564692963359495,-0.00145111597768318,-1.20626092744244,0.184076441614895,0.0348951443634263,0.122570293906944,-0.370992326103688,-0.136377216288923,-0.398536447972989,1.09910595399161,0.131735678498959,0.240997401855946,-0.0776543564403072,-0.281081851349606,0.587443856914925
"6127","15","YOL119C",0.103419343797577,-0.446959827680851,0.0615135476435855,-0.4855146785146,0.162833839924698,0.113283147612149,0.294892168988334,-0.374112396568785,-0.212911874700594,-0.266272361122149,1.02953691996603,0.152181586294872,0.248624660367341,-0.111591614858403,-0.33297350816619,0.921344847306053
"6563","15","YOR358W",0.0855728273755957,-0.462375627296901,-0.0101194909196263,-1.16708028012403,0.137068820172856,0.173578732620485,0.0890656465704733,-0.328448888624156,-0.325165495075529,-0.545102718940044,1.25192513115067,0.154130278593147,0.133548843757407,0.350015355997804,-0.180870778287695,1.04947939033719
"6321","15","YOR134W",0.112984593892935,-0.278174309187071,0.00502146388311768,-0.647371378499733,0.148651554451113,0.147997830483373,0.226246387223231,-0.247643013624197,-0.182959225553546,-0.15476713144376,0.422577378740556,0.273538608535354,0.253994063559403,-0.0757404055154805,-0.318937165006973,0.578630557314602
"6378","15","YOR186C-A",0.0340050587368638,-0.50731564713215,0,-1.01292562152717,0.105996415792984,0.182006647638806,0.181491897576637,-0.302992398410997,-0.370427172963439,-0.37351051537577,0.567066321297807,0.285183433267228,0.106131248368737,-0.0675217784287412,-0.398907361821144,1.20881528847003
"6429","15","YOR232W",0.0443075210236536,-0.588974773999385,-0.000800394263961422,-0.777542901363596,0.166272468307595,0.115821953069854,0.116996550958641,-0.141426766171597,-0.396388525118777,-0.26648937551874,0.55967382991089,0.335138664345861,0.258846887969901,-0.076544053183664,-0.31048926526437,0.361796246186332
"6089","15","YOL085W-A",0.0239189853570929,-0.457578934898691,-0.00149148832297089,-0.229439557961928,0.229665892457662,0.210826357504058,0.0885177397707445,-0.202060275162426,-0.214490021156557,-0.0652055447101533,0.598308852595284,0.323445277206975,0.186620539183644,-0.106402632740038,-0.61863077442158,1.81764995381718
"6467","15","YOR271C",0.00722263654274034,-0.866102108021415,0.0344918314914258,-0.574424981417099,0.250256059937151,0.0735055503927439,0.0606367638925787,-0.337185696369741,-0.514265684899318,0.322492309246321,0.770985115765353,0.225985937169267,0.118565763840451,-0.0208498925721965,-0.600730336654225,0.688349240235645
"6122","15","YOL114C",0.062667248990564,-0.906049480073379,0.00437297055467403,-0.684173189853426,0.47400089680754,0.191690193614999,0.0634634096278904,-0.250203315426105,-0.16851389181725,-0.277324863749819,1.48150248505047,0.392708171124963,0.0879422871399475,-0.0848850471396926,-0.334380590365782,0.52846207764109
"6048","15","YOL047C",0.000582505751471218,-0.600840867473937,0.0378906218236181,-0.418674628072688,0.405495332784831,0.169200018086256,0.0669452405097535,-0.453672789278422,-0.416414684269153,-0.195474832117643,1.07726960725333,0.164179735578769,0.0896404871461531,-0.0831681714606749,-0.75767283864477,0.473780761670107
"6516","15","YOR316C",0.060004841635914,-1.07262070748573,-0.0122770274427207,-0.666904040636591,0.257870537153841,0.155285064033032,0.0605171405391464,-0.518528880362605,-0.306939086212979,-0.228866010079877,1.38671039864613,0.431748030875696,0.0718641841283703,-0.0221524366853649,-0.261522286071137,0.410357815067694
"6257","15","YOR072W-A",0.0889804270614174,-0.436400479069604,0.0695552559226265,-0.804580257348607,0.566650543743012,0.100054985669538,0.00702761941840924,-0.308373224508569,-0.267198814694736,-0.120467648243855,1.34032881178907,0.307373157032589,0.0695294537110477,-0.142945208516539,0.203249479425716,0.401149455838705
"6199","15","YOR018W",0.103916749174071,-0.932973176282964,-0.0118253764953195,-0.536819740242238,0.182434600218148,0.061502647146189,0.121958192214751,-0.642154538720134,-0.29600830192247,-0.240941092188186,0.841192066284596,0.256503842412782,0.0740492051200447,-0.127122488821999,-0.433328600698585,0.425391627232996
"6562","15","YOR357C",0.0612449461579963,-0.661194807502024,-0.0369611694771564,-1.06723261725675,0.377106081672598,0.487004632529449,0.130091063292248,-0.213131569994496,-0.220044106939059,0.261100692517249,1.8845215567872,0.207061629420769,0.608893625029644,-0.0504060375393959,-0.367236114022787,0.295805890527995
"6586","15","YOR380W",0.0679631479685154,-0.588913515633815,0.0167806434018367,-1.03705890821522,0.371595996185724,0.636732004518981,0.192709644586952,-0.527909022187253,-0.19216642413354,-0.192109936148693,0.520047716520165,0.178851902461007,0.119898651487342,-0.147592506945992,-0.415966859819347,0.337669225772203
"6570","15","YOR365C",0.0712328922611403,-0.599003084980283,-0.0172166095234273,-0.0853386500120044,0.212049945471465,0.0961757917687293,0.162388124109344,-0.376624572745925,-0.23348737933841,-0.347752744351842,1.46867389827202,0.143071860815438,0.187400866213401,-0.0575891289873636,-0.359589799636105,0.60679271345873
"6559","15","YOR354C",0.0592114267479941,-0.560375364486654,-0.00020235007655656,-1.2044268057241,0.184649785491444,0.0357252161417472,0.122767551584046,-0.366796273964075,-0.135313486894352,-0.38405544974005,1.12356236612452,0.134343833010347,0.243697354499061,-0.0770659896456668,-0.281074874176795,0.590058149301942
"6385","15","YOR192C",0.109051812727827,-0.436555989393035,0.0632889704368002,-0.475449254950032,0.175222142163313,0.114992593172044,0.296709776755419,-0.373947209716277,-0.211637422591993,-0.263186461349814,1.06127343239038,0.152614567992406,0.249633531566881,-0.110579696201748,-0.331840022628923,0.937699078300897
"6519","15","YOR318C",0.0876642598087861,-0.459350102942257,-0.00939269025557345,-1.16661775335224,0.140522007697137,0.17361284419298,0.0932399483015572,-0.327419962362168,-0.324047883144528,-0.536541062744967,1.26297716356919,0.154968023642486,0.136897391673514,0.35199456380427,-0.179088543976398,1.05723901329189
"6341","15","YOR152C",0.1145958043632,-0.273347641396053,0.00742436043715764,-0.618237947807329,0.155906746236643,0.153299968283186,0.230794018230845,-0.247290152547475,-0.181135213856094,-0.154014793429765,0.43633872874087,0.274254852469231,0.259900245722978,-0.0754772888180446,-0.317748473462288,0.580560457446718
"6401","15","YOR205C",0.0360247013509636,-0.501775071755017,0.00137545369102751,-0.978175260409801,0.117246120204274,0.183063007296998,0.191345398010309,-0.302208956701206,-0.369171264447886,-0.372512143199128,0.593427806463592,0.293661119198247,0.107843158933527,-0.0666748411368577,-0.3953283121774,1.25683574631407
"6379","15","YOR186W",0.0485236173820836,-0.586135223051357,0,-0.745052461050116,0.172318528837204,0.116427336433991,0.119056685397496,-0.140842931311105,-0.388544330498364,-0.261449941524337,0.583622608948223,0.336877733384842,0.265790275199303,-0.076104430573035,-0.304256836132526,0.362318469983215
"6112","15","YOL104C",0.0256563778455539,-0.446869643458466,-0.00116918348105073,-0.218848985376685,0.236941978218168,0.212119542502803,0.0891730051978754,-0.199105885803127,-0.21370200402542,-0.0624476188800907,0.624692396390111,0.330081423897619,0.187537857790869,-0.106105211360414,-0.603965323765144,1.8316900464061
"6323","15","YOR136W",0.00784368902984783,-0.865163039629898,0.0348367599150269,-0.564170174932154,0.272716454199955,0.0738937038576058,0.0619938640974394,-0.336697263845811,-0.51295229350009,0.32349937832733,0.774854363857482,0.228152406503521,0.118788174984016,-0.0203897385399018,-0.59151718621029,0.694521161410625
"6229","15","YOR045W",0.0630754090757504,-0.90273473139523,0.0106827878042034,-0.645765030980055,0.480430873312037,0.192483132493979,0.0665288133359921,-0.244468514859771,-0.166693706637826,-0.274794237301338,1.48250468383814,0.394638894183141,0.0891195112920161,-0.0843898929322913,-0.33387634281299,0.529528098656116
"6339","15","YOR150W",0.00182230896534053,-0.599266157300895,0.0395434540912011,-0.417012776337462,0.413371287658576,0.170793091461224,0.0702781168445736,-0.452608398662909,-0.406604697987913,-0.19472042578002,1.12957159851184,0.164800465409097,0.0926828312461923,-0.0794402475061749,-0.739959978877659,0.477765722420287
"6520","15","YOR319W",0.0618972704462343,-1.06082145634273,-0.0103627129698327,-0.651501664565893,0.259037173597085,0.156103231089369,0.0609001241607673,-0.51835106773494,-0.29598668215343,-0.227014979611165,1.48450259354023,0.433788348494142,0.077875683549189,-0.0216819168847318,-0.251259248295978,0.412448279541625
"6404","15","YOR208W",0.0939424015211223,-0.433066532574722,0.07090496871244,-0.803226673789328,0.576771651624168,0.10195867835219,0.0108695384533306,-0.307224994796097,-0.263255953703262,-0.120034443705541,1.37008478695515,0.307691750628887,0.0707168358679999,-0.141823952328165,0.205022804580514,0.401180496956441
"6062","15","YOL060C",0.105886882308005,-0.928051420116808,-0.0114669622777887,-0.524184837242895,0.184137764677023,0.0654647911499126,0.125270845540243,-0.641395118972964,-0.295849007181765,-0.239301352930367,0.844546104238549,0.26116316790452,0.0760948058859711,-0.12672484744238,-0.430695871093406,0.428066506019305
"6318","15","YOR131C",0.0666990941805256,-0.656825183050745,-0.0361514466326862,-0.961171423401207,0.412203001387977,0.487916652493546,0.131595675291135,-0.209817889293605,-0.21752890669268,0.261160746830254,1.90518582390644,0.208044309658531,0.61116356398245,-0.0502393004765139,-0.363299517230337,0.301407529998196
"6013","15","YOL014W",0.0681157925268041,-0.588905078658517,0.0174901546596432,-0.956905882044603,0.373188378804475,0.639811564604248,0.198074473574573,-0.527315373907877,-0.191845674582105,-0.1843548129593,0.554643411640443,0.182890847929866,0.128533552021456,-0.146624000392314,-0.399438025689873,0.33887222647743
"6058","15","YOL056W",0.0732465384613375,-0.592804187671864,-0.015430977796976,-0.0845664018807459,0.223762484905371,0.0966625008119117,0.164613807200572,-0.372927624207076,-0.233171118645271,-0.345466395162847,1.48625813900551,0.144312792495396,0.188743983782151,-0.0573015344120271,-0.354551509261276,0.609342485948372
"6158","15","YOL150C",0.0612735298482135,-0.553472528472114,0.000420951006436164,-1.11058685087292,0.205167748752461,0.0366854793298324,0.122845774289419,-0.365049968688544,-0.134683064431047,-0.379986415839647,1.17531675456758,0.135005302104834,0.246191642730979,-0.0764576311033185,-0.278406252261661,0.616732022306574
"6463","15","YOR267C",0.116165389117684,-0.435850343174003,0.063877636938865,-0.451957734553209,0.186667977130999,0.117443754811163,0.297765076995114,-0.367542273720383,-0.211172808376986,-0.251501920610719,1.10764240262007,0.152813775275147,0.250789529848305,-0.109775168577037,-0.330960236779072,0.939356377530744
"6334","15","YOR145C",0.0878270491127066,-0.452525029871514,-0.00876084033540691,-1.1393081925976,0.142983233184273,0.173695829357646,0.0933201151339526,-0.312663913877726,-0.312985456146109,-0.534512840183108,1.26503139740842,0.155342637914634,0.138415927782329,0.353680151362454,-0.177666064209473,1.05768076070413
"6138","15","YOL130W",0.115584272694042,-0.272574200984192,0.00873495494815237,-0.595106810479889,0.164503817441298,0.154512206252992,0.247814225928632,-0.246825497836948,-0.179432768755417,-0.153152494392657,0.437269792164318,0.274878389566092,0.264496510758195,-0.0745351999227762,-0.311267657182316,0.587707384068831
"6427","15","YOR231C-A",0.0360821886107748,-0.492025354093406,0.00313936007226703,-0.952718085082339,0.119284397573283,0.1831713572155,0.193602366285433,-0.300386458444387,-0.365612403171652,-0.372323282806523,0.595441631280479,0.295726955108738,0.108049512951808,-0.0663268317967132,-0.390752679761334,1.29374918672176
"6335","15","YOR146W",0.0499240813616071,-0.576927954681049,0,-0.622220127479016,0.193611253142447,0.119265344354524,0.120998592822832,-0.138903296735082,-0.371760397077497,-0.260891441899488,0.586702678503976,0.340637674076345,0.266186022665588,-0.0759969207966949,-0.299605348191212,0.363430472108723
"6380","15","YOR187W",0.0277089933647558,-0.442260294171383,-0.000150191925223457,-0.192199055094677,0.258529571606707,0.212478769160318,0.0892948876675705,-0.198599887801729,-0.211782776802746,-0.0545313633802054,0.640116716357397,0.331377115268079,0.193704573472652,-0.105045931457345,-0.603432153358411,1.8375506307945
"6536","15","YOR334W",0.00789991667336296,-0.846453261234032,0.0355585508452601,-0.555079829402446,0.294878162023466,0.079755275691852,0.0680736084041051,-0.333017641659964,-0.498341714894026,0.325315160071062,0.788376882776968,0.231001964195239,0.120264908415668,-0.0202819954877104,-0.590759298976117,0.70853233945517
"6488","15","YOR292C",0.0635580640420655,-0.894068277348256,0.0122721708437311,-0.637644977424962,0.481214137139407,0.195580835965059,0.0667920372381239,-0.244460375493599,-0.166565748236178,-0.271852521699584,1.54134289599427,0.407947834380264,0.0933223041362609,-0.0832708148686067,-0.329239563440437,0.531727728089667
"6571","15","YOR366W",0.00190487783395479,-0.598516593440179,0.0413444422036461,-0.389711283912677,0.434315189951897,0.171684474837008,0.0705010409180394,-0.446405671661049,-0.406069592136824,-0.192022948779716,1.13316339482151,0.164871370847884,0.0929336705965962,-0.0781452706472914,-0.738443118486472,0.48096067662056
"6542","15","YOR339C",0.0621144568074236,-1.03886091995541,-0.0103423519342845,-0.572978890069277,0.262333123455606,0.156268420092994,0.0623563028166673,-0.50218293637963,-0.292484692235798,-0.226921097752761,1.52816101990195,0.449010710359448,0.0800130140151869,-0.0215345291400367,-0.251004785535619,0.416979317502567
"6565","15","YOR360C",0.0943207869870625,-0.425888795423041,0.071337169587913,-0.802022816237592,0.584301934952984,0.10213583405905,0.0122545454446486,-0.302918849263359,-0.260306689114746,-0.119497460844898,1.37607772041021,0.310136855690324,0.0720740050264091,-0.140224958040188,0.206953989792558,0.406425580575591
"6046","15","YOL045W",0.111123629697784,-0.925774908205517,-0.0114150956089395,-0.52165618197872,0.184548503325935,0.0660030289564238,0.129108359101369,-0.639502212889732,-0.288583450074734,-0.238556591803789,0.915346456983496,0.268000907611276,0.0778988894118437,-0.125199653830085,-0.427037531458038,0.436066641661496
"6482","15","YOR286W",0.0722149135548526,-0.655235539556917,-0.035660396117295,-0.954698648155554,0.414169121694653,0.488236610809867,0.143559161203175,-0.207166775159864,-0.211241634037638,0.268062584610195,1.92522405627776,0.211261330063123,0.613464686822259,-0.0502135371647179,-0.357139473733921,0.304620305837606
"6510","15","YOR311C",0.0681738510683337,-0.582760356695555,0.0176162387680084,-0.951339811002408,0.373230503462389,0.642282612747112,0.199106125530703,-0.525918717280992,-0.187795160937309,-0.184140310098293,0.560465198624546,0.186542973711761,0.129214725282024,-0.145441745410187,-0.396519752627268,0.342788646790507
"6422","15","YOR226C",0.0755805812306392,-0.587655773252343,-0.0153607165223802,-0.0454868924343462,0.235364881846615,0.0972676247298858,0.168211533242329,-0.370899619606832,-0.228168275396465,-0.343256334104893,1.50880863407576,0.145493223747954,0.189323081898205,-0.0553098161326291,-0.354341999956057,0.624270891964841
"6170","15","YOL160W",0.0633332623825849,-0.547619170831773,0.00110763218132667,-1.02278570825422,0.229653003465793,0.0375284559339495,0.126150965121499,-0.356820998731151,-0.134276143738131,-0.377276785277274,1.18781988468259,0.13665300745051,0.246429258879434,-0.0752423967856662,-0.274236079543639,0.637761074441843
